dataset_role,event_id,budget_b,reserve_policy,strict_side_count,lateral_operator_candidates_generated,lateral_proposals_retained,transition_proposals,pair_proposals,pair_proxy_evaluations,reserve_pair_count,p3_reconstructions,raw_harness_validator_executions,logical_exact_validator_calls,selected_unique_path_digests,teacher_top12_unique_candidate_count,teacher_top12_recalled_count,teacher_top12_recall,teacher_final_selected_candidate_defined,teacher_final_selected_candidate_in_pair_pool,teacher_final_selected_candidate_present,teacher_hard_recovered,teacher_usable_recovered,bounded_hard_recovered,bounded_usable_recovered,additional_hard_failure_vs_teacher,additional_usable_failure_vs_teacher,hard_recovery_not_selected_by_teacher,usable_recovery_not_selected_by_teacher,best_hard_side,best_hard_d_target,best_hard_d_mid,best_hard_entry_scale,best_hard_exit_scale,best_hard_path_digest,best_usable_path_digest,geometry_context_preparation_ms,bounded_proposal_and_ranking_ms,exact_harness_wall_ms_including_process_start,offline_core_wall_proxy_ms,pair_pool_lateral_families,selected_lateral_families,selected_transition_families
DEVELOPMENT,DVE015,32,NO_RESERVES_DIAGONAL,2,30,20,2,32,32,0,12,9,4,4,11,3,0.2727272727272727,True,True,True,True,True,True,True,False,False,False,False,RIGHT,-0.3855196061247646,-0.49785258987037595,0.5145810930150512,0.4971684162574945,9b0793775cd3b8b8,9b0793775cd3b8b8,6.483155011665076,8.557573994039558,11.479426990263164,26.520155995967798,COMPONENT|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE015,48,NO_RESERVES_DIAGONAL,2,30,28,2,48,48,0,12,12,7,7,11,4,0.36363636363636365,True,True,True,True,True,True,True,False,False,False,False,RIGHT,-0.3418345568903602,-0.4418345568903602,0.5145810930150512,0.4971684162574945,08f1832615bbac70,08f1832615bbac70,6.483155011665076,14.04482098587323,10.902260008151643,31.43023600568995,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE015,64,NO_RESERVES_DIAGONAL,2,30,30,2,58,58,0,12,12,5,5,11,5,0.45454545454545453,True,True,True,True,True,True,True,False,False,False,False,RIGHT,-0.3418345568903602,-0.4418345568903602,0.5145810930150512,0.4971684162574945,08f1832615bbac70,08f1832615bbac70,6.483155011665076,19.638868994661607,14.081736997468397,40.20376100379508,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE015,96,NO_RESERVES_DIAGONAL,2,30,30,2,58,58,0,12,12,5,5,11,5,0.45454545454545453,True,True,True,True,True,True,True,False,False,False,False,RIGHT,-0.3418345568903602,-0.4418345568903602,0.5145810930150512,0.4971684162574945,08f1832615bbac70,08f1832615bbac70,6.483155011665076,20.844653990934603,12.181949001387693,39.50975800398737,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE015,128,NO_RESERVES_DIAGONAL,2,30,30,2,58,58,0,12,12,5,5,11,5,0.45454545454545453,True,True,True,True,True,True,True,False,False,False,False,RIGHT,-0.3418345568903602,-0.4418345568903602,0.5145810930150512,0.4971684162574945,08f1832615bbac70,08f1832615bbac70,6.483155011665076,18.992013996466994,10.935299011180177,36.41046801931225,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE016,24,NO_RESERVES_DIAGONAL,1,21,16,6,24,24,0,12,12,10,10,10,2,0.2,False,,,False,False,False,False,False,False,False,False,,,,,,,,5.094004998682067,29.35675100889057,27.682332991389558,62.133088998962194,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_LONG_EXIT|LONG_ENTRY_MEDIUM_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE016,32,NO_RESERVES_DIAGONAL,1,21,20,6,32,32,0,12,12,10,10,10,2,0.2,False,,,False,False,False,False,False,False,False,False,,,,,,,,5.094004998682067,35.89872499287594,26.853200994082727,67.84593098564073,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_LONG_EXIT|LONG_ENTRY_MEDIUM_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE016,48,NO_RESERVES_DIAGONAL,1,21,21,6,48,48,0,12,12,10,10,10,2,0.2,False,,,False,False,False,False,False,False,False,False,,,,,,,,5.094004998682067,64.69416899199132,28.405513003235683,98.19368699390907,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_LONG_EXIT|LONG_ENTRY_MEDIUM_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE016,64,NO_RESERVES_DIAGONAL,1,21,21,6,64,64,0,12,12,10,10,10,3,0.3,False,,,False,False,False,False,False,False,False,False,,,,,,,,5.094004998682067,87.42798599996604,28.58029400522355,121.10228500387166,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_LONG_EXIT|LONG_ENTRY_MEDIUM_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE016,96,NO_RESERVES_DIAGONAL,1,21,21,6,96,96,0,12,12,10,10,10,3,0.3,False,,,False,False,False,False,False,False,False,False,,,,,,,,5.094004998682067,157.04242400533985,26.959354989230633,189.09578399325255,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_LONG_EXIT|LONG_ENTRY_MEDIUM_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE016,128,NO_RESERVES_DIAGONAL,1,21,21,6,126,126,0,12,12,10,10,10,3,0.3,False,,,False,False,False,False,False,False,False,False,,,,,,,,5.094004998682067,238.58015600126237,26.2577230023453,269.93188400228973,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_LONG_EXIT|LONG_ENTRY_MEDIUM_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE017,24,NO_RESERVES_DIAGONAL,2,30,16,2,24,24,0,12,12,6,6,11,4,0.36363636363636365,True,True,True,True,True,True,True,False,False,False,False,RIGHT,-0.33559383557115957,-0.37559383557115955,0.5145810930150512,0.4971684162574945,82eaaab619268bd5,82eaaab619268bd5,7.442405010806397,12.954410005477257,12.036543994327076,32.43335901061073,COMPONENT|PRODUCTION,COMPONENT|PRODUCTION,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE017,32,NO_RESERVES_DIAGONAL,2,30,20,2,32,32,0,12,12,8,8,11,4,0.36363636363636365,True,True,True,True,True,True,True,False,False,False,False,RIGHT,-0.33559383557115957,-0.37559383557115955,0.5145810930150512,0.4971684162574945,82eaaab619268bd5,82eaaab619268bd5,7.442405010806397,17.157562004285865,13.775311002973467,38.37527801806573,COMPONENT|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE017,48,NO_RESERVES_DIAGONAL,2,30,28,2,48,48,0,12,12,8,8,11,5,0.45454545454545453,True,True,True,True,True,True,True,False,False,False,False,RIGHT,-0.33559383557115957,-0.4229639340399684,0.5145810930150512,0.4971684162574945,fdfd2faa328387f9,fdfd2faa328387f9,7.442405010806397,33.49201001401525,12.033119011903182,52.96753403672483,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE017,64,NO_RESERVES_DIAGONAL,2,30,30,2,58,58,0,12,12,6,6,11,6,0.5454545454545454,True,True,True,True,True,True,True,False,False,False,False,RIGHT,-0.33559383557115957,-0.4229639340399684,0.5145810930150512,0.4971684162574945,fdfd2faa328387f9,fdfd2faa328387f9,7.442405010806397,45.540916005847976,12.185913001303561,65.16923401795793,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE017,96,NO_RESERVES_DIAGONAL,2,30,30,2,58,58,0,12,12,6,6,11,6,0.5454545454545454,True,True,True,True,True,True,True,False,False,False,False,RIGHT,-0.33559383557115957,-0.4229639340399684,0.5145810930150512,0.4971684162574945,fdfd2faa328387f9,fdfd2faa328387f9,7.442405010806397,45.24357400077861,11.628089006990194,64.3140680185752,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE017,128,NO_RESERVES_DIAGONAL,2,30,30,2,58,58,0,12,12,6,6,11,6,0.5454545454545454,True,True,True,True,True,True,True,False,False,False,False,RIGHT,-0.33559383557115957,-0.4229639340399684,0.5145810930150512,0.4971684162574945,fdfd2faa328387f9,fdfd2faa328387f9,7.442405010806397,47.115678011323325,11.756285995943472,66.3143690180732,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE018,24,NO_RESERVES_DIAGONAL,2,40,16,7,24,24,0,12,12,10,10,12,4,0.3333333333333333,True,False,False,True,True,True,True,False,False,False,False,RIGHT,-0.393252662812106,-0.393252662812106,1.310934367577036,3.94735730932694,a0699a49449cddb1,a0699a49449cddb1,7.640694995643571,21.969317996990867,21.513792002224363,51.1238049948588,COMPONENT|PRODUCTION,COMPONENT|PRODUCTION,LONG_ENTRY_LONG_EXIT|LONG_ENTRY_MEDIUM_EXIT|MEDIUM_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE018,32,NO_RESERVES_DIAGONAL,2,40,20,7,32,32,0,12,12,10,10,12,5,0.4166666666666667,True,False,False,True,True,True,True,False,False,False,False,RIGHT,-0.393252662812106,-0.40325266281210603,1.310934367577036,7.397546202396385,e2c991a5806b65b0,e2c991a5806b65b0,7.640694995643571,25.41601900884416,22.11452899791766,55.17124300240539,COMPONENT|PRODUCTION|PRODUCTION_OFFSET,PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_LONG_EXIT|LONG_ENTRY_MEDIUM_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE018,48,NO_RESERVES_DIAGONAL,2,40,28,7,48,48,0,12,12,10,10,12,6,0.5,True,False,False,True,True,True,True,False,False,False,False,RIGHT,-0.393252662812106,-0.40325266281210603,1.310934367577036,7.397546202396385,e2c991a5806b65b0,e2c991a5806b65b0,7.640694995643571,33.64933800185099,21.98020400828682,63.27023700578138,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_LONG_EXIT|LONG_ENTRY_MEDIUM_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE018,64,NO_RESERVES_DIAGONAL,2,40,36,7,64,64,0,12,12,10,10,12,8,0.6666666666666666,True,False,False,True,True,True,True,False,False,False,False,RIGHT,-0.3948424649556669,-0.4048424649556669,1.310934367577036,7.397546202396385,08dd6c73cd03a774,08dd6c73cd03a774,7.640694995643571,50.58406200259924,23.355261000688188,81.580017998931,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_LONG_EXIT|LONG_ENTRY_MEDIUM_EXIT
DEVELOPMENT,DVE018,96,NO_RESERVES_DIAGONAL,2,40,40,7,96,96,0,12,12,10,10,12,8,0.6666666666666666,True,False,False,True,True,True,True,False,False,False,False,RIGHT,-0.3948424649556669,-0.4048424649556669,1.310934367577036,7.397546202396385,08dd6c73cd03a774,08dd6c73cd03a774,7.640694995643571,79.00025899289176,23.817747001885436,110.45870099042077,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_LONG_EXIT|LONG_ENTRY_MEDIUM_EXIT|SHORT_ENTRY_LONG_EXIT
DEVELOPMENT,DVE018,128,NO_RESERVES_DIAGONAL,2,40,40,7,128,128,0,12,12,11,11,12,10,0.8333333333333334,True,False,False,True,True,True,True,False,False,False,False,RIGHT,-0.3948424649556669,-0.4048424649556669,1.310934367577036,7.397546202396385,08dd6c73cd03a774,08dd6c73cd03a774,7.640694995643571,122.68764400505461,22.485377005068585,152.81371600576676,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_LONG_EXIT|LONG_ENTRY_MEDIUM_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE019,24,NO_RESERVES_DIAGONAL,2,55,16,2,24,24,0,12,12,10,10,12,0,0.0,True,False,False,True,False,True,False,False,False,False,False,RIGHT,-0.6428757899068773,-0.6628757899068773,0.5145810930150512,0.4971684162574945,7ed967a7681d4297,,6.596605002414435,21.680513993487693,19.973033995484002,48.25015299138613,COMPONENT|PRODUCTION,COMPONENT|PRODUCTION,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE019,32,NO_RESERVES_DIAGONAL,2,55,20,2,32,32,0,12,12,10,10,12,0,0.0,True,False,False,True,False,True,False,False,False,False,False,RIGHT,-0.6428757899068773,-0.6628757899068773,0.5145810930150512,0.4971684162574945,7ed967a7681d4297,,6.596605002414435,26.843334999284707,20.52289800485596,53.9628380065551,COMPONENT|PRODUCTION,COMPONENT|PRODUCTION,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE019,48,NO_RESERVES_DIAGONAL,2,55,28,2,48,48,0,12,12,10,10,12,0,0.0,True,False,False,True,False,True,False,False,False,False,False,RIGHT,-0.6428757899068773,-0.6628757899068773,0.5145810930150512,0.4971684162574945,7ed967a7681d4297,,6.596605002414435,47.35134600196034,20.181830012006685,74.12978101638146,COMPONENT|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE019,64,NO_RESERVES_DIAGONAL,2,55,36,2,64,64,0,12,12,11,11,12,1,0.08333333333333333,True,False,False,True,False,True,False,False,False,False,False,RIGHT,-0.6428757899068773,-0.6628757899068773,0.5145810930150512,0.4971684162574945,7ed967a7681d4297,,6.596605002414435,71.19858900841791,19.4102700043004,97.20546401513275,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE019,96,NO_RESERVES_DIAGONAL,2,55,48,2,92,92,0,12,12,11,11,12,2,0.16666666666666666,True,False,False,True,False,True,False,False,False,False,False,RIGHT,-0.6428757899068773,-0.6669945409245099,0.5145810930150512,0.4971684162574945,ee1bffaedaceae25,,6.596605002414435,122.70841001009103,19.656040996778756,148.96105600928422,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE019,128,NO_RESERVES_DIAGONAL,2,55,55,2,106,106,0,12,12,11,11,12,2,0.16666666666666666,True,False,False,True,False,True,False,False,False,False,False,RIGHT,-0.6428757899068773,-0.6669945409245099,0.5145810930150512,0.4971684162574945,ee1bffaedaceae25,,6.596605002414435,140.65438200486824,20.303140001487918,167.5541270087706,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE020,24,NO_RESERVES_DIAGONAL,2,40,16,2,24,24,0,12,12,10,10,12,0,0.0,True,False,False,True,True,False,False,True,True,False,False,,,,,,,,6.564846000401303,16.682179004419595,14.70704899111297,37.95407399593387,COMPONENT|PRODUCTION,COMPONENT|PRODUCTION,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE020,32,NO_RESERVES_DIAGONAL,2,40,20,2,32,32,0,12,12,10,10,12,1,0.08333333333333333,True,False,False,True,True,True,True,False,False,False,False,RIGHT,-0.6313421401151411,-0.6272072738723374,0.5145810930150512,0.4971684162574945,f7534bb55aa505c4,f7534bb55aa505c4,6.564846000401303,23.022215988021344,13.296652992721647,42.883714981144294,COMPONENT|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|PRODUCTION,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE020,48,NO_RESERVES_DIAGONAL,2,40,28,2,48,48,0,12,12,10,10,12,1,0.08333333333333333,True,False,False,True,True,True,True,False,False,False,False,RIGHT,-0.6313421401151411,-0.6272072738723374,0.7136694116555473,0.4971684162574945,cf86fe0c77b35947,cf86fe0c77b35947,6.564846000401303,42.082506988663226,16.55717300309334,65.20452599215787,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE020,64,NO_RESERVES_DIAGONAL,2,40,36,2,64,64,0,12,12,10,10,12,1,0.08333333333333333,True,False,False,True,True,True,True,False,False,False,False,RIGHT,-0.6375,-0.6575,0.5145810930150512,0.4971684162574945,2e852d2d166e9db1,2e852d2d166e9db1,6.564846000401303,70.48650599608663,12.881722010206431,89.93307400669437,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE020,96,NO_RESERVES_DIAGONAL,2,40,40,2,78,78,0,12,12,10,10,12,2,0.16666666666666666,True,True,True,True,True,True,True,False,False,False,False,RIGHT,-0.6375,-0.6575,0.7136694116555473,0.4971684162574945,c95cc95d0d3cbe89,c95cc95d0d3cbe89,6.564846000401303,95.02646799955983,15.010532006272115,116.60184600623325,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE020,128,NO_RESERVES_DIAGONAL,2,40,40,2,78,78,0,12,12,10,10,12,2,0.16666666666666666,True,True,True,True,True,True,True,False,False,False,False,RIGHT,-0.6375,-0.6575,0.7136694116555473,0.4971684162574945,c95cc95d0d3cbe89,c95cc95d0d3cbe89,6.564846000401303,94.39606399973854,12.904924995382316,113.86583499552216,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE021,24,NO_RESERVES_DIAGONAL,2,30,16,2,24,24,0,12,6,4,4,11,1,0.09090909090909091,False,,,False,False,False,False,False,False,False,False,,,,,,,,6.663423991994932,9.790315001737326,9.757036998053081,26.21077599178534,COMPONENT|PRODUCTION,COMPONENT|PRODUCTION,SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE021,32,NO_RESERVES_DIAGONAL,2,30,20,2,32,32,0,12,10,8,8,11,4,0.36363636363636365,False,,,False,False,False,False,False,False,False,False,,,,,,,,6.663423991994932,14.042623006389476,10.774520007544197,31.480567005928606,COMPONENT|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE021,48,NO_RESERVES_DIAGONAL,2,30,28,2,48,48,0,12,12,10,10,11,4,0.36363636363636365,False,,,False,False,False,False,False,False,False,False,,,,,,,,6.663423991994932,26.9789819867583,11.812218988779932,45.454624967533164,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE021,64,NO_RESERVES_DIAGONAL,2,30,30,2,58,58,0,12,12,10,10,11,4,0.36363636363636365,False,,,False,False,False,False,False,False,False,False,,,,,,,,6.663423991994932,34.38096599711571,12.048614007653669,53.09300399676431,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE021,96,NO_RESERVES_DIAGONAL,2,30,30,2,58,58,0,12,12,10,10,11,4,0.36363636363636365,False,,,False,False,False,False,False,False,False,False,,,,,,,,6.663423991994932,34.47283299465198,11.239226994803175,52.37548398145009,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE021,128,NO_RESERVES_DIAGONAL,2,30,30,2,58,58,0,12,12,10,10,11,4,0.36363636363636365,False,,,False,False,False,False,False,False,False,False,,,,,,,,6.663423991994932,35.925595002481714,11.133646999951452,53.7226659944281,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE022,24,NO_RESERVES_DIAGONAL,2,31,16,2,24,24,0,12,12,10,10,11,1,0.09090909090909091,False,,,False,False,False,False,False,False,False,False,,,,,,,,7.6163089979672804,14.636480991612189,11.435374995926395,33.688164985505864,COMPONENT|PRODUCTION,COMPONENT|PRODUCTION,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE022,32,NO_RESERVES_DIAGONAL,2,31,20,2,32,32,0,12,12,11,11,11,1,0.09090909090909091,False,,,False,False,False,False,False,False,False,False,,,,,,,,7.6163089979672804,21.94101898930967,13.69950600201264,43.25683398928959,COMPONENT|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE022,48,NO_RESERVES_DIAGONAL,2,31,28,2,48,48,0,12,12,11,11,11,2,0.18181818181818182,False,,,False,False,False,False,False,False,False,False,,,,,,,,7.6163089979672804,41.848937995382585,11.425302000134252,60.89054899348412,COMPONENT|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE022,64,NO_RESERVES_DIAGONAL,2,31,31,2,60,60,0,12,12,11,11,11,2,0.18181818181818182,False,,,False,False,False,False,False,False,False,False,,,,,,,,7.6163089979672804,56.466711990651675,11.431636012275703,75.51465700089466,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE022,96,NO_RESERVES_DIAGONAL,2,31,31,2,60,60,0,12,12,11,11,11,2,0.18181818181818182,False,,,False,False,False,False,False,False,False,False,,,,,,,,7.6163089979672804,55.97786800353788,11.062992009101436,74.6571690106066,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE022,128,NO_RESERVES_DIAGONAL,2,31,31,2,60,60,0,12,12,11,11,11,2,0.18181818181818182,False,,,False,False,False,False,False,False,False,False,,,,,,,,7.6163089979672804,56.15527399640996,11.72669799416326,75.4982809885405,COMPONENT|CORRIDOR|CORRIDOR_INTERPOLATION|PRODUCTION|PRODUCTION_OFFSET,COMPONENT|PRODUCTION|PRODUCTION_OFFSET,LONG_ENTRY_SHORT_EXIT|SHORT_ENTRY_SHORT_EXIT
DEVELOPMENT,DVE023,24,NO_RESERVES_DIAGONAL,2,32,16,2,24,24,0,12,10,8,8,12,0,0.0,False,,,False,False,True,False,False,False,True,False,LEFT,0.5381815600229108,0.5492124871584038,0.5145810930150512,0.4971684162574945,65bfeb4d036004e8,,7.165535003878176,11.659846000839025,12.955176993273199,31.7805579979904,COMPONENT|PRODUCTION,COMPONENT|PRODUCTION,SHORT_ENTRY_SHORT_EXIT
