control_event_id,selector,budget_k,dataset_role,production_digest_parity,production_hard_valid_count,production_hard_valid_side_availability,production_selected_side,production_selected_minimum_normalized_safety_slack,production_selected_footprint_track_margin_m,production_selected_obstacle_margin_m,proposed_selected_exact_tuple_count,proposed_construction_guard_reject_count,proposed_duplicate_path_count,proposed_deduplicated_validator_calls,proposed_hard_valid_count,proposed_generates_hard_valid,proposed_hard_valid_side_availability,production_selected_side_available_in_proposed,proposed_best_minimum_normalized_safety_slack,proposed_minus_production_normalized_safety_slack,proposed_best_footprint_track_margin_m,proposed_minus_production_footprint_margin_m,proposed_best_obstacle_margin_m,proposed_minus_production_obstacle_margin_m,offline_audit_harness_wall_runtime_s,deployment_fallback_behavior,deployment_additional_validator_calls_on_success,deployment_selected_path_changed
SCE003,H4B_GEOMETRY_LATERAL_TRANSITION,4,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,7,LEFT|RIGHT,RIGHT,0.01613603753823571,0.013631181326625143,0.055172760048693315,4,0,0,4,1,True,LEFT,False,0.023120508036514959,0.006984470498279251,0.048754771180780643,0.0351235898541555,0.68277800208790207,0.6276052420392088,0.011980406001384836,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE003,H4B_GEOMETRY_LATERAL_TRANSITION,8,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,7,LEFT|RIGHT,RIGHT,0.01613603753823571,0.013631181326625143,0.055172760048693315,8,0,0,8,1,True,LEFT,False,0.023120508036514959,0.006984470498279251,0.048754771180780643,0.0351235898541555,0.68277800208790207,0.6276052420392088,0.016759398000431247,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE003,H4B_GEOMETRY_LATERAL_TRANSITION,12,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,7,LEFT|RIGHT,RIGHT,0.01613603753823571,0.013631181326625143,0.055172760048693315,12,0,0,12,2,True,LEFT,False,0.17340519627499953,0.15726915873676384,0.27317962483772729,0.2595484435111021,0.45518533464019273,0.4000125745914994,0.018656731997907627,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE003,H4B_GEOMETRY_LATERAL_TRANSITION,16,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,7,LEFT|RIGHT,RIGHT,0.01613603753823571,0.013631181326625143,0.055172760048693315,16,0,0,16,2,True,LEFT,False,0.17340519627499953,0.15726915873676384,0.27317962483772729,0.2595484435111021,0.45518533464019273,0.4000125745914994,0.02228949299751548,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE003,H4B_GEOMETRY_LATERAL_TRANSITION,24,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,7,LEFT|RIGHT,RIGHT,0.01613603753823571,0.013631181326625143,0.055172760048693315,24,0,0,24,4,True,LEFT|RIGHT,True,0.010783124314505085,-0.005352913223730623,0.0064704398297773871,-0.007160741496847756,0.041198455033430115,-0.0139743050152632,0.015604922999045812,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE004,H3_FIXED_BOUNDED,4,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,3,RIGHT,RIGHT,0.07417140848229054,0.005862025807701822,0.15746860744726177,4,0,0,4,2,True,RIGHT,True,0.075096277486095667,0.0009248690038051316,0.005862025807701822,0.0,0.15746860744726177,0.0,0.012943972000357462,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE004,H3_FIXED_BOUNDED,8,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,3,RIGHT,RIGHT,0.07417140848229054,0.005862025807701822,0.15746860744726177,8,0,0,8,3,True,RIGHT,True,0.033390818769728749,-0.040780589712561786,0.0059927401665587424,0.0001307143588569204,0.050086228154593126,-0.10738237929266864,0.013752302998909727,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE004,H3_FIXED_BOUNDED,12,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,3,RIGHT,RIGHT,0.07417140848229054,0.005862025807701822,0.15746860744726177,12,0,0,12,5,True,RIGHT,True,0.033390818769728749,-0.040780589712561786,0.0059927401665587424,0.0001307143588569204,0.050086228154593126,-0.10738237929266864,0.015638084001693642,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE004,H3_FIXED_BOUNDED,16,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,3,RIGHT,RIGHT,0.07417140848229054,0.005862025807701822,0.15746860744726177,16,0,0,16,6,True,RIGHT,True,0.033390818769728749,-0.040780589712561786,0.0059927401665587424,0.0001307143588569204,0.050086228154593126,-0.10738237929266864,0.016556182003114372,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE004,H3_FIXED_BOUNDED,24,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,3,RIGHT,RIGHT,0.07417140848229054,0.005862025807701822,0.15746860744726177,24,0,0,24,10,True,RIGHT,True,0.039307159471404764,-0.03486424901088577,0.0052435424819841439,-0.0006184833257176781,0.15559834803989092,-0.0018702594073708445,0.020725460999528877,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE004,H4A_GEOMETRY_TRANSITION,4,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,3,RIGHT,RIGHT,0.07417140848229054,0.005862025807701822,0.15746860744726177,4,0,0,4,2,True,RIGHT,True,0.033390818769728749,-0.040780589712561786,0.0059927401665587424,0.0001307143588569204,0.050086228154593126,-0.10738237929266864,0.014842364002106478,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE004,H4A_GEOMETRY_TRANSITION,8,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,3,RIGHT,RIGHT,0.07417140848229054,0.005862025807701822,0.15746860744726177,8,0,0,8,5,True,RIGHT,True,0.039307159471404764,-0.03486424901088577,0.0052435424819841439,-0.0006184833257176781,0.15559834803989092,-0.0018702594073708445,0.016273317000013776,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE004,H4A_GEOMETRY_TRANSITION,12,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,3,RIGHT,RIGHT,0.07417140848229054,0.005862025807701822,0.15746860744726177,12,0,0,12,9,True,RIGHT,True,0.039307159471404764,-0.03486424901088577,0.0052435424819841439,-0.0006184833257176781,0.15559834803989092,-0.0018702594073708445,0.01511358399875462,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE004,H4A_GEOMETRY_TRANSITION,16,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,3,RIGHT,RIGHT,0.07417140848229054,0.005862025807701822,0.15746860744726177,16,0,0,16,12,True,RIGHT,True,0.039307159471404764,-0.03486424901088577,0.0052435424819841439,-0.0006184833257176781,0.15559834803989092,-0.0018702594073708445,0.01691052100068191,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE004,H4A_GEOMETRY_TRANSITION,24,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,3,RIGHT,RIGHT,0.07417140848229054,0.005862025807701822,0.15746860744726177,24,0,0,24,17,True,RIGHT,True,0.039307159471404764,-0.03486424901088577,0.0052435424819841439,-0.0006184833257176781,0.15559834803989092,-0.0018702594073708445,0.01805975299794227,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE004,H4B_GEOMETRY_LATERAL_TRANSITION,4,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,3,RIGHT,RIGHT,0.07417140848229054,0.005862025807701822,0.15746860744726177,4,0,0,4,4,True,RIGHT,True,0.023609720342529134,-0.050561688139761404,0.001771663108941425,-0.004090362698760397,0.19971566151140913,0.04224705406414736,0.010879028999625007,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE004,H4B_GEOMETRY_LATERAL_TRANSITION,8,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,3,RIGHT,RIGHT,0.07417140848229054,0.005862025807701822,0.15746860744726177,8,0,0,8,8,True,RIGHT,True,0.023609720342529134,-0.050561688139761404,0.001771663108941425,-0.004090362698760397,0.19971566151140913,0.04224705406414736,0.01907293799740728,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE004,H4B_GEOMETRY_LATERAL_TRANSITION,12,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,3,RIGHT,RIGHT,0.07417140848229054,0.005862025807701822,0.15746860744726177,12,0,0,12,10,True,RIGHT,True,0.023609720342529134,-0.050561688139761404,0.001771663108941425,-0.004090362698760397,0.19971566151140913,0.04224705406414736,0.02158449200214818,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE004,H4B_GEOMETRY_LATERAL_TRANSITION,16,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,3,RIGHT,RIGHT,0.07417140848229054,0.005862025807701822,0.15746860744726177,16,0,0,16,12,True,RIGHT,True,0.023609720342529134,-0.050561688139761404,0.001771663108941425,-0.004090362698760397,0.19971566151140913,0.04224705406414736,0.021493314001418184,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE004,H4B_GEOMETRY_LATERAL_TRANSITION,24,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,3,RIGHT,RIGHT,0.07417140848229054,0.005862025807701822,0.15746860744726177,24,0,0,24,17,True,RIGHT,True,0.023609720342529134,-0.050561688139761404,0.001771663108941425,-0.004090362698760397,0.19971566151140913,0.04224705406414736,0.023264499999640975,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE005,H3_FIXED_BOUNDED,4,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,4,LEFT,LEFT,0.01828328240435619,0.2264083070877254,0.027424923606534285,4,0,0,4,4,True,LEFT,True,0.01988493039462208,0.0016016479902658913,0.2285093875649396,0.00210108047721419,0.02982739559193312,0.0024024719853988352,0.01720285799819976,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE005,H3_FIXED_BOUNDED,8,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,4,LEFT,LEFT,0.01828328240435619,0.2264083070877254,0.027424923606534285,8,0,0,8,6,True,LEFT,True,0.01988493039462208,0.0016016479902658913,0.2285093875649396,0.00210108047721419,0.02982739559193312,0.0024024719853988352,0.01924296799916192,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE005,H3_FIXED_BOUNDED,12,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,4,LEFT,LEFT,0.01828328240435619,0.2264083070877254,0.027424923606534285,12,0,0,12,8,True,LEFT,True,0.018100503412826558,-0.00018277899152963073,0.2285093875649396,0.00210108047721419,0.027150755119239839,-0.0002741684872944461,0.012344825998297893,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE005,H3_FIXED_BOUNDED,16,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,4,LEFT,LEFT,0.01828328240435619,0.2264083070877254,0.027424923606534285,16,0,0,16,8,True,LEFT,True,0.018100503412826558,-0.00018277899152963073,0.2285093875649396,0.00210108047721419,0.027150755119239839,-0.0002741684872944461,0.012898478002171032,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE005,H3_FIXED_BOUNDED,24,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,4,LEFT,LEFT,0.01828328240435619,0.2264083070877254,0.027424923606534285,24,0,0,24,10,True,LEFT,True,0.0064473623883380586,-0.011835920016018131,0.40609451269889674,0.17968620561117132,0.0096710435825070884,-0.017753880024027197,0.014958643001591554,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE005,H4A_GEOMETRY_TRANSITION,4,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,4,LEFT,LEFT,0.01828328240435619,0.2264083070877254,0.027424923606534285,4,0,0,4,2,True,LEFT,True,0.018283282404356189,0.0,0.35637235336999978,0.12996404628227437,0.027424923606534285,0.0,0.008230206000007456,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE005,H4A_GEOMETRY_TRANSITION,8,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,4,LEFT,LEFT,0.01828328240435619,0.2264083070877254,0.027424923606534285,8,0,0,8,6,True,LEFT,True,0.018100503412826558,-0.00018277899152963073,0.2285093875649396,0.00210108047721419,0.027150755119239839,-0.0002741684872944461,0.019282753000879893,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE005,H4A_GEOMETRY_TRANSITION,12,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,4,LEFT,LEFT,0.01828328240435619,0.2264083070877254,0.027424923606534285,12,0,0,12,7,True,LEFT,True,0.018100503412826558,-0.00018277899152963073,0.2285093875649396,0.00210108047721419,0.027150755119239839,-0.0002741684872944461,0.017487566998170223,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE005,H4A_GEOMETRY_TRANSITION,16,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,4,LEFT,LEFT,0.01828328240435619,0.2264083070877254,0.027424923606534285,16,0,0,16,10,True,LEFT,True,0.018100503412826558,-0.00018277899152963073,0.2285093875649396,0.00210108047721419,0.027150755119239839,-0.0002741684872944461,0.01844226400135085,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE005,H4A_GEOMETRY_TRANSITION,24,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,4,LEFT,LEFT,0.01828328240435619,0.2264083070877254,0.027424923606534285,24,0,0,24,14,True,LEFT,True,0.0065141431941742045,-0.011769139210181984,0.40609451269889674,0.17968620561117132,0.0097712147912613068,-0.017653708815272978,0.01577119300054619,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE005,H4B_GEOMETRY_LATERAL_TRANSITION,4,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,4,LEFT,LEFT,0.01828328240435619,0.2264083070877254,0.027424923606534285,4,0,0,4,4,True,LEFT,True,0.038338459632970258,0.02005517722861407,0.13893694830379311,-0.08747135878393231,0.05750768944945539,0.030082765842921105,0.010662636999768438,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE005,H4B_GEOMETRY_LATERAL_TRANSITION,8,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,4,LEFT,LEFT,0.01828328240435619,0.2264083070877254,0.027424923606534285,8,0,0,8,7,True,LEFT,True,0.111869464226888,0.09358618182253181,0.29257801362251967,0.06616970653479426,0.167804196340332,0.14037927273379772,0.01695765600015875,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE005,H4B_GEOMETRY_LATERAL_TRANSITION,12,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,4,LEFT,LEFT,0.01828328240435619,0.2264083070877254,0.027424923606534285,12,0,0,12,9,True,LEFT,True,0.111869464226888,0.09358618182253181,0.29257801362251967,0.06616970653479426,0.167804196340332,0.14037927273379772,0.018670084999030223,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE005,H4B_GEOMETRY_LATERAL_TRANSITION,16,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,4,LEFT,LEFT,0.01828328240435619,0.2264083070877254,0.027424923606534285,16,0,0,16,13,True,LEFT,True,0.10441065368557965,0.08612737128122347,0.35637235336999978,0.12996404628227437,0.15661598052836948,0.1291910569218352,0.016350311001588125,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE005,H4B_GEOMETRY_LATERAL_TRANSITION,24,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,4,LEFT,LEFT,0.01828328240435619,0.2264083070877254,0.027424923606534285,24,0,0,24,20,True,LEFT,True,0.020621024183712477,0.0023377417793562887,0.29257801362251967,0.06616970653479426,0.030931536275568716,0.0035066126690344313,0.02480062600079691,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE006,H3_FIXED_BOUNDED,4,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,8,LEFT|RIGHT,RIGHT,0.07055268502762913,0.09211331732904507,0.10582902754144369,4,0,0,4,4,True,LEFT|RIGHT,True,0.0057186196514060388,-0.06483406537622309,0.1828167374353015,0.09070342010625643,0.0085779294771090586,-0.09725109806433463,0.01459870400140062,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE006,H3_FIXED_BOUNDED,8,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,8,LEFT|RIGHT,RIGHT,0.07055268502762913,0.09211331732904507,0.10582902754144369,8,0,0,8,6,True,LEFT|RIGHT,True,0.0057190816394360926,-0.06483360338819304,0.18281677490854067,0.0907034575794956,0.0085786224591541393,-0.09725040508228955,0.020456075999391032,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE006,H3_FIXED_BOUNDED,12,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,8,LEFT|RIGHT,RIGHT,0.07055268502762913,0.09211331732904507,0.10582902754144369,12,0,0,12,9,True,LEFT|RIGHT,True,0.0057190816394360926,-0.06483360338819304,0.18281677490854067,0.0907034575794956,0.0085786224591541393,-0.09725040508228955,0.023192377000668785,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE006,H3_FIXED_BOUNDED,16,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,8,LEFT|RIGHT,RIGHT,0.07055268502762913,0.09211331732904507,0.10582902754144369,16,0,0,16,13,True,LEFT|RIGHT,True,0.0057190816394360926,-0.06483360338819304,0.18281677490854067,0.0907034575794956,0.0085786224591541393,-0.09725040508228955,0.019898513997759437,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE006,H3_FIXED_BOUNDED,24,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,8,LEFT|RIGHT,RIGHT,0.07055268502762913,0.09211331732904507,0.10582902754144369,24,0,0,24,21,True,LEFT|RIGHT,True,0.0057190816394360926,-0.06483360338819304,0.18281677490854067,0.0907034575794956,0.0085786224591541393,-0.09725040508228955,0.02531183199971565,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE006,H4A_GEOMETRY_TRANSITION,4,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,8,LEFT|RIGHT,RIGHT,0.07055268502762913,0.09211331732904507,0.10582902754144369,4,0,0,4,3,True,LEFT|RIGHT,True,0.0057202806056912232,-0.0648324044219379,0.19026326706592869,0.09814994973688362,0.0085804209085368344,-0.09724860663290685,0.011675693000142928,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE006,H4A_GEOMETRY_TRANSITION,8,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,8,LEFT|RIGHT,RIGHT,0.07055268502762913,0.09211331732904507,0.10582902754144369,8,0,0,8,7,True,LEFT|RIGHT,True,0.070552614686491211,-7.03411379143759e-08,0.092113308921984244,-8.407060825277313e-09,0.10582892202973682,-1.0551170687156386e-07,0.014782168000238016,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE006,H4A_GEOMETRY_TRANSITION,12,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,8,LEFT|RIGHT,RIGHT,0.07055268502762913,0.09211331732904507,0.10582902754144369,12,0,0,12,10,True,LEFT|RIGHT,True,0.070552614686491211,-7.03411379143759e-08,0.092113308921984244,-8.407060825277313e-09,0.10582892202973682,-1.0551170687156386e-07,0.011086646001785994,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE006,H4A_GEOMETRY_TRANSITION,16,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,8,LEFT|RIGHT,RIGHT,0.07055268502762913,0.09211331732904507,0.10582902754144369,16,0,0,16,11,True,LEFT|RIGHT,True,0.070552614686491211,-7.03411379143759e-08,0.092113308921984244,-8.407060825277313e-09,0.10582892202973682,-1.0551170687156386e-07,0.016497997999977088,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE006,H4A_GEOMETRY_TRANSITION,24,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,8,LEFT|RIGHT,RIGHT,0.07055268502762913,0.09211331732904507,0.10582902754144369,24,0,0,24,12,True,LEFT|RIGHT,True,0.070552614686491211,-7.03411379143759e-08,0.092113308921984244,-8.407060825277313e-09,0.10582892202973682,-1.0551170687156386e-07,0.029840547998901457,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE006,H4B_GEOMETRY_LATERAL_TRANSITION,4,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,8,LEFT|RIGHT,RIGHT,0.07055268502762913,0.09211331732904507,0.10582902754144369,4,0,0,4,2,True,RIGHT,True,0.066948524818739988,-0.0036041602088891372,0.093509491226405977,0.0013961738973609084,0.10900676479229493,0.0031777372508512425,0.011248109000007389,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE006,H4B_GEOMETRY_LATERAL_TRANSITION,8,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,8,LEFT|RIGHT,RIGHT,0.07055268502762913,0.09211331732904507,0.10582902754144369,8,0,0,8,4,True,RIGHT,True,0.066948524818739988,-0.0036041602088891372,0.093509491226405977,0.0013961738973609084,0.10900676479229493,0.0031777372508512425,0.02022365599987097,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE006,H4B_GEOMETRY_LATERAL_TRANSITION,12,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,8,LEFT|RIGHT,RIGHT,0.07055268502762913,0.09211331732904507,0.10582902754144369,12,0,0,12,5,True,LEFT|RIGHT,True,0.066948524818739988,-0.0036041602088891372,0.093509491226405977,0.0013961738973609084,0.10900676479229493,0.0031777372508512425,0.014744329997483874,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE006,H4B_GEOMETRY_LATERAL_TRANSITION,16,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,8,LEFT|RIGHT,RIGHT,0.07055268502762913,0.09211331732904507,0.10582902754144369,16,0,0,16,7,True,LEFT|RIGHT,True,0.066948524818739988,-0.0036041602088891372,0.093509491226405977,0.0013961738973609084,0.10900676479229493,0.0031777372508512425,0.017496156997367507,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE006,H4B_GEOMETRY_LATERAL_TRANSITION,24,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,8,LEFT|RIGHT,RIGHT,0.07055268502762913,0.09211331732904507,0.10582902754144369,24,0,0,24,12,True,LEFT|RIGHT,True,0.066948524818739988,-0.0036041602088891372,0.093509491226405977,0.0013961738973609084,0.10900676479229493,0.0031777372508512425,0.021246371001325315,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE007,H3_FIXED_BOUNDED,4,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,5,LEFT|RIGHT,LEFT,0.020498415191532986,0.09584503584947501,0.07999999999999996,4,0,0,4,1,True,LEFT,True,0.020498415191532986,0.0,0.53125936880742308,0.43541433295794807,0.080009053549199682,9.053549199722344e-06,0.01040672000090126,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
SCE007,H3_FIXED_BOUNDED,8,PILOT_SEEN_DEVELOPMENT_DATA_SUCCESS_CONTROL_AUXILIARY,True,5,LEFT|RIGHT,LEFT,0.020498415191532986,0.09584503584947501,0.07999999999999996,8,0,0,8,3,True,LEFT,True,0.020502068765375938,3.6535738429516185e-06,0.53125833852161142,0.4354133026721364,0.07999970541519949,-2.945848004698437e-07,0.017030361999786692,PRODUCTION_FIRST_SKIP_PROPOSED_STAGE_WHEN_PRODUCTION_HARD_VALID,0,False
