dataset_role,development_oracle_selected,split_seed,split_algorithm_version,split_uses_oracle_outcomes,source_eligible_manifest_sha256,rank,episode_id,bag,elapsed_s,ros_time_ns,callback_sequence,evaluation_sequence,evaluation_role,clearance_pass,episode_offset_callbacks,ego_s_m,ego_d_m,ego_speed_mps,waypoint0_footprint_margin_m,waypoint0_footprint_margin_min_m,waypoint0_valid_returned_candidate_count,returned_candidate_count_with_waypoint0,production_constructed_candidate_count,production_returned_candidate_count,production_hard_valid_count,lifecycle_state,lifecycle_owner,safe_stop,safe_stop_active_previous_callback,fallback_reason,invalidation_reason,obstacle_count,obstacle_summary,input_snapshot_id,ego_snapshot_id,obstacle_snapshot_id,reference_snapshot_id,source_stamp_ns,obstacle_sequence,source_epoch,reference_generation,candidate_lineage_exact,candidate_path_digest_count,generator_stages,templates,first_failure_distribution,localization_label,localization_temporal_coverage,localization_join_offset_ms,pose_sample_gap_ms,distance_jump_m,unwrapped_dyaw_rad,backward_s_jump_m,abs_d_jump_m,localization_max_empirical_percentile,before_safe_stop_or_boundary_degradation,episode_start_before_preexisting_safe_stop_or_boundary_degradation,plan_evaluation_precedes_same_callback_fallback,exact_input_lineage_verification,obstacle_side_bin,obstacle_count_bin,obstacle_max_width_m,obstacle_width_bin,ego_speed_bin,reference_curvature_radpm,reference_curvature_abs_bin,reference_curvature_sign_bin,lifecycle_context_bin,pilot_event_id,development_event_id,selection_rank,selection_uses_oracle_outcomes
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,119,rosbag2_2026_08_24-19_00_30__EP0051,rosbag2_2026_08_24-19_00_30,540.240106205,1787566170380279179,19253,1,PLAN_PRIMARY,STRICT,0,1.0219655075481469,0.023883519789027467,0,0.6108901139217109,0.6108901139217109,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.12255969340920156,""d_left"":0.08054882697326152,""d_right"":-0.32566821379166455,""id"":79,""is_static"":true,""is_visible"":true,""s_center"":1.3580533999881634,""s_end"":1.4719931752514472,""s_start"":1.2441136247248796}]",input_2591f04a7eb6aab9,ego_86dc1b95239f10b4,obs_2ab7cea8dde3b7cb,ref_3f5d487564f4ee3d,1787566170330871879,7031,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""d-offset intersects an inflated static-obstacle box"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,10.283938,30.162986999999998,0.0016388363097555021,-0.00021896821048850157,0.0005227398695080154,0.0015176861120573988,0.8811095668288164,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.40621704076492604,MEDIUM,STOPPED,0.6926792346629709,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,,DVE026,26,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,184,rosbag2_2026_08_24-19_24_17__EP0009,rosbag2_2026_08_24-19_24_17,241.530096499,1787567299270630784,9676,1,PLAN_PRIMARY,STRICT,1,10.272790924773464,-0.8157377632142487,0,0.006187477251463104,-0.15964748892484845,4,5,8,5,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,2,"[{""d_center"":-0.5670032495361391,""d_left"":-0.4814087718644313,""d_right"":-0.6525977272078469,""id"":91,""is_static"":true,""is_visible"":true,""s_center"":10.19196247554749,""s_end"":10.359929423623035,""s_start"":10.023995527471945},{""d_center"":-0.24825522265159766,""d_left"":-0.20108183339500352,""d_right"":-0.29542861190819186,""id"":103,""is_static"":true,""is_visible"":true,""s_center"":12.293951810119365,""s_end"":12.316526502598167,""s_start"":12.271377117640563}]",input_caeb287a1b212148,ego_9199b485dfda42ce,obs_89eb6c7d83b3733f,ref_3f5d487564f4ee3d,1787567299226296299,3655,2,1,True,8,"{""M0_V1"": 3, ""M1"": 5}","{""FROZEN_V1_CURVATURE_CONTINUITY"": 3, ""NEAR_LONG"": 1, ""ZERO_BOUNDARY_SHORT"": 2, ""ZERO_BOUNDARY_SPAN"": 2}","{""footprint_track_bound"": 8}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,5.751856,19.729439000000003,0.0011206756021890354,-0.0023767610948846048,0.001120154743347257,3.41636692792191e-05,0.8390598902409926,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,TWO,0.1711889553434156,NARROW,STOPPED,-2.08807240618944e-15,LOW,NEAR_ZERO,IDLE__P0_BACKUP_ONLY,,DVE027,27,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,89,rosbag2_2026_08_24-19_24_17__EP0015,rosbag2_2026_08_24-19_24_17,283.560121394,1787567341300655679,11330,1,PLAN_PRIMARY,STRICT,0,19.760215389208106,0.20206882654792688,0,0.480350264864737,0.480350264864737,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":0.10073541193086107,""d_left"":0.16739048841144064,""d_right"":0.033718820698510385,""id"":127,""is_static"":true,""is_visible"":true,""s_center"":19.99665996448598,""s_end"":20.028020868620818,""s_start"":19.96529906035114}]",input_76b75ea160210fd8,ego_a857487f2932eeb3,obs_1b1f99f5c898e0c6,ref_3f5d487564f4ee3d,1787567341242987230,4655,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""shifted race line exceeds right control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-8.286892,29.25398,0.003082256140999059,0.004729956292052306,0.0,0.0025037246763081056,0.8274477054004613,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,LEFT,ONE,0.13367166771293026,NARROW,STOPPED,0.020857517016226755,LOW,NEAR_ZERO,IDLE__P0_BACKUP_ONLY,,DVE028,28,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,159,rosbag2_2026_08_24-19_00_30__EP0099,rosbag2_2026_08_24-19_00_30,781.420081134,1787566411560254108,28697,1,PLAN_PRIMARY,STRICT,0,38.67957555313457,-0.2417432269895621,0,0.1645022108404072,0.04098471847206845,24,24,30,24,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.162159831172841,""d_left"":-0.14717407349106185,""d_right"":-0.17695853087089278,""id"":185,""is_static"":true,""is_visible"":true,""s_center"":38.915343906845216,""s_end"":38.927395909433564,""s_start"":38.90329190425687}]",input_5415f847d940f8fe,ego_55983ac283c6ef7d,obs_0c8d49976ddfe16e,ref_3f5d487564f4ee3d,1787566411506694922,12126,2,1,True,30,"{""M0_V1"": 6, ""M1"": 24}","{""FROZEN_V1_CURVATURE_CONTINUITY"": 6, ""NEAR_BISECTED"": 21, ""NEAR_LONG"": 1, ""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""footprint_track_bound"": 26, ""shifted race line exceeds left control steering curvature"": 3, ""shifted race line exceeds right control steering curvature"": 1}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-2.623999,19.905205,0.010605650344470618,0.00439732081696631,0.009184234015336301,0.006337746853606024,0.9432765809589994,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.02978445737983093,NARROW,STOPPED,-0.2889085257440994,MEDIUM,NEGATIVE,IDLE__P0_BACKUP_ONLY,,DVE029,29,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,151,rosbag2_2026_08_24-19_00_30__EP0064,rosbag2_2026_08_24-19_00_30,549.62009893,1787566179760271904,19593,1,PLAN_PRIMARY,STRICT,0,0.8542816192692234,-0.008292162020816451,0,0.623468686890923,0.623468686890923,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,3,"[{""d_center"":0.03335000895279651,""d_left"":0.0432871958820671,""d_right"":0.023477972787126142,""id"":79,""is_static"":true,""is_visible"":true,""s_center"":1.0721553808054183,""s_end"":1.078920929263431,""s_start"":1.0653898323474056},{""d_center"":-0.5397360869479051,""d_left"":-0.4132523472702633,""d_right"":-0.673524705447811,""id"":85,""is_static"":true,""is_visible"":true,""s_center"":1.2864112592940629,""s_end"":1.4436086845132823,""s_start"":1.1292138340748434},{""d_center"":-0.989221951307652,""d_left"":-0.9365638061226426,""d_right"":-1.0425656761380095,""id"":91,""is_static"":true,""is_visible"":false,""s_center"":5.358679962468835,""s_end"":5.462612584848341,""s_start"":5.254747340089328}]",input_2303230a5b6e22c4,ego_7808ee5c3b4cf042,obs_eb85be7db25b4bf3,ref_3f5d487564f4ee3d,1787566179719313831,7341,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""shifted race line exceeds right control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,9.370138,30.620872000000002,0.00730810994074628,0.00019578765557382027,0.007148840191119721,0.0014534193777447453,0.9388753764188094,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,MIXED_OR_CENTER,THREE_PLUS,0.2602723581775477,MEDIUM,STOPPED,0.659405264656562,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,,DVE030,30,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,17,rosbag2_2026_08_24-19_00_30__EP0028,rosbag2_2026_08_24-19_00_30,501.330131488,1787566131470304462,17767,1,PLAN_PRIMARY,STRICT,0,4.921304134959817,-0.27695116317693014,0,0.6696250165099291,0.6413920687365045,3,3,9,3,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.1447224373490622,""d_left"":-0.13178225898875226,""d_right"":-0.15769918093978333,""id"":56,""is_static"":true,""is_visible"":true,""s_center"":5.089672296943492,""s_end"":5.101353981292878,""s_start"":5.077990612594107}]",input_d0e3ce0e90063b06,ego_a72d5346799deb9b,obs_48fcafc5926e0ba2,ref_3f5d487564f4ee3d,1787566131427536732,5701,2,1,True,9,"{""M0_V1"": 6, ""M1"": 3}","{""FROZEN_V1_CURVATURE_CONTINUITY"": 6, ""NEAR_LONG"": 1, ""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""footprint_track_bound"": 4, ""shifted race line exceeds left control steering curvature"": 4, ""shifted race line exceeds right control steering curvature"": 1}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,6.883523,19.543789999999998,0.00048026085547923073,-0.00029251559508475244,0.0,0.000342617978615567,0.6684618948343757,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.02591692195103107,NARROW,STOPPED,0.24645390860160377,LOW,POSITIVE,IDLE__P0_BACKUP_ONLY,,DVE031,31,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,28,rosbag2_2026_08_24-19_00_30__EP0054,rosbag2_2026_08_24-19_00_30,541.540084109,1787566171680257083,19304,1,PLAN_PRIMARY,STRICT,0,0.9811832081743939,0.20151923796426296,0,0.6342908192399093,0.6342908192399093,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,3,"[{""d_center"":0.23745669942513653,""d_left"":0.365729901171686,""d_right"":0.10902729248639702,""id"":76,""is_static"":true,""is_visible"":true,""s_center"":4.170681887002689,""s_end"":4.297781698565977,""s_start"":4.043582075439401},{""d_center"":0.23827850815192417,""d_left"":0.252473732234475,""d_right"":0.22315215725886164,""id"":79,""is_static"":true,""is_visible"":true,""s_center"":1.2333868391906515,""s_end"":1.2429264206417598,""s_start"":1.2238472577395432},{""d_center"":-0.3403219779621082,""d_left"":-0.2266363250473109,""d_right"":-0.4524150099138832,""id"":85,""is_static"":true,""is_visible"":true,""s_center"":1.4600027797855915,""s_end"":1.5938251014497724,""s_start"":1.3261804581214105}]",input_2ea57706fda35620,ego_09a34acdef3981c0,obs_2729f14befdd0639,ref_3f5d487564f4ee3d,1787566171640621039,7080,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""shifted race line exceeds right control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,10.385204,30.068056,0.0023186689327001873,-2.7286590633002206e-05,0.0,0.0022905622914579926,0.6684618948343757,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,MIXED_OR_CENTER,THREE_PLUS,0.256702608685289,MEDIUM,STOPPED,0.6926792346629709,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,,DVE032,32,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,140,rosbag2_2026_08_24-19_00_30__EP0048,rosbag2_2026_08_24-19_00_30,539.020313429,1787566169160486403,19212,1,PLAN_PRIMARY,STRICT,0,0.9938057334246098,0.19086513023440893,0,0.637014022220749,0.637014022220749,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,2,"[{""d_center"":0.2512920026224546,""d_left"":0.36325128153220365,""d_right"":0.1392282236989267,""id"":76,""is_static"":true,""is_visible"":true,""s_center"":4.156310277640087,""s_end"":4.269896246859153,""s_start"":4.042724308421022},{""d_center"":0.0394608436126369,""d_left"":0.2456921859053121,""d_right"":-0.1667704986800383,""id"":79,""is_static"":true,""is_visible"":true,""s_center"":1.3376002403458334,""s_end"":1.4417700128794042,""s_start"":1.2334304678122625}]",input_2260f7231b3f2993,ego_20621b9919566c7b,obs_bd4680c4cb8bd9eb,ref_3f5d487564f4ee3d,1787566169111062766,6991,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""shifted race line exceeds right control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,0.814091,30.425924,0.005983120011393586,-0.0005281231064884206,0.0,0.00407021623786144,0.9155953208246468,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,MIXED_OR_CENTER,TWO,0.4124626845853504,MEDIUM,STOPPED,0.6926792346629709,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,,DVE033,33,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,81,rosbag2_2026_08_24-19_00_30__EP0009,rosbag2_2026_08_24-19_00_30,431.040090643,1787566061180263617,15245,1,PLAN_PRIMARY,STRICT,0,17.043566844071393,-0.02845353887425944,0,0.6699759136600789,0.6452577098637334,6,6,6,6,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":0.14834107863464097,""d_left"":0.6888774581532704,""d_right"":-0.39219530088398846,""id"":55,""is_static"":true,""is_visible"":true,""s_center"":17.55967446132672,""s_end"":17.966220983092274,""s_start"":17.153127939561163}]",input_f1b20b049f4f1e7b,ego_3c3fe730b31bbf53,obs_edc4090519e1cef8,ref_3f5d487564f4ee3d,1787566061139605183,3601,2,1,True,6,"{""M0_V2"": 4, ""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1, ""ZERO_INTERFACE_BOUNDARY_INSET"": 1, ""ZERO_INTERFACE_CENTER_LONG_EXIT"": 1, ""ZERO_INTERFACE_QUARTER_LONG_EXIT"": 1, ""ZERO_INTERFACE_QUARTER_SCALE"": 1}","{""shifted race line exceeds right control steering curvature"": 6}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,10.893108999999999,32.023049,0.0007851472575568127,-0.0004014468076607436,0.00025538632068844436,0.0007424513743371566,0.8032777391707204,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,LEFT,ONE,1.0810727590372589,WIDE,STOPPED,7.692898338592898e-16,LOW,NEAR_ZERO,IDLE__P0_BACKUP_ONLY,,DVE034,34,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,139,rosbag2_2026_08_24-19_00_30__EP0023,rosbag2_2026_08_24-19_00_30,463.120114542,1787566093260287516,16296,1,PLAN_PRIMARY,STRICT,0,17.126759640618875,-0.13085719454182937,0,0.5041165877542659,0.5041165877542659,2,2,8,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,2,"[{""d_center"":-0.18332285171803245,""d_left"":0.15161069420339232,""d_right"":-0.5182563976394572,""id"":0,""is_static"":true,""is_visible"":true,""s_center"":17.459511099942542,""s_end"":17.77645276396469,""s_start"":17.142569435920393},{""d_center"":0.7877040406139203,""d_left"":0.8023405811018554,""d_right"":0.7730675001259851,""id"":7,""is_static"":true,""is_visible"":false,""s_center"":16.296827629483182,""s_end"":16.34374154452671,""s_start"":16.249913714439653}]",input_9d39f739df3c334c,ego_a1a8a27bec1727a7,obs_3c867bb75f212e3f,ref_3f5d487564f4ee3d,1787566093204252763,4420,2,1,True,8,"{""M0_V1"": 6, ""M1"": 2}","{""FROZEN_V1_CURVATURE_CONTINUITY"": 6, ""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""d-offset intersects an inflated static-obstacle box"": 8}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-6.511958,29.585727,0.004965937783624098,-0.0006551201257816719,0.004965836019749759,3.179144203097062e-05,0.9152478573083159,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,MIXED_OR_CENTER,TWO,0.6698670918428495,WIDE,STOPPED,7.692898338592898e-16,LOW,NEAR_ZERO,IDLE__P0_BACKUP_ONLY,,DVE035,35,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,138,rosbag2_2026_08_24-19_24_17__EP0065,rosbag2_2026_08_24-19_24_17,688.580130043,1787567746320664328,26697,1,PLAN_PRIMARY,STRICT,0,34.07500411140238,-0.027174803773587428,0.18178430886035626,0.7486230033164474,0.7486230033164474,1,1,7,1,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":0.03952498974779401,""d_left"":0.04363242048970884,""d_right"":0.03541074447694631,""id"":94,""is_static"":true,""is_visible"":false,""s_center"":34.289390776000666,""s_end"":34.29241254276406,""s_start"":34.28636900923727}]",input_598015aa27edc053,ego_bdf2e563b39548ea,obs_1549e5381a20068c,ref_3f5d487564f4ee3d,1787567746284331535,14449,2,1,True,7,"{""M0_V1"": 6, ""M1"": 1}","{""FROZEN_V1_CURVATURE_CONTINUITY"": 6, ""NEAR_LONG"": 1}","{""footprint_track_bound"": 1, ""quintic d-offset exceeds maximum_lateral_slope"": 4, ""shifted race line exceeds right control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-5.890504,30.598865999999997,0.00642791061010346,0.0008490174653479343,0.004491996635643147,0.004773509810576674,0.9146981627296588,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,MIXED_OR_CENTER,ONE,0.008221676012762531,NARROW,LOW,0.4480280820688903,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,,DVE036,36,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,78,rosbag2_2026_08_24-19_00_30__EP0096,rosbag2_2026_08_24-19_00_30,690.370080558,1787566320510253532,25075,1,PLAN_PRIMARY,STRICT,0,1.3944659014225946,0.6655301070989192,0,0.25197824973826277,0.14225716173449698,3,3,3,3,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.131158375256852,""d_left"":0.02442498498172843,""d_right"":-0.28674173549543247,""id"":153,""is_static"":true,""is_visible"":true,""s_center"":2.5147682253041,""s_end"":2.7303102740437124,""s_start"":2.2992261765644875}]",input_3efc43506f140ae9,ego_767c4c16c7049274,obs_b0980d79e7351e19,ref_3f5d487564f4ee3d,1787566320450305293,10925,2,1,True,3,"{""M1"": 3}","{""FAR_SPAN"": 1, ""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""shifted race line exceeds left control steering curvature"": 1, ""shifted race line exceeds right control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-6.977286,22.563649,0.0029119072811463293,0.0004544572213061038,0.0008653219896552766,0.002874734801749379,0.8010481816075978,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.3111667204771609,MEDIUM,STOPPED,0.605537730392042,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,,DVE037,37,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,58,rosbag2_2026_08_25-09_59_22__EP0072,rosbag2_2026_08_25-09_59_22,955.040083764,1787620517266142249,36595,1,PLAN_PRIMARY,STRICT,0,15.729411000472773,-0.6678188238445597,0.21940299579622805,0.049573440160353734,0.04652667872024733,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,2,"[{""d_center"":-0.13914285915247437,""d_left"":-0.03383432433051088,""d_right"":-0.24445139397443796,""id"":610,""is_static"":true,""is_visible"":true,""s_center"":16.36169221189297,""s_end"":16.46000647603676,""s_start"":16.263377947749177},{""d_center"":-0.6355778779463921,""d_left"":-0.5338586130066731,""d_right"":-0.737290537034632,""id"":659,""is_static"":true,""is_visible"":false,""s_center"":20.032291002691736,""s_end"":20.118412388989384,""s_start"":19.946169616394087}]",input_4b8a8ea42f2361cd,ego_a58588c203576036,obs_00fd63085944bd55,ref_4dc0768eb37d9590,1787620517227412172,23477,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""footprint_track_bound"": 1, ""shifted race line exceeds left control steering curvature"": 1}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-9.397157,29.993646,0.0016328760177867902,0.0008248408752755676,0.0,0.001616137829812958,0.7455215347478084,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,TWO,0.21061706964392707,MEDIUM,LOW,-8.791883815534507e-16,LOW,NEAR_ZERO,IDLE__P0_BACKUP_ONLY,,DVE038,38,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,38,rosbag2_2026_08_25-09_59_22__EP0080,rosbag2_2026_08_25-09_59_22,1016.13025888,1787620578356317365,39020,1,PLAN_PRIMARY,STRICT,0,4.346345250516626,-1.0634893075228096,0,0.16772315162005882,0.1676938239648538,12,12,18,12,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.07396108873415554,""d_left"":0.058931620812391436,""d_right"":-0.2068537982807025,""id"":690,""is_static"":true,""is_visible"":true,""s_center"":10.069116370590326,""s_end"":10.125017100373858,""s_start"":10.013215640806793}]",input_5a7b558eb17ae16d,ego_275068b987ed5725,obs_61d649fd8de7e3a3,ref_4dc0768eb37d9590,1787620578313001448,25565,2,1,True,18,"{""M0_V1"": 6, ""M0_V2"": 8, ""M1"": 4}","{""FROZEN_V1_CURVATURE_CONTINUITY"": 6, ""ZERO_BOUNDARY_SHORT"": 2, ""ZERO_BOUNDARY_SPAN"": 2, ""ZERO_INTERFACE_BOUNDARY_INSET"": 2, ""ZERO_INTERFACE_CENTER_LONG_EXIT"": 2, ""ZERO_INTERFACE_QUARTER_LONG_EXIT"": 2, ""ZERO_INTERFACE_QUARTER_SCALE"": 2}","{""footprint_track_bound"": 18}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,9.161273,19.777148,0.0001993810961690415,-0.00047112412219010863,9.599603554999447e-05,0.00015736807686117515,0.6807267183331216,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.26578541909309394,MEDIUM,STOPPED,0.24713265880620555,LOW,POSITIVE,IDLE__P0_BACKUP_ONLY,,DVE039,39,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,143,rosbag2_2026_08_25-09_59_22__EP0010,rosbag2_2026_08_25-09_59_22,157.120087446,1787619719346145931,6368,1,PLAN_PRIMARY,STRICT,0,23.042763550765667,-0.42773070797098517,0.9947571993883536,0.0431336119603463,0.0431336119603463,1,1,7,1,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,2,"[{""d_center"":-0.12966700019198996,""d_left"":-0.0038430974313063784,""d_right"":-0.2556331637632218,""id"":54,""is_static"":true,""is_visible"":true,""s_center"":23.790303511783,""s_end"":23.87144494834414,""s_start"":23.70916207522186},{""d_center"":0.5644800544701892,""d_left"":0.6766672724331121,""d_right"":0.4501337298626461,""id"":62,""is_static"":true,""is_visible"":true,""s_center"":22.060796951318075,""s_end"":22.167360605915487,""s_start"":21.954233296720663}]",input_b225bfe0b8cafdc8,ego_47c1391ce7245e6c,obs_14a66721633bb718,ref_4dc0768eb37d9590,1787619719282956525,2742,2,1,True,7,"{""M0_V1"": 6, ""M1"": 1}","{""FROZEN_V1_CURVATURE_CONTINUITY"": 6, ""NEAR_LONG"": 1}","{""footprint_track_bound"": 4, ""shifted race line exceeds left control steering curvature"": 3}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-11.817708,20.240340999999997,0.03602010565426979,0.0005376267482841701,0.0,0.022933038822455898,0.9197370092745522,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,MIXED_OR_CENTER,TWO,0.2517900663319154,MEDIUM,LOW,0.4202351499585872,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,,DVE040,40,False
