dataset_role,development_oracle_selected,split_seed,split_algorithm_version,split_uses_oracle_outcomes,source_eligible_manifest_sha256,rank,episode_id,bag,elapsed_s,ros_time_ns,callback_sequence,evaluation_sequence,evaluation_role,clearance_pass,episode_offset_callbacks,ego_s_m,ego_d_m,ego_speed_mps,waypoint0_footprint_margin_m,waypoint0_footprint_margin_min_m,waypoint0_valid_returned_candidate_count,returned_candidate_count_with_waypoint0,production_constructed_candidate_count,production_returned_candidate_count,production_hard_valid_count,lifecycle_state,lifecycle_owner,safe_stop,safe_stop_active_previous_callback,fallback_reason,invalidation_reason,obstacle_count,obstacle_summary,input_snapshot_id,ego_snapshot_id,obstacle_snapshot_id,reference_snapshot_id,source_stamp_ns,obstacle_sequence,source_epoch,reference_generation,candidate_lineage_exact,candidate_path_digest_count,generator_stages,templates,first_failure_distribution,localization_label,localization_temporal_coverage,localization_join_offset_ms,pose_sample_gap_ms,distance_jump_m,unwrapped_dyaw_rad,backward_s_jump_m,abs_d_jump_m,localization_max_empirical_percentile,before_safe_stop_or_boundary_degradation,episode_start_before_preexisting_safe_stop_or_boundary_degradation,plan_evaluation_precedes_same_callback_fallback,exact_input_lineage_verification,obstacle_side_bin,obstacle_count_bin,obstacle_max_width_m,obstacle_width_bin,ego_speed_bin,reference_curvature_radpm,reference_curvature_abs_bin,reference_curvature_sign_bin,lifecycle_context_bin,pilot_event_id
DEVELOPMENT,False,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,178,rosbag2_2026_08_25-09_59_22__EP0036,rosbag2_2026_08_25-09_59_22,671.79029086,1787620234016349345,25396,1,PLAN_PRIMARY,STRICT,0,8.331599418077218,1.1218171429822839,0,0.020424004212987512,0.019872439927234753,21,21,21,21,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.30732206471378304,""d_left"":-0.19689730141562586,""d_right"":-0.4173976074876986,""id"":445,""is_static"":true,""is_visible"":true,""s_center"":21.041103519814204,""s_end"":21.09776931882939,""s_start"":20.98443772079902}]",input_3440da09fb56772b,ego_d1fd75d41e86bb54,obs_5a5181b8f88f5a8f,ref_4dc0768eb37d9590,1787620233988614445,15462,2,1,True,21,"{""M0_V1"": 6, ""M0_V2"": 9, ""M1"": 6}","{""BRANCH_AWARE_ANALYTIC_ROOT"": 1, ""FAR_SPAN"": 1, ""FROZEN_V1_CURVATURE_CONTINUITY"": 6, ""NEAR_LONG"": 1, ""ZERO_BOUNDARY_SHORT"": 2, ""ZERO_BOUNDARY_SPAN"": 2, ""ZERO_INTERFACE_BOUNDARY_INSET"": 2, ""ZERO_INTERFACE_CENTER_LONG_EXIT"": 2, ""ZERO_INTERFACE_QUARTER_LONG_EXIT"": 2, ""ZERO_INTERFACE_QUARTER_SCALE"": 2}","{""footprint_track_bound"": 21}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,4.387196,32.215334999999996,0.0002062487821978476,0.0010712787040230987,0.00020370965730620583,3.226353480179078e-05,0.9858340744505145,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.22050030607207274,MEDIUM,STOPPED,-1.4286811200243574e-15,LOW,NEAR_ZERO,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,False,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,88,rosbag2_2026_08_25-09_59_22__EP0040,rosbag2_2026_08_25-09_59_22,940.670136056,1787620502896194541,36020,1,PLAN_PRIMARY,STRICT,0,15.81089579011976,-0.51616888349838,0.5515217260157028,0.11263929683245391,0.045514445509367375,3,3,3,3,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.06322925845447384,""d_left"":-0.01550288339398852,""d_right"":-0.11095563351495924,""id"":610,""is_static"":true,""is_visible"":true,""s_center"":16.322374627754485,""s_end"":16.416210520472376,""s_start"":16.228538735036594}]",input_8728349c8f61c652,ego_d2e8d2b6b723c374,obs_4f627e48603fb931,ref_4dc0768eb37d9590,1787620502850620522,22953,2,1,True,3,"{""M1"": 3}","{""FAR_SPAN"": 1, ""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""shifted race line exceeds left control steering curvature"": 1, ""shifted race line exceeds right control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,5.172014,29.815227,0.013569842281798212,0.010814613115065,0.0,0.0011314542890241697,0.8245775632067082,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.09545275012097072,NARROW,LOW,-8.791883815534507e-16,LOW,NEAR_ZERO,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,189,rosbag2_2026_08_25-09_59_22__EP0046,rosbag2_2026_08_25-09_59_22,943.440243488,1787620505666301973,36131,1,PLAN_PRIMARY,STRICT,10,16.042517265841344,-0.6895766687041971,0,0.019524939925474806,-0.03434004736260984,2,3,3,3,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.1844022696168194,""d_left"":-0.09977811888821557,""d_right"":-0.26902642034542323,""id"":610,""is_static"":true,""is_visible"":true,""s_center"":16.57294262021698,""s_end"":16.675559082916585,""s_start"":16.470326157517377}]",input_0c2622817b125aa6,ego_aed34634d2980c06,obs_cfc5984889cad23c,ref_4dc0768eb37d9590,1787620505631950298,23060,2,1,True,3,"{""M1"": 3}","{""FAR_SPAN"": 1, ""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""footprint_track_bound"": 1, ""shifted race line exceeds left control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-14.454732,20.514702999999997,0.0122155705534286,0.0012434843803446997,0.011492161345302065,0.004141303123329498,0.9269152585440223,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.16924830145720765,NARROW,STOPPED,-6.593912861650967e-16,LOW,NEAR_ZERO,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,False,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,164,rosbag2_2026_08_25-09_59_22__EP0049,rosbag2_2026_08_25-09_59_22,945.320218392,1787620507546276877,36206,1,PLAN_PRIMARY,STRICT,0,16.073813802608395,-0.7247748434670769,0,0.028636431337554148,-0.06920297020879693,1,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.24669453584815593,""d_left"":-0.1807825726897913,""d_right"":-0.3126064990065205,""id"":610,""is_static"":true,""is_visible"":true,""s_center"":16.461315445731643,""s_end"":16.55640658553571,""s_start"":16.366224305927574}]",input_ee0c0033e13f5011,ego_e88c27487461302a,obs_4e08017198fcad52,ref_4dc0768eb37d9590,1787620507512783650,23126,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""footprint_track_bound"": 1, ""shifted race line exceeds right control steering curvature"": 1}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-13.975483,18.806649,0.020709847345919352,-0.0014088245406788935,0.0,0.0013115454375367541,0.956771693558633,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.13182392631672918,NARROW,STOPPED,-6.593912861650967e-16,LOW,NEAR_ZERO,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,58,rosbag2_2026_08_25-09_59_22__EP0072,rosbag2_2026_08_25-09_59_22,955.040083764,1787620517266142249,36595,1,PLAN_PRIMARY,STRICT,0,15.729411000472773,-0.6678188238445597,0.21940299579622805,0.049573440160353734,0.04652667872024733,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,2,"[{""d_center"":-0.13914285915247437,""d_left"":-0.03383432433051088,""d_right"":-0.24445139397443796,""id"":610,""is_static"":true,""is_visible"":true,""s_center"":16.36169221189297,""s_end"":16.46000647603676,""s_start"":16.263377947749177},{""d_center"":-0.6355778779463921,""d_left"":-0.5338586130066731,""d_right"":-0.737290537034632,""id"":659,""is_static"":true,""is_visible"":false,""s_center"":20.032291002691736,""s_end"":20.118412388989384,""s_start"":19.946169616394087}]",input_4b8a8ea42f2361cd,ego_a58588c203576036,obs_00fd63085944bd55,ref_4dc0768eb37d9590,1787620517227412172,23477,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""footprint_track_bound"": 1, ""shifted race line exceeds left control steering curvature"": 1}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-9.397157,29.993646,0.0016328760177867902,0.0008248408752755676,0.0,0.001616137829812958,0.7455215347478084,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,TWO,0.21061706964392707,MEDIUM,LOW,-8.791883815534507e-16,LOW,NEAR_ZERO,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,67,rosbag2_2026_08_25-09_59_22__EP0074,rosbag2_2026_08_25-09_59_22,955.620097445,1787620517846155930,36618,1,PLAN_PRIMARY,STRICT,0,15.725968488127515,-0.669079293972638,0.20287498389138472,0.0454345981403779,0.039558494513163324,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,2,"[{""d_center"":-0.13569489904367676,""d_left"":-0.033563341257065414,""d_right"":-0.23782645683028816,""id"":610,""is_static"":true,""is_visible"":true,""s_center"":16.364209155645,""s_end"":16.4720523509838,""s_start"":16.256365960306198},{""d_center"":-0.6355778779463921,""d_left"":-0.5338586130066731,""d_right"":-0.737290537034632,""id"":659,""is_static"":true,""is_visible"":false,""s_center"":20.032291002691736,""s_end"":20.118412388989384,""s_start"":19.946169616394087}]",input_39ddec62374c3dde,ego_c143e47b1df4dbeb,obs_adfc2fbef47b4d4d,ref_4dc0768eb37d9590,1787620517807650996,23498,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""footprint_track_bound"": 1, ""shifted race line exceeds left control steering curvature"": 1}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,10.855436,29.733709,0.0024754920863437955,0.00012355060559375575,0.0009886925286615167,0.0022694819129749355,0.7748062507940541,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,TWO,0.20426311557322274,MEDIUM,LOW,-8.791883815534507e-16,LOW,NEAR_ZERO,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,False,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,36,rosbag2_2026_08_25-09_59_22__EP0076,rosbag2_2026_08_25-09_59_22,958.820122305,1787620521046180790,36746,1,PLAN_PRIMARY,STRICT,0,18.00875760095908,-0.60484255546867,0.3622917793434196,0.09705723843301797,0.09497217399402183,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,2,"[{""d_center"":-0.07204957761957688,""d_left"":0.03345796328080555,""d_right"":-0.1775571185199593,""id"":634,""is_static"":true,""is_visible"":true,""s_center"":18.635550343411932,""s_end"":18.735410937799234,""s_start"":18.53568974902463},{""d_center"":-1.283082512384334,""d_left"":-1.168287159114729,""d_right"":-1.3979102325427188,""id"":660,""is_static"":true,""is_visible"":false,""s_center"":21.56725292477983,""s_end"":21.672677921849203,""s_start"":21.461827927710456}]",input_cce41e049554558d,ego_2e02235aad13c2a3,obs_aec4890793f64457,ref_4dc0768eb37d9590,1787620521019161627,23592,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""shifted race line exceeds left control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-7.179019,20.149879,0.0012064531977217983,0.0003834117666952075,0.0006645620607343972,0.0010069193541325516,0.6733578960741964,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,TWO,0.22962307342798982,MEDIUM,LOW,-1.098985476941825e-16,LOW,NEAR_ZERO,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,False,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,65,rosbag2_2026_08_25-09_59_22__EP0077,rosbag2_2026_08_25-09_59_22,959.090278724,1787620521316337209,36757,1,PLAN_PRIMARY,STRICT,0,18.000701148573754,-0.6434404513203948,0.2093516824734034,0.05747489719037339,0.04987753081299232,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,2,"[{""d_center"":-0.10207532831649464,""d_left"":0.0025664644679001813,""d_right"":-0.2067171211008894,""id"":634,""is_static"":true,""is_visible"":true,""s_center"":18.625857129980734,""s_end"":18.72078971969915,""s_start"":18.530924540262316},{""d_center"":-1.283082512384334,""d_left"":-1.168287159114729,""d_right"":-1.3979102325427188,""id"":660,""is_static"":true,""is_visible"":false,""s_center"":21.56725292477983,""s_end"":21.672677921849203,""s_start"":21.461827927710456}]",input_79af827ff9960441,ego_f5812a75897fa112,obs_ce68e0a6b902c288,ref_4dc0768eb37d9590,1787620521286728917,23600,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""footprint_track_bound"": 1, ""shifted race line exceeds left control steering curvature"": 1}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-5.69376,24.112914999999997,0.004276465532747233,0.0013850194632192836,0.0009709730167841713,0.004164777167322775,0.7735357641976878,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,TWO,0.22962307342798982,MEDIUM,LOW,-1.098985476941825e-16,LOW,NEAR_ZERO,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,38,rosbag2_2026_08_25-09_59_22__EP0080,rosbag2_2026_08_25-09_59_22,1016.13025888,1787620578356317365,39020,1,PLAN_PRIMARY,STRICT,0,4.346345250516626,-1.0634893075228096,0,0.16772315162005882,0.1676938239648538,12,12,18,12,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.07396108873415554,""d_left"":0.058931620812391436,""d_right"":-0.2068537982807025,""id"":690,""is_static"":true,""is_visible"":true,""s_center"":10.069116370590326,""s_end"":10.125017100373858,""s_start"":10.013215640806793}]",input_5a7b558eb17ae16d,ego_275068b987ed5725,obs_61d649fd8de7e3a3,ref_4dc0768eb37d9590,1787620578313001448,25565,2,1,True,18,"{""M0_V1"": 6, ""M0_V2"": 8, ""M1"": 4}","{""FROZEN_V1_CURVATURE_CONTINUITY"": 6, ""ZERO_BOUNDARY_SHORT"": 2, ""ZERO_BOUNDARY_SPAN"": 2, ""ZERO_INTERFACE_BOUNDARY_INSET"": 2, ""ZERO_INTERFACE_CENTER_LONG_EXIT"": 2, ""ZERO_INTERFACE_QUARTER_LONG_EXIT"": 2, ""ZERO_INTERFACE_QUARTER_SCALE"": 2}","{""footprint_track_bound"": 18}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,9.161273,19.777148,0.0001993810961690415,-0.00047112412219010863,9.599603554999447e-05,0.00015736807686117515,0.6807267183331216,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.26578541909309394,MEDIUM,STOPPED,0.24713265880620555,LOW,POSITIVE,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,False,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,52,rosbag2_2026_08_25-09_59_22__EP0081,rosbag2_2026_08_25-09_59_22,1018.840085961,1787620581066144446,39099,1,PLAN_PRIMARY,STRICT,0,4.3364058477337695,-0.9476332265147893,0,0.2817412965157378,0.2816641336434427,12,12,18,12,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,2,"[{""d_center"":-0.9556465036293237,""d_left"":-0.8760653946070676,""d_right"":-1.034513875363356,""id"":687,""is_static"":true,""is_visible"":true,""s_center"":5.481130846923566,""s_end"":5.558482492307356,""s_start"":5.403779201539776},{""d_center"":0.20829987098312183,""d_left"":0.35969853168969657,""d_right"":0.05690121027654715,""id"":690,""is_static"":true,""is_visible"":true,""s_center"":10.337287060085487,""s_end"":10.400509349346432,""s_start"":10.274064770824541}]",input_28a8fa94797197ed,ego_bd7409dd3b34a928,obs_876ff14799e53e0c,ref_4dc0768eb37d9590,1787620581017460138,25643,2,1,True,18,"{""M0_V1"": 6, ""M0_V2"": 8, ""M1"": 4}","{""FROZEN_V1_CURVATURE_CONTINUITY"": 6, ""ZERO_BOUNDARY_SHORT"": 2, ""ZERO_BOUNDARY_SPAN"": 2, ""ZERO_INTERFACE_BOUNDARY_INSET"": 2, ""ZERO_INTERFACE_CENTER_LONG_EXIT"": 2, ""ZERO_INTERFACE_QUARTER_LONG_EXIT"": 2, ""ZERO_INTERFACE_QUARTER_SCALE"": 2}","{""d-offset intersects an inflated static-obstacle box"": 9, ""footprint_track_bound"": 9}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,0.743005,19.942702,0.0010005007019482125,-0.002428917582450646,0.00032634849768342633,0.0009118412138200416,0.7250667005463093,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,MIXED_OR_CENTER,TWO,0.3027973214131494,MEDIUM,STOPPED,0.24713265880620555,LOW,POSITIVE,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,172,rosbag2_2026_08_25-09_59_22__EP0083,rosbag2_2026_08_25-09_59_22,1019.770095303,1787620581996153788,39120,1,PLAN_PRIMARY,STRICT,0,4.300351397445039,-0.9799189488045283,0,0.251860183150785,0.21923407300058953,3,3,3,3,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,2,"[{""d_center"":-0.2765768018717694,""d_left"":-0.220991840959663,""d_right"":-0.332044823089171,""id"":687,""is_static"":true,""is_visible"":true,""s_center"":5.437600051917169,""s_end"":5.476906087690704,""s_start"":5.398294016143634},{""d_center"":-0.0030118379449602965,""d_left"":0.14725510849580167,""d_right"":-0.15327878438572232,""id"":690,""is_static"":true,""is_visible"":true,""s_center"":10.302978813471823,""s_end"":10.349821769754403,""s_start"":10.256135857189243}]",input_66404f71ba20d6c5,ego_efbaac93080b88fd,obs_2f7cd8e2f6389967,ref_4dc0768eb37d9590,1787620581947935351,25663,2,1,True,3,"{""M1"": 3}","{""FAR_SPAN"": 1, ""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""footprint_track_bound"": 1, ""shifted race line exceeds left control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,0.989022,29.453183,0.003247639102273461,-0.0009601531470489755,0.0024890694700614446,0.0010573281357436626,0.9696036081819337,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,MIXED_OR_CENTER,TWO,0.300533892881524,MEDIUM,STOPPED,0.24713265880620555,LOW,POSITIVE,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,False,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,170,rosbag2_2026_08_25-09_59_22__EP0084,rosbag2_2026_08_25-09_59_22,1023.270129845,1787620585496188330,39246,1,PLAN_PRIMARY,STRICT,0,11.061599672030201,0.349386013519861,4.2053731615506456,0.4132788796324428,0.3412885939460514,3,3,3,3,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":0.23665284431413156,""d_left"":0.38340653630628163,""d_right"":0.08989915232198127,""id"":696,""is_static"":true,""is_visible"":true,""s_center"":11.524158122729895,""s_end"":11.656270403613465,""s_start"":11.392045841846326}]",input_a9e214afc6bd9da0,ego_4bd94bc624a7f454,obs_db03f9cffde6af2e,ref_4dc0768eb37d9590,1787620585459559566,25781,2,1,True,3,"{""M1"": 3}","{""NEAR_LONG"": 1, ""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""quintic d-offset exceeds maximum_lateral_slope"": 1, ""shifted race line exceeds right control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-15.051721,19.950034,0.03668619069294205,0.050965138995792025,0.0,0.0004262123742801993,0.9685236945750222,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,LEFT,ONE,0.2935073839843004,MEDIUM,MOVING,1.7583767631069107e-15,LOW,NEAR_ZERO,IDLE__P0_BACKUP_ONLY,
VALIDATION_UNSEEN,False,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,44,rosbag2_2026_08_24-19_00_30__EP0012,rosbag2_2026_08_24-19_00_30,433.530074863,1787566063670247837,15342,1,PLAN_PRIMARY,STRICT,0,16.93234800333252,-0.025772911753660036,0,0.5997223839837675,0.5402438609521105,12,12,12,12,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.17287411809688105,""d_left"":0.17331376680563623,""d_right"":-0.5190620029993983,""id"":75,""is_static"":true,""is_visible"":true,""s_center"":17.4145464569346,""s_end"":17.735718017497415,""s_start"":17.09337489637178}]",input_1f235cda6c6f65a5,ego_d3f995f4ebf59ffd,obs_0c5726faaf9ed959,ref_3f5d487564f4ee3d,1787566063639168682,3694,2,1,True,12,"{""M0_V1"": 6, ""M0_V2"": 4, ""M1"": 2}","{""FROZEN_V1_CURVATURE_CONTINUITY"": 6, ""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1, ""ZERO_INTERFACE_BOUNDARY_INSET"": 1, ""ZERO_INTERFACE_CENTER_LONG_EXIT"": 1, ""ZERO_INTERFACE_QUARTER_LONG_EXIT"": 1, ""ZERO_INTERFACE_QUARTER_SCALE"": 1}","{""d-offset intersects an inflated static-obstacle box"": 5, ""shifted race line exceeds left control steering curvature"": 4, ""shifted race line exceeds right control steering curvature"": 3}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-11.503501,20.1312,0.0030614364799614532,0.0003145211032435369,0.0,0.003060677510986723,0.6988649525133195,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.6923757698050346,WIDE,STOPPED,7.692898338592898e-16,LOW,NEAR_ZERO,IDLE__P0_BACKUP_ONLY,
VALIDATION_UNSEEN,False,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,179,rosbag2_2026_08_24-19_00_30__EP0013,rosbag2_2026_08_24-19_00_30,436.540113945,1787566066680286919,15410,1,PLAN_PRIMARY,STRICT,0,16.97272108026779,0.012510667076417684,0,0.5667095920276373,0.5667095920276373,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.10065297043301023,""d_left"":0.2658483501038412,""d_right"":-0.4671542909698617,""id"":75,""is_static"":true,""is_visible"":true,""s_center"":17.37186284376961,""s_end"":17.708291552278855,""s_start"":17.035434135260363}]",input_15498394e43a895d,ego_927b3a4a4f65f58b,obs_a8bef5325452d386,ref_3f5d487564f4ee3d,1787566066639083253,3757,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""d-offset intersects an inflated static-obstacle box"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,7.866214,17.365839,0.002153580255513738,-0.004690987031816918,0.0,0.002153462003085976,0.986941162844568,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.7330026410737029,WIDE,STOPPED,7.692898338592898e-16,LOW,NEAR_ZERO,IDLE__P0_BACKUP_ONLY,
VALIDATION_UNSEEN,False,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,14,rosbag2_2026_08_24-19_00_30__EP0015,rosbag2_2026_08_24-19_00_30,444.400108014,1787566074540280988,15684,1,PLAN_PRIMARY,STRICT,0,17.147739072355403,-0.250271591062429,0,0.3729395701708103,0.3729395701708103,2,2,8,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,2,"[{""d_center"":0.6662518971922279,""d_left"":0.6812289348490357,""d_right"":0.65127485953542,""id"":71,""is_static"":true,""is_visible"":false,""s_center"":16.10956255216033,""s_end"":16.15405260024142,""s_start"":16.06507250407924},{""d_center"":-0.3289407532747267,""d_left"":-0.0017831260267279112,""d_right"":-0.6560983805227254,""id"":75,""is_static"":true,""is_visible"":true,""s_center"":17.490409480733017,""s_end"":17.78863434165194,""s_start"":17.192184619814096}]",input_646525e368165125,ego_f9bd397f7bc185f6,obs_4802306c91da1826,ref_3f5d487564f4ee3d,1787566074507316105,3977,2,1,True,8,"{""M0_V1"": 6, ""M1"": 2}","{""FROZEN_V1_CURVATURE_CONTINUITY"": 6, ""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""d-offset intersects an inflated static-obstacle box"": 8}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,9.012322999999999,22.41205,0.0013133334678000416,-0.00021664862402970275,0.0,0.0009662772746746318,0.6684618948343757,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,MIXED_OR_CENTER,TWO,0.6543152544959975,WIDE,STOPPED,7.692898338592898e-16,LOW,NEAR_ZERO,IDLE__P0_BACKUP_ONLY,
