development_event_id,production_stage,production_template,probe_policy,station_forward_m,current_policy_d_probe,oracle_d_at_station,residual_m,branch_lower,branch_upper,is_minimum_abs_residual,minimum_abs_residual_m,zero_crossing_exists
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.690348702599251,0.36893162081239145,0.3278445637969685,-0.04108705701542292,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.690572305478385,0.36893162081239145,0.3285818835223628,-0.040349737290028664,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.6907959083575195,0.36893162081239145,0.3293230329347283,-0.03960858787766314,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.691019511236654,0.36893162081239145,0.33006784951935847,-0.03886377129303298,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.691243114115788,0.36893162081239145,0.3308161693276939,-0.03811545148469753,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.691466716994922,0.36893162081239145,0.33156782704048504,-0.037363793771906406,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.691690319874056,0.36893162081239145,0.33232265603095124,-0.03660896478144021,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.69191392275319,0.36893162081239145,0.3330804884279555,-0.035851132384435935,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.692137525632324,0.36893162081239145,0.3338411551791487,-0.03509046563324275,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.692361128511458,0.36893162081239145,0.33460448611414406,-0.034327134698247386,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.692584731390593,0.36893162081239145,0.3353703100076767,-0.03356131080471475,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.692808334269727,0.36893162081239145,0.3361384546427657,-0.03279316616962574,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.693031937148861,0.36893162081239145,0.33690874687387695,-0.032022873938514496,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.6932555400279945,0.36893162081239145,0.3376810126900821,-0.03125060812230934,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.693479142907129,0.36893162081239145,0.33845507727823376,-0.030476543534157685,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.693702745786263,0.36893162081239145,0.3392307650861087,-0.029700855726282727,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.693926348665397,0.36893162081239145,0.34000789988558355,-0.028923720926807894,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.6941499515445315,0.36893162081239145,0.34078630483579325,-0.028145315976598195,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.694373554423666,0.36893162081239145,0.34156580254629404,-0.027365818266097408,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.6945971573028,0.36893162081239145,0.34234621514022556,-0.026585405672165885,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.694820760181933,0.36893162081239145,0.3431273643174703,-0.02580425649492113,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.695044363061068,0.36893162081239145,0.3439090714178286,-0.025022549394562832,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.695267965940202,0.36893162081239145,0.34469115748416196,-0.02424046332822949,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.695491568819336,0.36893162081239145,0.3454734433255684,-0.02345817748682305,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.69571517169847,0.36893162081239145,0.3462557495805415,-0.022675871231849942,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.695938774577605,0.36893162081239145,0.3470378967801327,-0.021893724032258755,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.696162377456739,0.36893162081239145,0.3478197054111141,-0.021111915401277326,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.696385980335873,0.36893162081239145,0.3486009959791406,-0.02033062483325082,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.6966095832150065,0.36893162081239145,0.34938158907190914,-0.01955003174048231,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.696833186094141,0.36893162081239145,0.3501613054223338,-0.018770315390057635,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.697056788973275,0.36893162081239145,0.3509399659716893,-0.017991654840702143,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.697280391852409,0.36893162081239145,0.3517173919327863,-0.017214228879605165,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.697503994731544,0.36893162081239145,0.3524934048531299,-0.016438215959261537,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.697727597610678,0.36893162081239145,0.353267826678083,-0.015663794134308462,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.697951200489812,0.36893162081239145,0.35404047981402814,-0.014891140998363306,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
