schema_version,bag_path,pose_topic,timestamp_ns,pose_header_timestamp_ns,localization_label,localization_age_s,pose_sample_gap_s,timestamp_regression,x_m,y_m,yaw_rad,unwrapped_yaw_rad,dx_m,dy_m,distance_jump_m,unwrapped_dyaw_rad,implied_speed_mps,implied_yaw_rate_radps,scan_pose_offset_s,odom_pose_offset_s,frenet_pose_offset_s,imu_pose_offset_s,tf_nearest_offset_s,tf_static_present,frenet_s_m,frenet_d_m,ds_m,dd_m,backward_s_jump_m,abs_d_jump_m,projection_branch_jump_proxy_m,track_bound_inconsistency,reference_available,odom_speed_mps,localization_minus_odom_speed_mps,imu_yaw_rate_radps,localization_minus_imu_yaw_rate_radps,short_window_s,localization_short_window_displacement_m,odom_short_window_distance_m,short_window_displacement_residual_m,covariance_xx,covariance_yy,covariance_yawyaw,particle_count,particle_x_std_m,particle_y_std_m,particle_yaw_circular_std_rad,particle_multimodality_proxy_m,particle_ess,gt_x_m,gt_y_m,gt_yaw_rad,gt_position_error_m,gt_yaw_error_rad,gt_frenet_s_error_m,gt_frenet_d_error_m,availability_note
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_24-19_24_17,/pf/pose/odom,1787567120395244926,1787567120382787251,LOC_UNKNOWN,0.012457675,0.0265427,0,8.538992855335811,-0.9091628778745835,1.5625923252794305,1.5625923252794305,-0.002311304064221531,-0.013295289360688245,0.013494696945901268,-0.004255875650116314,0.5084146279730875,-0.16034072080520498,-0.003378413,0.00622665,0.000670793,0.005881061,-0.000101126,1,21.73865914116324,-1.1278731268777078,-0.006388967548630831,-0.009874516090278451,0.006388967548630831,0.009874516090278451,0.007105729397270437,0,1,0.0,0.5084146279730875,0.03872761130332947,-0.19906833210853445,0.266855152,0.35776873026645456,0.0,0.35776873026645456,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_24-19_24_17,/pf/pose/odom,1787567120425873443,1787567120412651753,LOC_UNKNOWN,0.01322169,0.030628517,0,8.537021163566948,-0.9198995764688938,1.5588439859498688,1.5588439859498688,-0.0019716917688636926,-0.010736698594310257,0.010916238598366594,-0.0037483393295616456,0.3564076771450147,-0.12238069931892705,-0.003473555,-0.004312006,0.000963994,-0.004829638,-0.000160298,1,21.73346579109535,-1.1357951332788034,-0.005193350067887792,-0.007922006401095638,0.005193350067887792,0.007922006401095638,0.005722888530478802,0,1,0.0,0.3564076771450147,-0.3322578966617584,0.2098771973428314,0.297483669,0.3683576672548685,0.0,0.3683576672548685,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_24-19_24_17,/pf/pose/odom,1787567120445664757,1787567120442933496,LOC_UNKNOWN,0.002731261,0.019791314,0,8.535213474657022,-0.9287878395755902,1.5557726635967681,1.5557726635967681,-0.0018076889099258864,-0.008888263106696437,0.009070223825734955,-0.003071322353100703,0.4582931596019827,-0.15518536834394636,-0.003445586,-0.004056343,0.00083493,-0.004554261,-0.000191276,1,21.729084345485624,-1.1422612716725244,-0.004381445609727308,-0.00646613839372101,0.004381445609727308,0.00646613839372101,0.004688778216007647,0,1,0.0,0.4582931596019827,-0.336875319480896,0.18168995113694963,0.317274983,0.3771282096680528,0.0,0.3771282096680528,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_24-19_24_17,/pf/pose/odom,1787567120475233337,1787567120462691560,LOC_UNKNOWN,0.012541777,0.02956858,0,8.533493364030377,-0.9361185284699554,1.552867365754805,1.552867365754805,-0.0017201106266444555,-0.007330688894365167,0.007529792841364494,-0.002905297841963028,0.25465520634959454,-0.0982562518038752,-0.003321034,0.006389956,0.000807153,0.005682105,-0.000104839,1,21.72535252917963,-1.1474720690096456,-0.0037318163059936182,-0.0052107973371211536,0.0037318163059936182,0.0052107973371211536,0.003797976535370876,0,1,0.0,0.25465520634959454,-0.2653883695602417,0.1671321177563665,0.346843563,0.38436108327879687,0.0,0.38436108327879687,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_24-19_24_17,/pf/pose/odom,1787567120495665201,1787567120492721288,LOC_UNKNOWN,0.002943913,0.020431864,0,8.53157721225744,-0.9424127456164764,1.548476447357182,1.548476447357182,-0.0019161517729369137,-0.006294217146521008,0.006579423006958007,-0.004390918397623178,0.3220177565276475,-0.2149054240779587,-0.003725794,0.005799041,0.000853108,0.005604757,-0.000219661,1,21.721907760026717,-1.1517091173704703,-0.003444769152913807,-0.0042370483608247245,0.003444769152913807,0.0042370483608247245,0.0031346538540442,0,1,0.0,0.3220177565276475,-0.08759135007858276,-0.12731407399937594,0.367275427,0.3905612004225716,0.0,0.3905612004225716,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_24-19_24_17,/pf/pose/odom,1787567120525393247,1787567120512704102,LOC_UNKNOWN,0.012689145,0.029728046,0,8.52985509367816,-0.9475198722924019,1.5446744311553018,1.5446744311553018,-0.0017221185792806182,-0.0051071266759255,0.005389660034274271,-0.003802016201880143,0.1812988325661993,-0.12789324269345329,-0.003330826,-0.003433873,0.000675273,-0.003509621,-0.000171018,1,21.719023708025464,-1.1550576562117874,-0.002884052001252968,-0.003348538841317028,0.002884052001252968,0.003348538841317028,0.002505608033021303,0,1,0.0,0.1812988325661993,-0.21793623268604279,0.0900429899925895,0.397003473,0.39559459199023495,0.0,0.39559459199023495,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_24-19_24_17,/pf/pose/odom,1787567120545532358,1787567120542683075,LOC_UNKNOWN,0.002849283,0.020139111,0,8.528229619455075,-0.9518649070900855,1.5413141601723976,1.5413141601723976,-0.0016254742230845665,-0.004345034797683667,0.004639126409464859,-0.003360270982904146,0.2303540811441408,-0.1668529947972453,-0.003349515,-0.003881644,0.00075675,-0.004243426,-0.000116935,1,21.716483295566942,-1.157820593370196,-0.002540412458522212,-0.002762937158408585,0.002540412458522212,0.002762937158408585,0.002098713950942647,0,1,0.0,0.2303540811441408,-0.27616238594055176,0.10930939114330646,0.417142584,0.3998788051540936,0.0,0.3998788051540936,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_24-19_24_17,/pf/pose/odom,1787567120575766931,1787567120562689282,LOC_UNKNOWN,0.013077649,0.030234573,0,8.525944884010144,-0.9561362558471195,1.5382259446130278,1.5382259446130278,-0.0022847354449311297,-0.004271348757033944,0.004844010348620248,-0.003088215559369889,0.16021428014281028,-0.10214186121860855,-0.003892941,0.005892933,0.000800368,0.005159161,-0.000124712,1,21.7136001004112,-1.1601647204746095,-0.002883195155742868,-0.0023441271044135625,0.002883195155742868,0.0023441271044135625,0.00196081519287738,0,1,0.0,0.16021428014281028,-0.08421730995178223,-0.017924551266826322,0.447377157,0.40407854514585273,0.0,0.40407854514585273,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_24-19_24_17,/pf/pose/odom,1787567120598558939,1787567120592695616,LOC_UNKNOWN,0.005863323,0.022792008,0,8.518419939174775,-0.964082967184343,1.5349760720830572,1.5349760720830572,-0.007524944835369141,-0.007946711337223578,0.010944177257907807,-0.0032498725299705544,0.4801760888249867,-0.1425882497922322,-0.006709624,0.003219907,0.000810961,0.002709732,-0.000104967,1,21.706386860735726,-1.1627536240403562,-0.007213239675472494,-0.002588903565746703,0.007213239675472494,0.002588903565746703,0.0037309375824353137,0,1,0.0,0.4801760888249867,-0.6302173137664795,0.4876290639742473,0.470169165,0.41188820403073667,0.0,0.41188820403073667,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_24-19_24_17,/pf/pose/odom,1787567120616489404,1787567120612683486,LOC_UNKNOWN,0.003805918,0.017930465,0,8.510181340958914,-0.9721829083315147,1.5319678992650874,1.5319678992650874,-0.00823859821586126,-0.008099941147171608,0.011553508001902973,-0.003008172817969834,0.6443507182832667,-0.16776881235204075,-0.004559285,0.004908938,0.000734444,0.004426157,-0.000117799,1,21.698721861070513,-1.1650948807376875,-0.007664999665212946,-0.0023412566973313176,0.007664999665212946,0.0023412566973313176,0.003888508336690027,0,1,0.0,0.6443507182832667,-0.39326661825180054,0.2254978058997598,0.48809963,0.41999843646179064,0.0,0.41999843646179064,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
