development_event_id,variant,oracle_valid_in_full_development_oracle,mechanism_class,template_primary_class,unique_combination_count,constructed_path_count,construction_guard_reject_count,validator_execution_count,hard_valid_candidate_count,unique_hard_valid_path_count,recovered,additional_recovery_beyond_production,duplicate_path_count,duplicate_path_rate,hard_valid_rate_per_validator,harness_wall_runtime_s,empty_baseline_harness_runtime_s,approx_incremental_wall_runtime_s,runtime_interpretation
DVE005,AB_EXISTING_FACTOR_BASIS,True,D_PROBE_DOMINANT,,18,18,0,18,0,0,False,False,0,0.0,0.0,0.01172139800110017,0.013885217998904409,0.0,subprocess wall diagnostic; includes output and residual noise
DVE005,AB_DEV_COUNTERFACTUAL,True,D_PROBE_DOMINANT,,18,18,0,18,0,0,False,False,0,0.0,0.0,0.011260139002843061,0.013885217998904409,0.0,subprocess wall diagnostic; includes output and residual noise
DVE005,FULL_LxT_DEV_UPPER_BOUND,True,D_PROBE_DOMINANT,,42,42,0,42,6,6,True,True,0,0.0,0.14285714285714285,0.02667564900184516,0.013885217998904409,0.01279043100294075,subprocess wall diagnostic; includes output and residual noise
DVE006,BASELINE_PRODUCTION,True,TEMPLATE_OR_TRANSITION_SELECTION,COVERAGE_FAILURE_MISSING_OPTION,2,2,0,2,0,0,False,False,0,0.0,0.0,0.005747626000811579,0.007526235000113957,0.0,subprocess wall diagnostic; includes output and residual noise
DVE006,A_EXISTING_D_MID_POOL,True,TEMPLATE_OR_TRANSITION_SELECTION,COVERAGE_FAILURE_MISSING_OPTION,2,2,0,2,0,0,False,False,0,0.0,0.0,0.008554654999898048,0.007526235000113957,0.0010284199997840915,subprocess wall diagnostic; includes output and residual noise
DVE006,A_UNCOUPLE_D_MID_DEV_COUNTERFACTUAL,True,TEMPLATE_OR_TRANSITION_SELECTION,COVERAGE_FAILURE_MISSING_OPTION,4,4,0,4,2,2,True,True,0,0.0,0.5,0.009861534999799915,0.007526235000113957,0.002335299999685958,subprocess wall diagnostic; includes output and residual noise
DVE006,B_CROSS_PAIR_TRANSITIONS,True,TEMPLATE_OR_TRANSITION_SELECTION,COVERAGE_FAILURE_MISSING_OPTION,2,2,0,2,0,0,False,False,0,0.0,0.0,0.009469003998674452,0.007526235000113957,0.0019427689985604957,subprocess wall diagnostic; includes output and residual noise
DVE006,AB_EXISTING_FACTOR_BASIS,True,TEMPLATE_OR_TRANSITION_SELECTION,COVERAGE_FAILURE_MISSING_OPTION,2,2,0,2,0,0,False,False,0,0.0,0.0,0.00602700500166975,0.007526235000113957,0.0,subprocess wall diagnostic; includes output and residual noise
DVE006,AB_DEV_COUNTERFACTUAL,True,TEMPLATE_OR_TRANSITION_SELECTION,COVERAGE_FAILURE_MISSING_OPTION,4,4,0,4,2,2,True,True,0,0.0,0.5,0.00656354700186057,0.007526235000113957,0.0,subprocess wall diagnostic; includes output and residual noise
DVE006,FULL_LxT_DEV_UPPER_BOUND,True,TEMPLATE_OR_TRANSITION_SELECTION,COVERAGE_FAILURE_MISSING_OPTION,748,748,0,748,591,590,True,True,1,0.001336898395721925,0.7901069518716578,0.08315941500040935,0.007526235000113957,0.0756331800002954,subprocess wall diagnostic; includes output and residual noise
DVE007,BASELINE_PRODUCTION,True,OTHER,,1,1,0,1,0,0,False,False,0,0.0,0.0,0.004737415998533834,0.0047493999991274904,0.0,subprocess wall diagnostic; includes output and residual noise
DVE007,A_EXISTING_D_MID_POOL,True,OTHER,,1,1,0,1,0,0,False,False,0,0.0,0.0,0.004187872000329662,0.0047493999991274904,0.0,subprocess wall diagnostic; includes output and residual noise
DVE007,A_UNCOUPLE_D_MID_DEV_COUNTERFACTUAL,True,OTHER,,1,1,0,1,0,0,False,False,0,0.0,0.0,0.004213959000480827,0.0047493999991274904,0.0,subprocess wall diagnostic; includes output and residual noise
DVE007,B_CROSS_PAIR_TRANSITIONS,True,OTHER,,1,1,0,1,0,0,False,False,0,0.0,0.0,0.003619706996687455,0.0047493999991274904,0.0,subprocess wall diagnostic; includes output and residual noise
DVE007,AB_EXISTING_FACTOR_BASIS,True,OTHER,,1,1,0,1,0,0,False,False,0,0.0,0.0,0.003917626996553736,0.0047493999991274904,0.0,subprocess wall diagnostic; includes output and residual noise
DVE007,AB_DEV_COUNTERFACTUAL,True,OTHER,,1,1,0,1,0,0,False,False,0,0.0,0.0,0.0037396440020529553,0.0047493999991274904,0.0,subprocess wall diagnostic; includes output and residual noise
DVE007,FULL_LxT_DEV_UPPER_BOUND,True,OTHER,,3,3,0,3,2,2,True,True,0,0.0,0.6666666666666666,0.0037818450000486337,0.0047493999991274904,0.0,subprocess wall diagnostic; includes output and residual noise
DVE008,BASELINE_PRODUCTION,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,2,2,0,2,0,0,False,False,1,0.5,0.0,0.005742686000303365,0.005727052001020638,1.5633999282727018e-05,subprocess wall diagnostic; includes output and residual noise
DVE008,A_EXISTING_D_MID_POOL,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,2,2,0,2,0,0,False,False,1,0.5,0.0,0.010021062997111585,0.005727052001020638,0.004294010996090947,subprocess wall diagnostic; includes output and residual noise
DVE008,A_UNCOUPLE_D_MID_DEV_COUNTERFACTUAL,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,2,2,0,2,0,0,False,False,1,0.5,0.0,0.011618311000347603,0.005727052001020638,0.005891258999326965,subprocess wall diagnostic; includes output and residual noise
DVE008,B_CROSS_PAIR_TRANSITIONS,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,2,2,0,2,0,0,False,False,1,0.5,0.0,0.008266193999588722,0.005727052001020638,0.002539141998568084,subprocess wall diagnostic; includes output and residual noise
DVE008,AB_EXISTING_FACTOR_BASIS,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,2,2,0,2,0,0,False,False,1,0.5,0.0,0.008503773999109399,0.005727052001020638,0.0027767219980887603,subprocess wall diagnostic; includes output and residual noise
DVE008,AB_DEV_COUNTERFACTUAL,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,2,2,0,2,0,0,False,False,1,0.5,0.0,0.008799793999060057,0.005727052001020638,0.003072741998039419,subprocess wall diagnostic; includes output and residual noise
DVE008,FULL_LxT_DEV_UPPER_BOUND,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,2,2,0,2,0,0,False,False,1,0.5,0.0,0.010636292001436232,0.005727052001020638,0.004909240000415593,subprocess wall diagnostic; includes output and residual noise
DVE009,BASELINE_PRODUCTION,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,3,3,0,3,0,0,False,False,1,0.3333333333333333,0.0,0.013892159000533866,0.010537960999499774,0.003354198001034092,subprocess wall diagnostic; includes output and residual noise
DVE009,A_EXISTING_D_MID_POOL,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,5,5,0,5,0,0,False,False,2,0.4,0.0,0.01423047000207589,0.010537960999499774,0.0036925090025761165,subprocess wall diagnostic; includes output and residual noise
DVE009,A_UNCOUPLE_D_MID_DEV_COUNTERFACTUAL,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,3,3,0,3,0,0,False,False,1,0.3333333333333333,0.0,0.012823897999624023,0.010537960999499774,0.0022859370001242496,subprocess wall diagnostic; includes output and residual noise
DVE009,B_CROSS_PAIR_TRANSITIONS,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,6,6,0,6,0,0,False,False,2,0.3333333333333333,0.0,0.013456804997986183,0.010537960999499774,0.002918843998486409,subprocess wall diagnostic; includes output and residual noise
DVE009,AB_EXISTING_FACTOR_BASIS,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,9,9,0,9,0,0,False,False,3,0.3333333333333333,0.0,0.0143459629980498,0.010537960999499774,0.0038080019985500257,subprocess wall diagnostic; includes output and residual noise
DVE009,AB_DEV_COUNTERFACTUAL,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,6,6,0,6,0,0,False,False,2,0.3333333333333333,0.0,0.008973714997409843,0.010537960999499774,0.0,subprocess wall diagnostic; includes output and residual noise
DVE009,FULL_LxT_DEV_UPPER_BOUND,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,6,6,0,6,0,0,False,False,2,0.3333333333333333,0.0,0.006881064000481274,0.010537960999499774,0.0,subprocess wall diagnostic; includes output and residual noise
DVE010,BASELINE_PRODUCTION,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,2,2,0,2,0,0,False,False,1,0.5,0.0,0.007550629001343623,0.004265495001163799,0.0032851340001798235,subprocess wall diagnostic; includes output and residual noise
DVE010,A_EXISTING_D_MID_POOL,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,2,2,0,2,0,0,False,False,1,0.5,0.0,0.0039570259978063405,0.004265495001163799,0.0,subprocess wall diagnostic; includes output and residual noise
DVE010,A_UNCOUPLE_D_MID_DEV_COUNTERFACTUAL,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,2,2,0,2,0,0,False,False,1,0.5,0.0,0.005394078001700109,0.004265495001163799,0.0011285830005363096,subprocess wall diagnostic; includes output and residual noise
DVE010,B_CROSS_PAIR_TRANSITIONS,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,2,2,0,2,0,0,False,False,1,0.5,0.0,0.004612078999343794,0.004265495001163799,0.0003465839981799945,subprocess wall diagnostic; includes output and residual noise
DVE010,AB_EXISTING_FACTOR_BASIS,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,2,2,0,2,0,0,False,False,1,0.5,0.0,0.005105694999656407,0.004265495001163799,0.0008401999984926078,subprocess wall diagnostic; includes output and residual noise
DVE010,AB_DEV_COUNTERFACTUAL,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,2,2,0,2,0,0,False,False,1,0.5,0.0,0.008968982001533732,0.004265495001163799,0.0047034870003699325,subprocess wall diagnostic; includes output and residual noise
DVE010,FULL_LxT_DEV_UPPER_BOUND,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,2,2,0,2,0,0,False,False,1,0.5,0.0,0.008580751997214975,0.004265495001163799,0.0043152569960511755,subprocess wall diagnostic; includes output and residual noise
DVE011,BASELINE_PRODUCTION,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,2,2,0,2,0,0,False,False,1,0.5,0.0,0.013026250999246258,0.012605347001226619,0.0004209039980196394,subprocess wall diagnostic; includes output and residual noise
DVE011,A_EXISTING_D_MID_POOL,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,2,2,0,2,0,0,False,False,1,0.5,0.0,0.014816365997830871,0.012605347001226619,0.0022110189966042526,subprocess wall diagnostic; includes output and residual noise
DVE011,A_UNCOUPLE_D_MID_DEV_COUNTERFACTUAL,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,2,2,0,2,0,0,False,False,1,0.5,0.0,0.011754577000829158,0.012605347001226619,0.0,subprocess wall diagnostic; includes output and residual noise
DVE011,B_CROSS_PAIR_TRANSITIONS,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,2,2,0,2,0,0,False,False,1,0.5,0.0,0.009463359998335363,0.012605347001226619,0.0,subprocess wall diagnostic; includes output and residual noise
DVE011,AB_EXISTING_FACTOR_BASIS,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,2,2,0,2,0,0,False,False,1,0.5,0.0,0.011883117000252241,0.012605347001226619,0.0,subprocess wall diagnostic; includes output and residual noise
DVE011,AB_DEV_COUNTERFACTUAL,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,2,2,0,2,0,0,False,False,1,0.5,0.0,0.005260130998067325,0.012605347001226619,0.0,subprocess wall diagnostic; includes output and residual noise
DVE011,FULL_LxT_DEV_UPPER_BOUND,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,2,2,0,2,0,0,False,False,1,0.5,0.0,0.006045005000487436,0.012605347001226619,0.0,subprocess wall diagnostic; includes output and residual noise
DVE012,BASELINE_PRODUCTION,True,TEMPLATE_OR_TRANSITION_SELECTION,SELECTION_FAILURE_WITH_EXISTING_OPTION,30,30,0,30,0,0,False,False,0,0.0,0.0,0.03261692399973981,0.02388354399954551,0.008733380000194302,subprocess wall diagnostic; includes output and residual noise
DVE012,A_EXISTING_D_MID_POOL,True,TEMPLATE_OR_TRANSITION_SELECTION,SELECTION_FAILURE_WITH_EXISTING_OPTION,74,74,0,74,0,0,False,False,0,0.0,0.0,0.024647332000313327,0.02388354399954551,0.0007637880007678177,subprocess wall diagnostic; includes output and residual noise
DVE012,A_UNCOUPLE_D_MID_DEV_COUNTERFACTUAL,True,TEMPLATE_OR_TRANSITION_SELECTION,SELECTION_FAILURE_WITH_EXISTING_OPTION,30,30,0,30,0,0,False,False,0,0.0,0.0,0.0163327259979269,0.02388354399954551,0.0,subprocess wall diagnostic; includes output and residual noise
DVE012,B_CROSS_PAIR_TRANSITIONS,True,TEMPLATE_OR_TRANSITION_SELECTION,SELECTION_FAILURE_WITH_EXISTING_OPTION,667,667,0,667,27,27,True,True,0,0.0,0.04047976011994003,0.09841869299998507,0.02388354399954551,0.07453514900043956,subprocess wall diagnostic; includes output and residual noise
DVE012,AB_EXISTING_FACTOR_BASIS,True,TEMPLATE_OR_TRANSITION_SELECTION,SELECTION_FAILURE_WITH_EXISTING_OPTION,1305,1305,0,1305,27,27,True,True,0,0.0,0.020689655172413793,0.18210217299929354,0.02388354399954551,0.15821862899974803,subprocess wall diagnostic; includes output and residual noise
DVE012,AB_DEV_COUNTERFACTUAL,True,TEMPLATE_OR_TRANSITION_SELECTION,SELECTION_FAILURE_WITH_EXISTING_OPTION,667,667,0,667,27,27,True,True,0,0.0,0.04047976011994003,0.1032986099999107,0.02388354399954551,0.07941506600036519,subprocess wall diagnostic; includes output and residual noise
DVE012,FULL_LxT_DEV_UPPER_BOUND,True,TEMPLATE_OR_TRANSITION_SELECTION,SELECTION_FAILURE_WITH_EXISTING_OPTION,2146,2146,0,2146,519,519,True,True,0,0.0,0.2418452935694315,0.32618957099839463,0.02388354399954551,0.3023060269988491,subprocess wall diagnostic; includes output and residual noise
DVE013,BASELINE_PRODUCTION,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,4,4,0,4,0,0,False,False,2,0.5,0.0,0.004791180999745848,0.0045213469966256525,0.0002698340031201951,subprocess wall diagnostic; includes output and residual noise
DVE013,A_EXISTING_D_MID_POOL,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,4,4,0,4,0,0,False,False,2,0.5,0.0,0.005221071998676052,0.0045213469966256525,0.0006997250020503998,subprocess wall diagnostic; includes output and residual noise
DVE013,A_UNCOUPLE_D_MID_DEV_COUNTERFACTUAL,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,4,4,0,4,0,0,False,False,2,0.5,0.0,0.005813814997964073,0.0045213469966256525,0.0012924680013384204,subprocess wall diagnostic; includes output and residual noise
DVE013,B_CROSS_PAIR_TRANSITIONS,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,4,4,0,4,0,0,False,False,2,0.5,0.0,0.007854172999941511,0.0045213469966256525,0.0033328260033158585,subprocess wall diagnostic; includes output and residual noise
DVE013,AB_EXISTING_FACTOR_BASIS,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,4,4,0,4,0,0,False,False,2,0.5,0.0,0.004992471000150545,0.0045213469966256525,0.00047112400352489203,subprocess wall diagnostic; includes output and residual noise
DVE013,AB_DEV_COUNTERFACTUAL,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,4,4,0,4,0,0,False,False,2,0.5,0.0,0.008139682999171782,0.0045213469966256525,0.0036183360025461297,subprocess wall diagnostic; includes output and residual noise
DVE013,FULL_LxT_DEV_UPPER_BOUND,False,NO_VALID_P3_IN_ORACLE_DOMAIN,,4,4,0,4,0,0,False,False,2,0.5,0.0,0.006020978999004001,0.0045213469966256525,0.0014996320023783483,subprocess wall diagnostic; includes output and residual noise
DVE014,BASELINE_PRODUCTION,True,D_PROBE_DOMINANT,,9,9,0,9,0,0,False,False,1,0.1111111111111111,0.0,0.013838576000125613,0.009184788999846205,0.004653787000279408,subprocess wall diagnostic; includes output and residual noise
DVE014,A_EXISTING_D_MID_POOL,True,D_PROBE_DOMINANT,,15,15,0,15,0,0,False,False,4,0.26666666666666666,0.0,0.015979010000592098,0.009184788999846205,0.0067942210007458925,subprocess wall diagnostic; includes output and residual noise
DVE014,A_UNCOUPLE_D_MID_DEV_COUNTERFACTUAL,True,D_PROBE_DOMINANT,,9,9,0,9,0,0,False,False,1,0.1111111111111111,0.0,0.014754624000488548,0.009184788999846205,0.0055698350006423425,subprocess wall diagnostic; includes output and residual noise
DVE014,B_CROSS_PAIR_TRANSITIONS,True,D_PROBE_DOMINANT,,32,32,0,32,0,0,False,False,4,0.125,0.0,0.023143815000366885,0.009184788999846205,0.01395902600052068,subprocess wall diagnostic; includes output and residual noise
DVE014,AB_EXISTING_FACTOR_BASIS,True,D_PROBE_DOMINANT,,56,56,0,56,0,0,False,False,7,0.125,0.0,0.016890447001060238,0.009184788999846205,0.007705658001214033,subprocess wall diagnostic; includes output and residual noise
DVE014,AB_DEV_COUNTERFACTUAL,True,D_PROBE_DOMINANT,,32,32,0,32,0,0,False,False,4,0.125,0.0,0.009529204999125795,0.009184788999846205,0.0003444159992795903,subprocess wall diagnostic; includes output and residual noise
