bag_id,localization_label,window_start_ns,window_end_ns,center_timestamp_ns,center_elapsed_s,descriptive_mean_empirical_percentile,descriptive_max_empirical_percentile,top_ranked_metric,metric_percentiles,selection_note,distance_jump_m,unwrapped_dyaw_rad,backward_s_jump_m,abs_d_jump_m,speed_residual_mps,yaw_rate_residual_radps,scan_pose_offset_s,pose_sample_gap_s
rosbag2_2026_08_24-19_24_17,LOC_UNKNOWN,1787567300296017517,1787567300796017517,1787567300546017517,180.417627743,0.9308591752521089,0.9932394814284579,pose_sample_gap_s,pose_sample_gap_s:0.993239;abs_d_jump_m:0.992723;backward_s_jump_m:0.986837;projection_branch_jump_proxy_m:0.981548;localization_minus_imu_yaw_rate_radps:0.978684;localization_minus_odom_speed_mps:0.927145;distance_jump_m:0.922493;scan_pose_offset_s:0.912554;unwrapped_dyaw_rad:0.906943;localization_age_s:0.854416;short_window_displacement_residual_m:0.782868,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.10341307108913068,0.03347800180177818,0.056465379785406,0.08663673676781403,2.8689533724481873,-128.80458393624642,0.008038475,0.036045574
rosbag2_2026_08_24-19_24_17,LOC_UNKNOWN,1787567252976592983,1787567253476592983,1787567253226592983,133.098203209,0.9255736678444769,0.9955460112940427,unwrapped_dyaw_rad,unwrapped_dyaw_rad:0.995546;abs_d_jump_m:0.993995;projection_branch_jump_proxy_m:0.985763;backward_s_jump_m:0.984133;pose_sample_gap_s:0.979042;localization_minus_odom_speed_mps:0.938996;distance_jump_m:0.930009;scan_pose_offset_s:0.922854;localization_age_s:0.847179;localization_minus_imu_yaw_rate_radps:0.806808;short_window_displacement_residual_m:0.796986,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.10648239667891693,0.0871087024213324,0.047402001359474255,0.09909409046592843,3.3961976872168296,28.200407075755724,-0.008300924,0.032831938
rosbag2_2026_08_24-19_24_17,LOC_UNKNOWN,1787567281974565934,1787567282474565934,1787567282224565934,162.09617616,0.9255049527810048,0.9933587846973674,backward_s_jump_m,backward_s_jump_m:0.993359;localization_minus_imu_yaw_rate_radps:0.992007;projection_branch_jump_proxy_m:0.960192;unwrapped_dyaw_rad:0.958323;distance_jump_m:0.952279;localization_minus_odom_speed_mps:0.944961;scan_pose_offset_s:0.929654;pose_sample_gap_s:0.887855;short_window_displacement_residual_m:0.857870;abs_d_jump_m:0.856677;localization_age_s:0.847377,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.11970258634529657,0.049210087778918554,0.09705659182218085,0.013196812544802983,3.840879180173611,-166.97567663092917,-0.008508774,0.03069353
rosbag2_2026_08_24-19_24_17,LOC_UNKNOWN,1787567320468765309,1787567320968765309,1787567320718765309,200.590375535,0.9236402892863961,0.9979718444285374,abs_d_jump_m,abs_d_jump_m:0.997972;backward_s_jump_m:0.997057;distance_jump_m:0.994751;short_window_displacement_residual_m:0.991848;projection_branch_jump_proxy_m:0.981985;pose_sample_gap_s:0.970810;localization_minus_odom_speed_mps:0.966038;unwrapped_dyaw_rad:0.925316;localization_minus_imu_yaw_rate_radps:0.780124;scan_pose_offset_s:0.777787;localization_age_s:0.776355,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.21110178394741522,-0.03798890196425431,0.16279960121003967,0.18085598674749825,6.535443862866533,20.57354359123704,-0.006272536,0.032301063
rosbag2_2026_08_25-09_23_32,LOC_UNKNOWN,1787617412411016974,1787617412472255573,1787617412472255573,0.0,,,LOCALIZATION_LEADING_AVAILABILITY_GAP,,AVAILABILITY_BOUNDARY_NOT_A_QUALITY_LABEL,,,,,,,,
rosbag2_2026_08_25-09_23_32,LOC_UNKNOWN,1787617466188979307,1787617466209279344,1787617466188979307,53.777962333,,,LOCALIZATION_TRAILING_AVAILABILITY_GAP,,AVAILABILITY_BOUNDARY_NOT_A_QUALITY_LABEL,,,,,,,,
rosbag2_2026_08_25-09_23_32,LOC_UNKNOWN,1787617412222255573,1787617412722255573,1787617412472255573,0.0,0.992296918767507,1.0,scan_pose_offset_s,scan_pose_offset_s:1.000000;localization_age_s:0.984594,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,,,,,,,1.81905659,
rosbag2_2026_08_25-09_23_32,LOC_UNKNOWN,1787617413222696030,1787617413722696030,1787617413472696030,1.000440457,0.9460763796835451,0.9995329285380663,projection_branch_jump_proxy_m,projection_branch_jump_proxy_m:0.999533;backward_s_jump_m:0.999533;abs_d_jump_m:0.998599;distance_jump_m:0.982251;scan_pose_offset_s:0.981326;localization_age_s:0.973856;localization_minus_odom_speed_mps:0.970107;short_window_displacement_residual_m:0.957496;unwrapped_dyaw_rad:0.936945;pose_sample_gap_s:0.934143;localization_minus_imu_yaw_rate_radps:0.673050,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.21444663586243823,0.049594609728937256,25.768397642279318,0.6256741314071514,7.022132256754475,16.6241478366975,0.818616133,0.030538678
rosbag2_2026_08_25-09_23_32,LOC_UNKNOWN,1787617458855983403,1787617459355983403,1787617459105983403,46.63372783,0.9251957360867437,0.9976646426903316,distance_jump_m,distance_jump_m:0.997665;backward_s_jump_m:0.997665;localization_minus_odom_speed_mps:0.992994;abs_d_jump_m:0.984587;projection_branch_jump_proxy_m:0.959832;short_window_displacement_residual_m:0.956095;pose_sample_gap_s:0.912658;localization_age_s:0.901494;localization_minus_imu_yaw_rate_radps:0.878094;scan_pose_offset_s:0.813725;unwrapped_dyaw_rad:0.782345,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.3619097881639043,-0.02269606156238524,0.4683892153703617,0.20779930596400664,11.902417946292319,-88.19214809695833,-0.003082214,0.030406409
rosbag2_2026_08_25-09_23_32,LOC_UNKNOWN,1787617459656423221,1787617460156423221,1787617459906423221,47.434167648,0.90099119771895,0.964035497431107,abs_d_jump_m,abs_d_jump_m:0.964035;backward_s_jump_m:0.959365;projection_branch_jump_proxy_m:0.951892;pose_sample_gap_s:0.933676;localization_minus_odom_speed_mps:0.930873;localization_age_s:0.920168;distance_jump_m:0.891639;localization_minus_imu_yaw_rate_radps:0.886502;short_window_displacement_residual_m:0.857543;scan_pose_offset_s:0.836134;unwrapped_dyaw_rad:0.779075,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.12326472873474971,0.022058128498603228,0.03267805344385266,0.11177155891438906,4.036548279592901,-89.69396069938173,-0.00312598,0.030537162
