bag_id,run_id,callback_sequence,ros_time_ns,elapsed_s,ready_for_baseline,blocking_context,no_candidate_event,obstacle_source_stamp_ns,obstacle_sequence,source_epoch,reference_generation,ego_s_m,ego_d_m,ego_speed_mps,p3_mode,lifecycle_state,lifecycle_owner,continuation_result,invalidation_reason,selected_side,selected_candidate_identity,selected_path_digest,selected_generator_stage,fallback_reason,active,continued,fresh,backup,safe_stop,safe_stop_entry,global_handoff,evaluation_count,strict_attempted,relaxed_attempted,m0_v1_constructed_right,m0_v1_constructed_left,discarded_side_candidate_count,m0_v2_constructed,m1_constructed,constructed_total_actual,validate_candidate_executed_total_actual,hard_valid_total_actual,returned_candidate_count,lifecycle_revalidation_count,safe_stop_escape_evaluator_count,candidate_event_count,candidate_m0_v1_count,candidate_m0_v2_count,candidate_m1_count,candidate_invalid_count,selected_final_rank,selected_exit_reaches_next_obstacle,selected_braking_feasible,selected_braking_deficit_m,selected_velocity_loss,selected_minimum_normalized_safety_slack,selected_global_path_deviation_m,selected_generation_index,selected_center_track_margin_m,selected_footprint_track_margin_m,selected_obstacle_margin_m,selected_lateral_slope_margin,selected_signed_curvature_margin_radpm,selected_curvature_rate_margin_radpm2,callback_runtime_us,planning_runtime_us,hard_validation_runtime_us,ranking_runtime_us,localization_label,localization_join_offset_s,localization_timestamp_ns,localization_age_s,pose_sample_gap_s,distance_jump_m,unwrapped_dyaw_rad,implied_speed_mps,odom_speed_mps,localization_minus_odom_speed_mps,implied_yaw_rate_radps,imu_yaw_rate_radps,localization_minus_imu_yaw_rate_radps,scan_pose_offset_s,frenet_pose_offset_s,frenet_s_m,frenet_d_m,backward_s_jump_m,abs_d_jump_m,projection_branch_jump_proxy_m,short_window_displacement_residual_m,localization_max_empirical_percentile,localization_mean_empirical_percentile,localization_top_ranked_metric,planner_failure_kinds,automatic_localization_quality_label,interpretation
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20213,1787566249670256176,619.530083202,1,1,1,1787566176389809629,10647,6940,1,0.9027643326603065,0.24282069000835577,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,9929e08aa565f6bb,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,0,0,0,8,8,12,0,8,0,1,8,0,0,8,8,,,,,,,,,,,,,,,6485.102,5740.554999999999,89.78400000000002,44.75600000000001,LOC_UNKNOWN,0.007260979,1787566249677517155,0.006834857,0.026106972,0.004763171057790323,-0.003953774141262523,0.18244823864637857,0.0,0.18244823864637857,-0.1514451442803295,-0.14275935292243958,-0.008685791357889938,-0.002529819,-0.025011292,33.58095823415852,-2.3043073237524476,0.0,0.0,0.004763171057790323,0.5385067412658809,0.9032024554088487,0.4924587206909292,short_window_displacement_residual_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20226,1787566176770240922,546.630067948,1,1,1,1787566176736843341,10660,6943,1,0.9064301922550454,0.2696090446654415,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,a93250c2e345d8fb,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,0,0,0,8,8,12,0,8,0,1,8,0,0,8,8,,,,,,,,,,,,,,,6515.987,5671.694,89.17200000000003,37.30199999999999,LOC_UNKNOWN,-0.000785808,1787566176769455114,0.013861769,0.032136845,0.00024231067240034786,0.0003870182673024747,0.007539964560937699,0.0,0.007539964560937699,0.012042820858814073,-0.028121784329414368,0.04016460518822844,-0.001889646,0.00036721,0.9064301922550454,0.2696090446654415,0.0,0.00021100426238390702,0.0001031875720159061,0.028219776815164008,0.9875492239981468,0.38709760186611974,pose_sample_gap_s,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20235,1787566250220217303,620.080044329,1,1,1,1787566176939722884,10669,6944,1,0.9100191663764026,0.23556730474802262,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,a93250c2e345d8fb,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,0,0,0,8,8,12,0,8,0,1,8,0,0,8,8,,,,,,,,,,,,,,,6589.191,5696.0560000000005,171.47000000000003,47.529999999999994,LOC_UNKNOWN,0.012411931,1787566250232629234,0.015805501,0.034825737,0.025166694426080955,-0.0015000896068089189,0.7226464274418931,0.0,0.7226464274418931,-0.04307416686713389,-0.25830426812171936,0.21523010125458547,-0.002828873,0.050767615,33.55855694937191,-2.4149612594839187,0.041415901672422706,0.08625327174261344,0.01624920724634175,0.04831224434399103,0.9936298355339356,0.7036810952201151,pose_sample_gap_s,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20236,1787566177020240471,546.880067497,1,1,1,1787566176969705385,10670,6944,1,0.9172746416230468,0.22561897808868994,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,a93250c2e345d8fb,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,0,0,0,8,8,12,0,8,0,1,8,0,0,8,8,,,,,,,,,,,,,,,5828.869,5180.591,79.214,38.95400000000001,LOC_UNKNOWN,-0.000855837,1787566177019384634,0.010910004,0.029693742,0.011843691958692067,0.002710966130485604,0.39886154997548195,0.0,0.39886154997548195,0.09129755793276591,-0.44255363941192627,0.5338511973446922,-0.001636595,0.000863459,0.9172746416230468,0.22561897808868994,0.0,0.009948326659332679,0.004588216712047795,0.01941914957438502,0.776783646050498,0.553175748602663,abs_d_jump_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20244,1787566177220359959,547.080186985,1,1,1,1787566177186128980,10678,6945,1,0.8877837472959802,0.24406049177238032,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,a93250c2e345d8fb,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,0,0,0,8,8,12,0,8,0,1,8,0,0,8,8,,,,,,,,,,,,,,,7336.699,6400.235000000001,104.146,45.05199999999999,LOC_UNKNOWN,-0.001119472,1787566177219240487,0.014361503,0.032547664,0.011382368019165333,-0.0011348107712709776,0.34971382336887014,0.0,0.34971382336887014,-0.03486612038489084,-0.2555217444896698,0.22065562410477896,-0.001764672,0.000549361,0.8877837472959802,0.24406049177238032,0.011625792303408877,0.005768061229591032,0.0002434242842435444,0.02817900874854681,0.9892575862867732,0.5641435743946158,pose_sample_gap_s,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20247,1787566250520218823,620.380045849,1,1,1,1787566177239665281,10681,6946,1,0.8710797108359722,0.25181500739228846,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,OBSTACLE_SOURCE_STALE,,NONE,NONE,a93250c2e345d8fb,,OBSTACLE_SOURCE_STALE,0,0,0,1,1,0,0,4,2,2,0,0,0,0,8,8,12,0,8,0,1,8,0,0,8,8,,,,,,,,,,,,,,,6484.085,5639.386,87.924,39.262,LOC_UNKNOWN,0.011398586,1787566250531617409,0.010792578,0.029608489,0.0422330775239212,0.010301497734233278,1.426384086128853,0.0,1.426384086128853,0.3479237908504307,-7.861330032348633,8.209253823199063,-0.001650256,0.001129712,33.50036393707776,-1.8959069991883852,0.0,0.0,0.0422330775239212,0.45629913269435624,0.9787178596247395,0.6219814637297097,projection_branch_jump_proxy_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20253,1787566250670213154,620.53004018,1,1,1,1787566177389629936,10687,6947,1,0.8732139686737447,0.2422259243327848,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,a93250c2e345d8fb,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,0,0,0,8,8,12,0,8,0,1,8,0,0,8,8,,,,,,,,,,,,,,,7352.375,6334.442000000001,100.04000000000002,43.682,LOC_UNKNOWN,0.011692297,1787566250681905451,0.011087416,0.029128497,0.018109025990422956,0.009859750489344954,0.6216944866885152,0.3938914027149321,0.22780308397358312,0.33849156341108,1.296122431755066,-0.9576308683439859,-0.001938725,-0.028055467,33.48367215838884,-1.7634048135027605,0.0,0.0,0.018109025990422956,0.5782742304852047,0.9453324067639565,0.5843047937913245,projection_branch_jump_proxy_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20264,1787566177720240233,547.580067259,1,1,1,1787566177669556515,10698,6949,1,0.9847860176138441,0.1717198182465839,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,a93250c2e345d8fb,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,0,0,0,8,8,20,0,8,0,1,8,0,0,8,8,,,,,,,,,,,,,,,17822.93,16943.055,266.1540000000001,46.885999999999996,LOC_UNKNOWN,-0.00063665,1787566177719603583,0.011272159,0.029558434,0.006850093462140575,-0.000668848846202108,0.2317475094296462,0.0,0.2317475094296462,-0.022628020354600247,-0.6357420682907104,0.6131140479361102,-0.002134602,0.000149835,0.9862886981426433,0.17738393024778068,0.0017857013437406755,0.006805570867231325,0.005064392118399899,0.11014318258302555,0.874131341209173,0.5964236895622625,backward_s_jump_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20265,1787566250970308780,620.830135806,1,1,1,1787566177719617352,10699,6949,1,0.9847860176138441,0.1717198182465839,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,a93250c2e345d8fb,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,0,0,0,8,8,20,0,8,0,1,8,0,0,8,8,,,,,,,,,,,,,,,17927.76,17092.958,251.56,47.954,LOC_UNKNOWN,0.01404878,1787566250984357560,0.013446698,0.032085585,0.016904767597937093,0.00109477059878893,0.5268648708738548,0.8653846153846154,-0.3385197445107606,0.034120325335783346,4.301976680755615,-4.267856355419832,-0.004413996,0.071560931,36.75413679611349,0.9512329334547681,0.0,2.5803432193508464,3.343601870135642,4.042529116179094,1.0,0.7818542110813547,abs_d_jump_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20289,1787566251570237763,621.430064789,1,1,1,1787566178289506495,10723,6952,1,37.25639117282877,0.8384097183929791,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,a93250c2e345d8fb,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,0,0,0,8,8,20,0,8,0,1,8,0,0,8,8,,,,,,,,,,,,,,,16708.462,15868.641,184.55000000000004,63.96600000000001,LOC_UNKNOWN,0.011976862,1787566251582214625,0.011223686,0.029118978,0.0113162237571834,0.003673194897735321,0.3886202241432855,0.0,0.3886202241432855,0.12614436185690722,-0.8514405488967896,0.9775849107536968,-0.002153342,0.000659519,37.25639117282877,0.8384097183929791,0.000627703696466142,0.011279338983708587,0.010688520060717258,0.4043654315121201,0.8981642344220524,0.6611756212889133,projection_branch_jump_proxy_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20297,1787566251770280138,621.630107164,1,1,1,1787566178489458814,10731,6954,1,37.25613233070948,0.8177049153970977,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,OBSTACLE_SOURCE_STALE,,NONE,NONE,a93250c2e345d8fb,,OBSTACLE_SOURCE_STALE,0,0,0,1,1,0,0,4,2,2,0,0,0,0,8,8,20,0,8,0,1,8,0,0,8,8,,,,,,,,,,,,,,,18920.682,17740.561999999998,219.21800000000002,44.624,LOC_UNKNOWN,0.013280201,1787566251783560339,0.012526689,0.031770561,0.009399335940258996,0.0022543752958212866,0.29585048687868604,0.0,0.29585048687868604,0.07095799459824731,-3.149176597595215,3.220134592193462,-0.003505795,0.000305594,37.25613233070948,0.8177049153970977,0.001265192774305035,0.0092513081246558,0.00813414316595396,0.10099489607678844,0.9846826499884179,0.7173370162531377,pose_sample_gap_s,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20307,1787566252020374175,621.880201201,1,1,1,1787566178739417451,10741,6955,1,0.6216407412115361,-0.016111598253544825,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,OBSTACLE_SOURCE_STALE,,NONE,NONE,a93250c2e345d8fb,,OBSTACLE_SOURCE_STALE,0,0,0,1,1,0,0,4,2,2,0,24,0,0,8,32,44,0,8,0,1,32,24,0,8,32,,,,,,,,,,,,,,,50295.315,49262.931,679.8320000000002,46.43,LOC_UNKNOWN,-0.008352316,1787566252012021859,0.010945583,0.02975065,0.002877322558413775,0.0010490588676512758,0.09671461156021045,0.0,0.09671461156021045,0.035261712522290295,-0.49405187368392944,0.5293135862062197,-0.001793416,0.000937211,37.25939398043366,0.7719661727226371,0.0,0.0027238083469879326,0.002067888345431479,0.09920573181950808,0.6884700023164234,0.5224459776578253,pose_sample_gap_s,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20308,1787566252070261506,621.930088532,1,1,1,1787566178789392156,10742,6955,1,0.6228682495392226,-0.02121655794505885,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,a93250c2e345d8fb,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,0,0,8,32,44,0,8,0,1,32,24,0,8,32,,,,,,,,,,,,,,,51705.166,50769.234,582.4940000000001,49.43800000000001,LOC_UNKNOWN,0.013174556,1787566252083436062,0.012319941,0.031178659,0.0057248778356768885,0.001074482904630969,0.18361526824091082,0.09638009049773756,0.08723517774317326,0.034462126951353776,-0.5521202087402344,0.5865823356915881,-0.003248299,0.000553967,37.2658213909575,0.7631531616537491,0.0,0.0037623782623920077,0.0020651101680915322,0.06843149463676583,0.9734769515867501,0.6058514764801511,pose_sample_gap_s,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20309,1787566178900243018,548.760070044,1,1,1,1787566178839401001,10743,6955,1,0.6231106570829537,-0.02213898049970787,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,a93250c2e345d8fb,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,0,0,8,32,44,0,8,0,1,32,24,0,8,32,,,,,,,,,,,,,,,49155.336,48248.361000000004,576.0599999999996,43.58,LOC_UNKNOWN,-0.009313404,1787566178890929614,0.00278683,0.021755021,0.0031375987750777512,-0.00036449750520617386,0.14422412072494672,0.0,0.14422412072494672,-0.01675463816864042,-0.508179783821106,0.49142514565246553,-0.003784219,0.000104465,0.6228682495392226,-0.02121655794505885,0.0,0.0028791635945446814,0.0019051080993926573,0.16367764940066595,0.8062367895300692,0.535604043132317,scan_pose_offset_s,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20314,1787566252270259510,622.130086536,1,1,1,1787566178989458539,10748,6957,1,0.6093999282252743,-0.03797545708600893,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,a93250c2e345d8fb,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,0,0,8,32,44,0,8,0,1,32,24,0,8,32,,,,,,,,,,,,,,,50570.003,49521.187999999995,573.548,47.647999999999996,LOC_UNKNOWN,0.013104231,1787566252283363741,0.012244406,0.030060483,0.009718158332287145,-0.0025985537608632647,0.3232868324932485,0.5024886877828054,-0.1792018552895569,-0.08644417858699292,-9.712347030639648,9.625902852052656,-0.003171707,0.000499268,37.30090414498871,0.7358757517007636,0.0,0.005122690244597328,0.002670113592312588,0.04828870139561451,0.8099374565670605,0.6337565873160164,pose_sample_gap_s,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20319,1787566252420244988,622.280072014,1,1,1,1787566179139404893,10753,6958,1,37.39265763453576,0.6676816013840287,0.6583660601360156,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,a93250c2e345d8fb,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,0,0,8,32,44,0,8,0,1,32,24,0,8,32,,,,,,,,,,,,,,,48531.717,47540.630999999994,679.2639999999997,43.426,LOC_UNKNOWN,0.013051365,1787566252433296353,0.012160741,0.029937898,0.016423867473002816,-0.004740652562870373,0.5485978832916999,0.7710407239819005,-0.2224428406902006,-0.15834954621297637,-11.381814956665039,11.223465410452063,-0.003030911,0.000353351,37.37553407331303,0.6796007345505852,0.0,0.00796207379956726,0.005039472974460921,0.019783408810850472,0.7804030576789437,0.6367128836577812,projection_branch_jump_proxy_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20330,1787566179470261777,549.330088803,1,1,1,1787566179419317874,10763,6963,1,37.58510778558398,0.5340192163798939,1.0286355108616607,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,1b0ec45afecbe3da,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,0,0,8,32,40,0,8,0,1,32,24,0,8,32,,,,,,,,,,,,,,,42083.119,41148.33,502.674,42.282000000000004,LOC_UNKNOWN,0.00032254,1787566179470584317,0.01252113,0.028631944,0.049419606351779416,0.005983466159692696,1.7260304208397241,0.0,1.7260304208397241,0.208978690363906,-0.2000579833984375,0.40903667376234354,-0.003534751,0.000399078,0.6932895536784315,-0.06388135064128861,0.0,0.020235047499840522,0.005791884256212104,0.08293645683807346,0.9008860319666435,0.6990951696035183,abs_d_jump_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20349,1787566253170235482,623.030062508,1,1,1,1787566179889206189,10782,6972,1,0.8548610623187938,-0.011375210078440256,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,c73390f361409f4d,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,0,0,0,8,8,17,0,8,0,1,8,0,0,8,8,,,,,,,,,,,,,,,9335.056,8329.923,172.35200000000003,51.08599999999999,LOC_UNKNOWN,-0.006660055,1787566253163575427,0.012304957,0.030011446,0.057132417252269675,-0.0029455990675999466,1.9036875881378617,2.586877828054299,-0.6831902399164371,-0.09814918839965081,-7.217172622680664,7.119023434281013,-0.003221565,0.000321763,38.278063105576436,0.14277677250334878,0.0,0.021978346598606396,0.006896992288574523,0.0021756936228813917,0.9115415798007875,0.6653441030356307,abs_d_jump_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20355,1787566253320210218,623.180037244,1,1,1,1787566180049187344,10788,6976,1,38.75820259439935,-0.014748301283990638,2.8102762335251237,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,OBSTACLE_SOURCE_STALE,,NONE,NONE,976c5c3af914c218,,OBSTACLE_SOURCE_STALE,0,0,0,1,1,0,0,4,2,2,0,0,0,0,8,8,21,0,8,0,1,8,0,0,8,8,,,,,,,,,,,,,,,17799.664,16696.756,202.6419999999999,61.672,LOC_UNKNOWN,-0.0068911,1787566253313319118,0.012021794,0.029952522,0.05890051502095722,-0.0024966822285179546,1.9664626244480257,2.919683257918552,-0.9532206334705262,-0.08335465803240057,-0.6103723049163818,0.5270176468839812,-0.00300696,0.000363851,38.67287234773309,0.009364248393776706,0.0,0.015013771587035893,0.0025385279248538173,0.030551260891857668,0.8545286078295112,0.6401270939954796,abs_d_jump_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20361,1787566253470220945,623.330047971,1,1,1,1787566180199244465,10794,6981,1,0.8968332704884399,-0.000503525357553689,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,ac70a98b062911bc,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,0,0,0,8,8,17,0,8,0,1,8,0,0,8,8,,,,,,,,,,,,,,,10227.753,9046.529,157.118,39.42999999999999,LOC_UNKNOWN,-0.006698169,1787566253463522776,0.012222155,0.02901351,0.07568443103270138,0.001458795007657443,2.608592722242203,3.276018099547511,-0.667425377305308,0.050279852649935945,1.3666067123413086,-1.3163268596913726,-0.003144172,0.000364428,39.15616207160516,-0.13168747452715784,0.0,0.0215163169077459,0.0013679923427676183,0.04749062465329157,0.908588139911976,0.6473550905807648,abs_d_jump_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20374,1787566180570245264,550.43007229,1,1,1,1787566180519299626,10807,6987,1,1.033193176483519,0.03361095843623466,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,e9fc6f97c92edf78,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,0,0,0,8,8,20,0,8,0,1,8,0,0,8,8,,,,,,,,,,,,,,,18295.648,17288.319,131.36599999999999,41.73800000000001,LOC_UNKNOWN,-0.001639071,1787566180568606193,0.00075986,0.019904218,0.002830610164424322,0.0009069646440318381,0.14221157366867274,0.0,0.14221157366867274,0.04556645450888038,0.10038819909095764,-0.05482174458207726,-0.001051943,0.000703898,1.033193176483519,0.03361095843623466,0.0,0.0005864314059432982,3.861442650621508e-05,0.17070464681244404,0.769921241602965,0.3340911231381494,short_window_displacement_residual_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20375,1787566253820250585,623.680077611,1,1,1,1787566180549096329,10808,6987,1,1.035153772578824,0.04225623512745537,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,OBSTACLE_SOURCE_STALE,,NONE,NONE,e9fc6f97c92edf78,,OBSTACLE_SOURCE_STALE,0,0,0,1,1,0,0,4,2,2,0,0,0,0,8,8,20,0,8,0,1,8,0,0,8,8,,,,,,,,,,,,,,,18336.971,17328.127,144.25,37.972,LOC_UNKNOWN,-0.206496273,1787566253613754312,0.012427158,0.030031129,0.07031196523557731,-0.0005261724727905204,2.3413027607312835,3.730769230769231,-1.3894664700379473,-0.01752090215424536,-2.2254974842071533,2.207976582052908,-0.003385662,0.000462688,39.78820979068714,-0.11356560562782035,0.0,0.0017163799063468627,0.0018424505640390332,0.15725498187909626,0.7956624971044707,0.6676419342296651,pose_sample_gap_s,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20376,1787566180620256372,550.480083398,1,1,1,1787566180569083895,10809,6987,1,1.03713527441012,0.05279877733123374,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,e9fc6f97c92edf78,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,0,0,0,8,8,20,0,8,0,1,8,0,0,8,8,,,,,,,,,,,,,,,17756.975,16784.953999999998,164.504,37.112,LOC_UNKNOWN,-0.001651444,1787566180618604928,0.00074991,0.019289332,0.007039446803177782,0.00048623203938435994,0.364939895439499,0.0,0.364939895439499,0.02520730315515125,-0.6391363143920898,0.6643436175472411,-0.001733061,0.000416739,1.0366050730364886,0.049060699918015135,0.0,0.006804464790559767,0.0055881463455131645,0.17405013021909496,0.7986738475793375,0.4864269529915475,projection_branch_jump_proxy_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,20378,1787566180670238157,550.530065183,1,1,1,1787566180619063240,10811,6987,1,1.037281529298973,0.05459132334906556,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,e9fc6f97c92edf78,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,0,0,0,8,8,20,0,8,0,1,8,0,0,8,8,,,,,,,,,,,,,,,18581.334,17678.485999999997,258.08799999999997,57.37200000000001,LOC_UNKNOWN,-0.00156157,1787566180668676587,0.010849029,0.028615805,0.0018073351313383104,0.0015648562692036627,0.06315863318674104,0.0,0.06315863318674104,0.05468503399445386,-0.4021855592727661,0.45687059326721996,-0.001859361,0.000982891,1.037281529298973,0.05459132334906556,0.0,0.0017925460178318184,0.001661080242485418,0.17278276393876896,0.7720060227009498,0.5089185584419991,short_window_displacement_residual_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
