6.333333333333333870e-02,0.0485937,0.0702179,0.0957326,0.12509,0.158234,0.195103,0.186968,0.279737,0.327347,0.549676,0.354418,0.4903,0.551003,0.614726,0.725021,0.489649,1.33112,1.24867,1.8465,1.8129,1.80846,1.8337,1.30044,1.26427,1.90728,2.07314,1.70477,1.36041,1.00122,1.12166,1.63886,1.70536,1.02653,2.32837,1.18041,2.52183,2.61834,2.71451,2.81019,2.90525,4.01362,2.3243,2.4393,3.27652,3.36647,3.45505,3.54216,3.6277,3.71158,3.79374,3.8741,3.95261,4.02922,4.10387,4.17656,4.24724,4.31592,4.38257,4.44721,4.50984,4.57048,4.62914,4.68586,4.74067,4.7936
6.666666666666666574e-02,0.0511586,0.0739239,0.100785,0.131691,0.166584,0.205399,0.248062,0.294497,0.344618,0.627495,0.302348,0.516159,0.58006,0.647137,0.950055,0.568667,1.34767,1.26594,1.84087,2.02328,1.85736,1.46761,1.74956,1.35026,1.45703,1.75313,2.66391,1.84707,2.53092,1.32103,1.00161,1.51208,1.68788,2.03594,2.54949,2.65068,2.75157,2.85202,2.95186,3.05093,3.14909,3.24619,3.34209,4.19054,3.46674,3.62129,3.71114,3.7992,3.8854,3.96964,4.05186,4.13201,4.21003,4.2859,4.35958,4.43105,4.50032,4.56738,4.63225,4.69494,4.75549,4.81391,4.87025,4.92456,4.97688
7.000000000000000666e-02,0.0537245,0.0776316,0.10584,0.138296,0.174938,0.215698,0.260501,0.309263,0.361895,0.673955,0.343179,0.542027,0.609125,0.679557,0.867461,0.825986,1.55571,1.68563,2.08165,2.07805,1.9645,1.7416,1.10103,1.98586,1.5227,2.40019,1.97354,1.93858,2.04182,1.53101,1.68011,3.04131,1.04768,2.06312,2.67333,2.77888,2.88405,2.98864,3.09248,3.19541,2.03382,1.7506,3.49707,4.60545,3.69074,3.78495,3.87724,3.96752,4.05569,4.14168,4.22541,4.30683,4.3859,4.46259,4.53688,4.60877,4.67825,4.74534,4.81006,4.87245,4.93254,4.99038,5.04601,5.0995,5.1509
7.333333333333333370e-02,0.0562916,0.0813409,0.110897,0.144903,0.183295,0.226002,0.272944,0.324034,0.379179,0.634711,0.332773,0.567903,0.638199,0.711986,1.129,0.962593,1.6513,1.72847,1.90884,1.88745,1.66899,1.51927,1.7169,1.85162,1.72269,2.48179,2.28923,2.59883,2.13786,1.82563,1.95321,2.00149,1.51372,2.2534,2.79658,2.9064,3.01571,3.1243,3.23199,1.69362,3.44393,3.54782,3.65011,3.75064,3.69697,3.94586,4.04029,4.13245,4.22227,4.30964,4.39452,4.47685,4.55659,4.63373,4.70825,4.78016,4.84948,4.91624,4.98046,5.0422,5.10151,5.15844,5.21307,5.26545,5.31566
7.666666666666667462e-02,0.0588599,0.0850519,0.115956,0.151513,0.191657,0.236311,0.285393,0.338812,0.396469,0.700194,0.469399,0.593789,0.667283,0.744425,1.14161,1.11547,1.77956,1.83164,2.05143,2.0964,1.96582,1.55654,1.7595,1.83575,1.60591,1.8017,3.28765,2.18461,1.70934,1.93149,2.80858,1.64236,1.63514,2.18436,2.91921,3.03318,3.1465,3.25894,3.37031,3.4804,3.58902,4.42339,3.8011,3.90421,4.00518,4.10384,4.20009,4.29381,4.38491,4.47332,4.55898,4.64184,4.72188,4.79909,4.87347,4.94505,5.01386,5.07993,5.14332,5.20409,5.26232,5.31807,5.37142,5.42245,5.47125
8.000000000000000167e-02,0.0614295,0.0887648,0.121018,0.158127,0.200022,0.246625,0.297848,0.353596,0.252273,0.715992,0.482182,0.619684,0.696377,0.776874,1.01543,0.922977,1.526,1.67349,2.14179,2.26428,2.10948,1.56512,1.17184,2.00763,1.72421,1.87907,2.54849,1.47936,1.77478,1.77658,2.56581,2.31364,1.43026,2.92262,3.04119,3.15918,3.27636,3.3925,3.50737,3.62074,4.65451,3.8422,3.94989,4.05531,4.15831,4.25874,4.35647,4.4514,4.54344,4.63251,4.71858,4.8016,4.88157,4.95849,5.03238,5.10328,5.17124,5.23631,5.29857,5.35809,5.41497,5.46929,5.52114,5.57062,5.61783
8.333333333333334259e-02,0.0640004,0.0924796,0.126082,0.164744,0.208391,0.256943,0.310308,0.368387,0.431073,0.729514,0.544616,0.645589,0.725481,0.809333,1.1225,1.09616,2.1203,2.16185,2.20826,2.08625,2.24386,1.26535,1.27522,1.94802,1.43284,2.35437,2.52958,2.33884,2.42482,1.72587,1.42878,1.93412,1.77388,2.31282,3.16247,3.28435,3.40524,3.5249,3.64307,3.75952,3.87403,3.98638,4.09636,4.5329,4.30852,4.41038,4.50926,4.60504,4.69765,4.78703,4.87314,4.95596,5.0355,5.11178,5.18484,5.25474,5.32154,5.38533,5.44619,5.50422,5.55953,5.61221,5.66239,5.71016,5.75564
8.666666666666666963e-02,0.0665728,0.0961965,0.131149,0.171364,0.216765,0.267267,0.322775,0.383185,0.448387,0.700178,0.564631,0.671504,0.754596,0.841804,1.00102,1.11837,1.83557,1.83057,2.03219,2.44173,2.48762,1.25873,1.70343,2.45698,1.70638,2.41879,2.24413,1.67267,1.64216,2.64693,2.77428,2.16464,2.37784,3.15648,3.28301,3.40863,3.53307,3.65606,3.77734,3.89665,4.01374,4.12838,4.24037,4.34952,4.45564,4.5586,4.65827,4.75455,4.84738,4.9367,5.02249,5.10476,5.18353,5.25885,5.33077,5.39937,5.46475,5.527,5.58623,5.64257,5.69612,5.74702,5.79538,5.84132,5.88498
9.000000000000001055e-02,0.0691466,0.0999154,0.136219,0.177988,0.225143,0.277596,0.335248,0.397991,0.46571,0.766324,0.578729,0.697431,0.783722,0.983801,1.24117,1.06549,1.98385,1.80465,1.96756,2.28469,2.25398,1.39767,1.75111,1.79302,1.65465,2.75916,3.266,2.2405,2.61508,1.52434,2.34277,1.8208,1.59114,3.27244,3.40275,3.53197,3.65979,3.78593,3.91009,4.03201,4.15143,4.26809,4.38179,4.49233,4.04107,4.70324,4.80335,4.89978,4.99246,5.08137,5.1665,5.24789,5.32557,5.39962,5.47011,5.53716,5.60088,5.66138,5.7188,5.77328,5.82494,5.87393,5.92038,5.96444,6.00622
9.333333333333333759e-02,0.0717219,0.103636,0.141292,0.184616,0.233526,0.287931,0.347727,0.412804,0.483041,0.665225,0.586932,0.723368,0.81286,0.906779,1.11846,1.0177,2.14783,1.80986,2.22029,2.3172,2.25108,1.66384,1.49127,1.98667,2.23003,1.76395,2.36065,1.23889,2.70986,2.46072,2.98131,2.0057,2.2115,2.57817,3.52166,3.65431,3.78533,3.91441,4.90905,5.0558,4.28699,4.40539,4.52049,4.63209,4.74002,4.84414,4.94434,5.04056,5.13275,5.22091,5.30506,5.38524,5.46155,5.53405,5.60288,5.66815,5.73001,5.7886,5.84406,5.89656,5.94624,5.99325,6.03775,6.07988,6.11977
