event_id,production_stage,production_template,probe_policy,station_forward_m,current_policy_d_probe,oracle_d_at_station,residual_m,branch_lower,branch_upper,branch_center,is_production_s_probe,is_existing_corridor_sample,zero_crossing_after_this_row,is_local_abs_residual_minimum,is_near_zero_1e_4m,is_min_abs_residual,min_abs_residual_m_for_mapping,station_at_min_abs_residual_m
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.1449499279442866,-0.5368796095498194,-0.4701091141129745,0.06677049543684488,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14499685388646483,-0.5368796095498194,-0.47038973147359936,0.06648987807622003,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14504377982864303,-0.5368796095498194,-0.4706728993252674,0.06620671022455199,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14509070577082123,-0.5368796095498194,-0.4709585780029759,0.06592103154684348,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14513763171299945,-0.5368796095498194,-0.4712467266917861,0.06563288285803331,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14518455765517765,-0.5368796095498194,-0.4715373034502019,0.0653423060996175,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14523148359735588,-0.5368796095498194,-0.4718302652335513,0.06504934431626808,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14527840953953408,-0.5368796095498194,-0.47212556791736443,0.06475404163245496,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.1453253354817123,-0.5368796095498194,-0.47242316632075465,0.06445644322906474,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.1453722614238905,-0.5368796095498194,-0.4727230142297969,0.06415659532002249,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
