event_id,dataset_role,source_kind,method,selected,side,d_target,d_mid,entry_scale,exit_scale,digest,hard_valid,usable_valid,safety_slack,track_margin_m,obstacle_margin_m,curvature_margin,curvature_rate_margin,slope_margin,braking_deficit_m,velocity_loss,exit_conflict,mean_lateral_deviation_m,max_curvature_radpm,max_curvature_rate_radpm2,point_count,maneuver_station_length_m
DVE015,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.3418345568903602,-0.3618345568903602,0.5145810930150512,0.4971684162574945,25f798a24b3cdd19,True,True,0.016253037359841887,0.25192274740505355,0.02437955603976283,0.33369284853161507,18.46880866656437,0.3971255295233463,0.0,0.19872516403954663,False,0.036860467183780686,0.982573670547396,1.5311913334356277,26,1.445859214654647
DVE015,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.3418345568903602,-0.36601735200226265,0.5145810930150512,0.4971684162574945,d9280aa66ff53535,True,True,0.01864418467330135,0.24540669623171976,0.027966277009952023,0.3841024489402395,18.512575356472542,0.3971811258606359,0.0,0.19440039008816554,False,0.037069825159462375,0.9321640701387716,1.487424643527458,26,1.445859214654647
DVE015,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.3418345568903602,-0.39020014711416506,0.5145810930150512,0.4971684162574945,809bf13cba496c2c,True,True,0.03243302308601729,0.2109133019493045,0.04864953462902594,0.6796749964705465,18.727658322192184,0.39331215294887867,0.0,0.18104793975537944,False,0.03859593643079295,0.6365915226084645,1.2723416778078174,26,1.445859214654647
DVE015,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,1,RIGHT,-0.3418345568903602,-0.4418345568903602,0.5145810930150512,0.4971684162574945,08f1832615bbac70,True,True,0.06183097486412018,0.14679988208984043,0.09274646229618028,0.9131441885316138,18.679874195347278,0.28233414077273433,0.0,0.18104793975537944,False,0.0422413608922682,0.316344729134869,1.3201258046527218,26,1.445859214654647
DVE015,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.3855196061247646,-0.49785258987037595,0.5145810930150512,0.4971684162574945,9b0793775cd3b8b8,True,True,0.09807018469683337,0.09037085192744479,0.14710527704525006,0.8558586593266597,18.554899414091334,0.21741674936474675,0.0,0.18104793975537956,False,0.04760752154984073,0.3153435209801524,1.4451005859086647,26,1.445859214654647
DVE017,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.3418345568903602,-0.36601735200226265,0.5145810930150512,0.4971684162574945,fbd32dce5a8f96e8,True,True,0.01864418467330135,0.05820343615856575,0.027966277009952023,0.8887677471653438,18.512575356472617,0.32818923413724416,0.0,0.18201632364565745,False,0.053541361755270064,0.42749877191366725,1.487424643527384,27,1.5042094475178878
DVE017,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.33559383557115957,-0.37559383557115955,0.5145810930150512,0.4971684162574945,82eaaab619268bd5,True,True,0.02349316041882828,0.06374143354281217,0.03523974062824242,0.9024319688743715,18.68181041652978,0.3572120994406721,0.0,0.18201632364565745,False,0.05384951020659159,0.41383455020463955,1.3181895834702233,27,1.5042094475178878
DVE017,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.3418345568903602,-0.3618345568903602,0.5145810930150512,0.4971684162574945,7eca502523a91960,True,True,0.016253037359841887,0.0553423101570634,0.02437955603976283,0.8899737573641731,18.46880866656449,0.3138773567344328,0.0,0.18201632364565745,False,0.0533397577786877,0.42629276171483804,1.53119133343551,27,1.5042094475178878
DVE017,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.3418345568903602,-0.39020014711416506,0.5145810930150512,0.4971684162574945,6727cffb1f4cbec6,True,True,0.03243302308601729,0.07533239235102254,0.04864953462902594,0.8775899859898504,18.727658322192134,0.39331215294887867,0.0,0.18201632364565745,False,0.05501095038692171,0.4386765330891606,1.2723416778078673,27,1.5042094475178878
DVE017,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,1,RIGHT,-0.33559383557115957,-0.4229639340399684,0.5145810930150512,0.4971684162574945,fdfd2faa328387f9,True,True,0.05046765416578843,0.09995899937399658,0.07570148124868264,0.4713848808292854,18.78535131757526,0.3217838888801357,0.0,0.18201632364565745,False,0.05703222276909448,0.8448816382497256,1.2146486824247424,27,1.5042094475178878
DVE017,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.5352969177855798,-0.5352969177855798,0.7136694116555473,0.4971684162574945,6e7feecda20e873e,True,True,0.014902227614597153,0.11869611039636477,0.19967570682104868,0.01961530326878891,16.82804167289726,0.04488681193308863,0.0,0.23258940035608358,False,0.08090171307545611,1.2966512158102221,3.171958327102739,27,1.532145256538051
