event_id,dataset_role,source_kind,seed_index,side,d_target,d_mid,entry_scale,exit_scale,generator_stage,candidate_template,source_cell,root_type,probe_location_rule,probe_anchor_rule,semantic_class,target_value_consumed_by_lateral_bank,transition_value_selected_into_bounded_set,supports_any_hard_lateral,supports_any_usable_lateral,supports_any_hard_transition,supports_any_usable_transition,root_or_probe_numeric_value_read_by_gqsc
VUE009,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,1,LEFT,0.48777300251491457,0.48777300251491457,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,1,0,0,0,0
VUE010,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,0,LEFT,0.49558557542665965,0.49558557542665965,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
VUE010,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,1,LEFT,0.49558557542665965,0.49558557542665965,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
VUE011,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,0,LEFT,0.16265625,0.16265625,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,1,0,1,0,0
VUE011,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,1,LEFT,0.16265625,0.16265625,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,1,0,1,0,0
VUE012,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,0,LEFT,0.4810794002273365,0.4810794002273365,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
VUE012,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,1,LEFT,0.4810794002273365,0.4810794002273365,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
VUE013,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,0,LEFT,0.24733680294608396,0.24775432529633706,0.5145810930150512,0.592352024720023,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,0,0,0,0,0,0
VUE013,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,1,LEFT,0.24733680294608396,0.24775432529633706,0.5145810930150512,3.5430438870584053,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
VUE013,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,2,LEFT,0.24733680294608396,0.24775432529633706,0.5145810930150512,6.588919357859316,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
VUE013,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,3,LEFT,0.24733680294608396,0.24775432529633706,1.310934367577036,0.592352024720023,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
VUE013,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,4,LEFT,0.24733680294608396,0.24775432529633706,1.310934367577036,3.5430438870584053,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
VUE013,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,5,LEFT,0.24733680294608396,0.24775432529633706,1.310934367577036,6.588919357859316,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
VUE013,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,6,LEFT,0.2588627904000514,0.2588627904000514,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
VUE013,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,7,LEFT,0.2588627904000514,0.2588627904000514,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
VUE014,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,0,LEFT,0.3107274075836244,0.3107274075836244,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,1,0,1,0,0
VUE014,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,1,LEFT,0.3107274075836244,0.3107274075836244,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,1,0,0,0,0
VUE015,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,0,LEFT,0.16265625,0.16265625,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
VUE015,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,1,LEFT,0.16265625,0.16265625,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
VUE016,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,0,LEFT,0.16578125,0.16578125,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
VUE016,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,1,LEFT,0.16578125,0.16578125,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
VUE016,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,2,LEFT,0.15,0.6400501599311013,1.310934367577036,6.478716076485357,M1,NEAR_LONG,ACTIVE_OUTER,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,ANALYTIC_ACTIVE_OUTER_ROOT,1,1,0,0,0,0,0
VUE017,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,0,RIGHT,-0.8234592515410035,-0.8234592515410035,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
VUE017,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,1,RIGHT,-0.8234592515410035,-0.8234592515410035,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
VUE018,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,0,RIGHT,-0.3332752826182175,-0.41327528261821755,0.5145810930150512,0.593401111722821,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,0,1,1,0,0,0
VUE018,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,1,RIGHT,-0.3332752826182175,-0.41327528261821755,0.5145810930150512,3.5766146711479396,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,1,1,0,0,0
VUE018,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,2,RIGHT,-0.3332752826182175,-0.41327528261821755,0.5145810930150512,6.656060926038385,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,1,1,0,0,0
VUE018,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,3,RIGHT,-0.3332752826182175,-0.41327528261821705,1.310934367577036,0.593401111722821,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,1,1,1,1,0
VUE018,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,4,RIGHT,-0.3332752826182175,-0.41327528261821705,1.310934367577036,3.5766146711479396,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,1,1,0,0,0
VUE018,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,5,RIGHT,-0.3332752826182175,-0.41327528261821705,1.310934367577036,6.656060926038385,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,1,1,0,0,0
VUE018,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,6,RIGHT,-0.33720848132730785,-0.33720848132730785,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,1,1,0,0,0
VUE018,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,7,RIGHT,-0.33720848132730785,-0.33720848132730785,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,1,1,0,0,0
VUE018,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,8,RIGHT,-0.3332752826182175,-0.4591376413091081,1.310934367577036,6.656060926038385,M1,NEAR_LONG,ACTIVE_OUTER,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,ANALYTIC_ACTIVE_OUTER_ROOT,1,1,1,1,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,0,RIGHT,-0.15000000000000002,-0.1500000000000004,0.5145810930150512,0.5892582655298638,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,0,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,1,RIGHT,-0.15000000000000002,-0.1500000000000004,0.5145810930150512,3.4440435929733133,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,0,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,2,RIGHT,-0.15000000000000002,-0.1500000000000004,0.5145810930150512,6.390918769689132,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,0,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,3,RIGHT,-0.15000000000000002,-0.15000000000000124,1.310934367577036,0.5892582655298638,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,4,RIGHT,-0.15000000000000002,-0.15000000000000124,1.310934367577036,3.4440435929733133,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,0,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,5,RIGHT,-0.15000000000000002,-0.15000000000000124,1.310934367577036,6.390918769689132,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,0,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,6,LEFT,0.5290866054984639,0.6090866054984645,0.5145810930150512,0.6049868191659147,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,0,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,7,LEFT,0.5290866054984639,0.6090866054984645,0.5145810930150512,3.94735730932694,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,8,LEFT,0.5290866054984639,0.6090866054984645,0.5145810930150512,7.397546202396385,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,9,LEFT,0.5290866054984639,0.6090866054984634,1.310934367577036,0.6049868191659147,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,0,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,10,LEFT,0.5290866054984639,0.6090866054984634,1.310934367577036,3.94735730932694,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,11,LEFT,0.5290866054984639,0.6090866054984634,1.310934367577036,7.397546202396385,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,12,RIGHT,-0.1585546875,-0.1585546875,1.310934367577036,0.5892582655298638,M0_V2,ZERO_INTERFACE_BOUNDARY_INSET,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,13,RIGHT,-0.286875,-0.286875,1.310934367577036,6.390918769689132,M0_V2,ZERO_INTERFACE_QUARTER_LONG_EXIT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,0,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,14,RIGHT,-0.42375,-0.42375,1.310934367577036,6.390918769689132,M0_V2,ZERO_INTERFACE_CENTER_LONG_EXIT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,0,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,15,RIGHT,-0.286875,-0.286875,0.7136694116555473,1.970606004615404,M0_V2,ZERO_INTERFACE_QUARTER_SCALE,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,0,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,16,RIGHT,-0.15000000000000002,-0.3578506641935132,0.7136694116555473,1.970606004615404,M0_V2,BRANCH_AWARE_ANALYTIC_ROOT,ACTIVE_OUTER,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,ANALYTIC_ACTIVE_OUTER_ROOT,1,0,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,17,LEFT,0.5326946272875503,0.5326946272875503,1.310934367577036,0.6049868191659147,M0_V2,ZERO_INTERFACE_BOUNDARY_INSET,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,0,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,18,LEFT,0.5868149541238479,0.5868149541238479,1.310934367577036,7.397546202396385,M0_V2,ZERO_INTERFACE_QUARTER_LONG_EXIT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,19,LEFT,0.644543302749232,0.644543302749232,1.310934367577036,7.397546202396385,M0_V2,ZERO_INTERFACE_CENTER_LONG_EXIT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,20,LEFT,0.5868149541238479,0.5868149541238479,0.7136694116555473,2.222262862792217,M0_V2,ZERO_INTERFACE_QUARTER_SCALE,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,0,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,21,LEFT,0.5290866054984639,0.6487300901323022,0.7136694116555473,2.222262862792217,M0_V2,BRANCH_AWARE_ANALYTIC_ROOT,ACTIVE_OUTER,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,ANALYTIC_ACTIVE_OUTER_ROOT,1,0,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,22,RIGHT,-0.15855468749999999,-0.15855468749999999,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,23,LEFT,0.5326946272875503,0.5326946272875503,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,24,RIGHT,-0.15855468749999999,-0.15855468749999999,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,25,LEFT,0.5326946272875503,0.5326946272875503,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,26,RIGHT,-0.15,-0.3583496357295656,1.310934367577036,6.390918769689132,M1,NEAR_LONG,ACTIVE_OUTER,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,ANALYTIC_ACTIVE_OUTER_ROOT,1,0,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,27,LEFT,0.5290866054984639,0.6488485494370345,1.310934367577036,7.397546202396385,M1,NEAR_LONG,ACTIVE_OUTER,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,ANALYTIC_ACTIVE_OUTER_ROOT,1,1,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,28,RIGHT,-0.6975,-0.33809299668317344,0.7136694116555473,0.4971684162574945,M1,FAR_SPAN,ALL_INACTIVE,ALL_INACTIVE,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,ANALYTIC_ALL_INACTIVE_ROOT,1,1,0,0,0,0,0
VUE019,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,29,LEFT,0.76,0.6401662382228251,0.7136694116555473,0.4971684162574945,M1,FAR_SPAN,ALL_INACTIVE,ALL_INACTIVE,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,ANALYTIC_ALL_INACTIVE_ROOT,1,1,0,0,0,0,0
VUE020,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,0,LEFT,0.40575544638207595,0.40575544638207595,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,1,1,1,1,0
VUE020,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,1,LEFT,0.40575544638207595,0.40575544638207595,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,1,1,0,0,0
VUE021,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,0,LEFT,0.15,0.15006272456938857,0.5145810930150512,0.6049868191659147,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,0,0,0,0,0,0
VUE021,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,1,LEFT,0.15,0.15000091096038645,0.5145810930150512,3.94735730932694,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
VUE021,VALIDATION_SEEN_AFTER_V1,FROZEN_PRODUCTION_FAILURE,2,LEFT,0.15,0.150000175845482,0.5145810930150512,7.397546202396385,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
