case_id,corpus,obstacle_count_setting,sample_index,ego_s_m,ego_d_m,ego_speed_mps,conservative_corridor_width_m,actual_in_horizon_obstacle_count,obstacle_summary,geometry_summary,gqsc_failure,gqsc_invoked,lateral_count,transition_count,b128_pair_count,constructed_count,validator_count,hard_valid_count,legacy_would_recover,legacy_result,same_p3_exact_witness_found,primary_taxonomy,mechanism_detail,witness_side,witness_d_target,witness_d_mid,witness_entry_scale,witness_exit_scale,witness_path_digest,evidence_limit
RP2_2,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,2,21.215716668920841,0.005908189201982994,3,1.2045696611104582,1,"id=1:s=[22.83734143781707,23.33734143781707]:d=[-1.7800378408399311,-1.2800378408399311]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_3,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,3,0.28127823672934049,0.57675532978881394,3,0.51663213642775307,2,"id=1:s=[10.158499214126838,10.658499214126838]:d=[0.35795893863128414,0.85795893863128414];id=2:s=[2.600377745912263,3.100377745912263]:d=[-0.44210031615722567,0.05789968384277433]","LEFT:domain=[0.53690764785339706,0.98150000000000004]:b=0.68644984192138725",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,1,NONE,1,TOP12_RANKING_DISPLACEMENT,HARD_VALID_PAIR_IN_B128_BUT_OUTSIDE_TOP12,LEFT,0.53690764785339706,0.53690764785339706,0.51458109301505117,0.49716841625749453,d2fda08adcd0bf96,
RP2_6,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,6,5.1655302613667331,-0.70913309198590868,3,0.62543928846510521,1,"id=1:s=[14.404992285158425,14.904992285158425]:d=[-1.1009074681945781,-0.60090746819457808]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_8,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,8,11.910488442665622,-0.20435623295597471,3,0.64495010497572824,1,"id=1:s=[16.597683025632701,17.097683025632701]:d=[-1.0454182847052012,-0.54541828470520115]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_10,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,10,7.2751532179438669,-0.24250819103557447,3,0.85957316786181648,1,"id=1:s=[8.2543157319812046,8.7543157319812046]:d=[-1.5100413475912893,-1.0100413475912893]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_17,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,17,42.915054534505444,0.55790634663630545,3,0.47453182027052693,2,"id=1:s=[6.2540746209871356,6.7540746209871356]:d=[-0.70000000000000007,-0.22499999999999976];id=2:s=[3.0821663018722476,3.5821663018722476]:d=[-0.55546614517594994,-0.055466145175949944]","LEFT:domain=[0.42755190379703245,0.90650000000000008]:b=0.60476692741202509",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_20,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,20,42.302729637040379,0.80098296161154847,3,0.6435894592453244,2,"id=1:s=[4.9821059712119302,5.4821059712119302]:d=[-1.1440576389747972,-0.64405763897479718];id=2:s=[7.7377621150066513,8.2377621150066513]:d=[-1.2904156481956739,-0.79041564819567389]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_22,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,22,10.103738250930141,-0.39906412986658019,3,0.49953182027052717,2,"id=1:s=[19.343980166427631,19.843980166427631]:d=[-0.72500000000000009,-0.30000000000000004];id=2:s=[14.586454545123702,15.086454545123702]:d=[-0.99076691072656353,-0.49076691072656353]","LEFT:domain=[0.19828925429952071,0.63149999999999995]:b=0.30749999999999994",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,1,NONE,1,B128_PAIR_TRUNCATION,HARD_VALID_OPERATOR_PAIR_OUTSIDE_B128,LEFT,0.36074328393720045,0.31074328393720047,1.310934367577036,0.561555950195886,bb76e88f0e4ce5be,
RP2_26,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,26,20.456772869259552,0.42889541283915983,3,0.53865409583598045,1,"id=1:s=[29.614500202868332,30.114500202868332]:d=[-0.53912227556545322,-0.039122275565453224]","LEFT:domain=[0.37777780028432739,0.95650000000000013]:b=0.60043886221727349",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_31,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,31,14.708221362016172,-0.36723216240280576,3,0.56235117668800672,1,"id=1:s=[15.918027001350751,16.418027001350751]:d=[-0.98781935641747953,-0.48781935641747953]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_32,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,32,5.8181415176090034,0.40747593174429153,3,0.49953182027052706,2,"id=1:s=[13.735858179886863,14.235858179886863]:d=[-1.1229602022550416,-0.62296020225504156];id=2:s=[20.319594413715762,20.819594413715762]:d=[-0.625,-0.32499999999999996]","LEFT:domain=[0.1732892542995208,0.53150000000000008]:b=0.27000000000000002",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_36,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,36,17.639087553174967,-0.47313324421390024,3,0.79199701407685996,1,"id=1:s=[22.953738050196591,23.453738050196591]:d=[-1.1674651938063327,-0.66746519380633273]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_39,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,39,14.079005476750298,0.42386006759576489,3,0.57722566300978229,1,"id=1:s=[15.770195613529985,16.270195613529985]:d=[-1.0026938427392551,-0.5026938427392551]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_42,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,42,16.452826546492144,-0.41800169283520938,3,0.5442464968511771,2,"id=1:s=[17.565462629206202,18.065462629206202]:d=[-0.91971467658064987,-0.41971467658064987];id=2:s=[22.172003299931404,22.672003299931404]:d=[-1.4571572396949082,-0.95715723969490818]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_43,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,43,5.1589231308112478,-0.76786036352226295,3,0.66581373743745464,1,"id=1:s=[15.074575185051492,15.574575185051492]:d=[-1.0912819171669275,-0.59128191716692746]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_45,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,45,15.007818278095806,0.010723100149889864,3,1.2907894751597642,1,"id=1:s=[23.39921807578089,23.89921807578089]:d=[-1.0412576548892369,-0.54125765488923694]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_51,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,51,3.9432052675945037,-0.72313145510047883,3,0.70439247779357594,2,"id=1:s=[12.245029019762113,12.745029019762113]:d=[-0.95486065752304872,-0.45486065752304872];id=2:s=[10.271964578293943,10.771964578293943]:d=[-0.38894136804232837,0.11105863195767163]",,EVALUATOR_INVARIANT_VIOLATION: native R3-RT transition bound violated,0,0,0,0,0,0,0,0,NO_VALID_SIDE_DOMAIN,0,OTHER,EMPTY_DIRECT_TRANSITION_SET_AFTER_NO_VALID_SIDE_GEOMETRY,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_55,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,55,1.9016502629861582,1.0143269126514103,3,0.51474549377809442,2,"id=1:s=[6.7593092416767462,7.2593092416767462]:d=[-0.79021367350756733,-0.29021367350756733];id=2:s=[3.969139059814121,4.469139059814121]:d=[-0.84533399863171343,-0.34533399863171343]","LEFT:domain=[0.14999999999999999,0.55649999999999999]:b=0.29733300068414326",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_59,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,59,4.9866531016535678,0.43444582285677669,3,0.43886485389019786,1,"id=1:s=[9.1677522087506684,9.6677522087506684]:d=[-0.5643330336196708,-0.064333033619670799]","LEFT:domain=[0.38504516232582542,0.45650000000000007]:b=0.5253334831901646",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_60,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,60,4.1882871562563917,0.6090652592838488,3,0.87453162557076936,1,"id=1:s=[9.9722286950438317,10.472228695043832]:d=[0.075000194699757494,0.57500019469975749]","RIGHT:domain=[-0.65650000000000008,-0.39220147955075113]:b=-0.43249990265012123;LEFT:domain=[1.0422018689502661,1.4565000000000001]:b=1.3825000973498787",GQSC_V3_FROZEN_ENTRY,1,63,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_75,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,75,7.1580458492885732,0.55628003529390857,3,0.91957329778451502,1,"id=1:s=[9.5502280537315514,10.050228053731551]:d=[-0.42004147751398779,0.079958522486012207]","LEFT:domain=[0.54330247715203073,0.83149999999999991]:b=0.73497926124300617",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_78,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,78,17.441422615605841,-0.50734171626804214,3,0.76232059945583397,1,"id=1:s=[22.585479476556888,23.085479476556888]:d=[-1.4127887791853069,-0.91278877918530688]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_81,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,81,9.7838594394501648,0.9629943570585815,3,0.44953182027052713,2,"id=1:s=[13.62000173613068,14.12000173613068]:d=[-1.1559120308133324,-0.65591203081333238];id=2:s=[20.350102787321763,20.850102787321763]:d=[-0.625,-0.32499999999999996]","LEFT:domain=[0.1732892542995208,0.53150000000000008]:b=0.27000000000000002",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_82,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,82,10.581605755848109,-0.40619978055480754,3,0.50905883346132974,1,"id=1:s=[15.015517004201245,15.515517004201245]:d=[-0.95952701319080269,-0.45952701319080269]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_83,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,83,6.6658175158121908,0.085636535693528193,3,0.40197811652348098,1,"id=1:s=[6.8125624308459898,7.3125624308459898]:d=[-0.77744629625295381,-0.27744629625295381]","LEFT:domain=[0.21245498897743498,0.50649999999999995]:b=0.29377685187352309",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_84,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,84,7.1503877859203726,0.11729816085879474,3,0.52885624493257311,1,"id=1:s=[15.825654932111398,16.325654932111398]:d=[-0.95432442466204592,-0.45432442466204592]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_86,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,86,5.8109414838375688,0.27943901633749346,3,0.87468093431549121,1,"id=1:s=[7.9713623839665733,8.4713623839665733]:d=[-1.525149114044964,-1.025149114044964]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_87,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,87,13.413976136805498,-0.79903378640566536,3,0.47453182027052693,2,"id=1:s=[15.394980762708665,15.894980762708665]:d=[-0.95904206930314739,-0.45904206930314739];id=2:s=[18.315096534877586,18.815096534877586]:d=[-0.82500000000000007,-0.34999999999999976]","LEFT:domain=[0.14999999999999999,0.58150000000000013]:b=0.25750000000000012",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_88,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,88,22.036503782845795,-0.29568627293896477,3,1.3961578118941107,1,"id=1:s=[25.561321486870529,26.061321486870529]:d=[-1.5466259916235836,-1.0466259916235836]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_91,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,91,9.9352041285060988,0.47281654416124619,3,0.57931343975368033,1,"id=1:s=[16.245773072642685,16.745773072642685]:d=[-0.97978161948315323,-0.47978161948315323]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_93,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,93,6.0388347791695818,0.34402687495476436,3,0.55578518904769436,1,"id=1:s=[15.714672305392792,16.214672305392792]:d=[-0.98125336877716718,-0.48125336877716718]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_95,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,95,13.628590099108738,-0.62969640227702128,3,0.60799048862517768,1,"id=1:s=[16.678322825216505,17.178322825216505]:d=[-1.0084586683546506,-0.50845866835465059]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_105,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,105,5.3901676664084661,-0.19875479479938629,3,0.69404339993798891,2,"id=1:s=[11.353250697423361,11.853250697423361]:d=[-0.19451157966746169,0.30548842033253831];id=2:s=[9.6771611166891667,10.177161116689167]:d=[-0.36256833733281368,0.13743166266718632]","LEFT:domain=[0.78557115677716149,0.83149999999999991]:b=1.0227442101662692",GQSC_V3_FROZEN_ENTRY,1,30,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_108,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,108,23.414257582534749,-0.65848920622555962,3,0.52727460891785105,1,"id=1:s=[31.017018850409229,31.517018850409229]:d=[-0.52774278864732382,-0.027742788647323824]","LEFT:domain=[0.3755464656522135,0.93149999999999999]:b=0.59362860567633813",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_109,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,109,11.665436555293176,-0.34735030607774819,3,0.63594018789160756,1,"id=1:s=[12.897483462342821,13.397483462342821]:d=[-1.0864083676210805,-0.58640836762108051]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_110,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,110,9.5203729105501864,-0.41639359945396281,3,0.44953182027052702,2,"id=1:s=[17.041921579234295,17.541921579234295]:d=[-0.93132542298223231,-0.43132542298223231];id=2:s=[21.432347621978689,21.932347621978689]:d=[-1,-0.52499999999999991]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_112,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,112,8.7551784717606598,-0.099347319676673429,3,0.52988037742374483,1,"id=1:s=[17.565346441446412,18.065346441446412]:d=[-0.9053485571532176,-0.4053485571532176]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_119,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,119,9.3594100347705691,0.74087551444320932,3,0.49953182027052706,2,"id=1:s=[14.422631281258822,14.922631281258822]:d=[-1.168141993268724,-0.66814199326872403];id=2:s=[20.537203064532793,21.037203064532793]:d=[-0.65000000000000002,-0.37499999999999989]","LEFT:domain=[0.14999999999999999,0.50649999999999995]:b=0.22000000000000003",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_122,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,122,26.245776084563136,-0.75784159434437748,3,0.63170970796776404,2,"id=1:s=[32.987958639036442,33.487958639036442]:d=[-0.60717788769723691,-0.10717788769723691];id=2:s=[38.168522259963979,38.668522259963979]:d=[-0.59940620097211716,-0.099406200972117165]","LEFT:domain=[0.29611136660229775,0.95650000000000013]:b=0.57891105615138161",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_123,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,123,40.626195515666801,-0.56978679538701127,3,0.82922364649878566,1,"id=1:s=[41.934183927293631,42.434183927293631]:d=[-0.97969182622825857,-0.47969182622825857]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_124,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,124,4.1489031068826083,0.63926872164540693,3,0.75023120752301775,1,"id=1:s=[11.415707922974775,11.915707922974775]:d=[-0.25069938725249052,0.24930061274750948]","RIGHT:domain=[-0.70650000000000013,-0.68185096298207959]:b=-0.63284969362624532;LEFT:domain=[0.72938334919213266,0.93149999999999999]:b=0.99465030637375484",GQSC_V3_FROZEN_ENTRY,1,61,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_129,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,129,18.897090499653974,-0.00084322912005529993,3,0.91062565654677186,1,"id=1:s=[27.461086832869125,27.961086832869125]:d=[-1.0110938362762447,-0.51109383627624472]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_135,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,135,20.886702521596948,-0.014162212256629669,3,1.0816544665075944,1,"id=1:s=[25.671306960204454,26.171306960204454]:d=[-1.3321226462370672,-0.83212264623706722]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_136,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,136,15.506853993992877,0.056062465291455643,3,0.75042244291800353,1,"id=1:s=[23.040884422547705,23.540884422547705]:d=[-0.59910937735252379,-0.099109377352523786]","LEFT:domain=[0.33970895804216683,0.38150000000000001]:b=0.3829453113237381",GQSC_V3_FROZEN_ENTRY,1,30,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,1,TOP12_RANKING_DISPLACEMENT,HARD_VALID_PAIR_IN_B128_BUT_OUTSIDE_TOP12,LEFT,0.33970895804216683,0.38970895804216682,0.51458109301505117,0.49716841625749453,9418aa4c7387899d,
RP2_141,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,141,16.529193518054022,0.30908050501581985,3,0.54710886460577957,1,"id=1:s=[21.506134841594235,22.006134841594235]:d=[-1.1225770443352525,-0.62257704433525252]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_142,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,142,41.561033482625525,-0.63955917408872942,3,0.58248056129805303,1,"id=1:s=[4.9955146033817428,5.4955146033817428]:d=[-1.0829487410275258,-0.58294874102752581]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_145,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,145,26.887242825328325,-0.6872474883390276,3,0.58990762005503483,1,"id=1:s=[32.068689469539898,32.568689469539898]:d=[-0.59037579978450749,-0.090375799784507493]","LEFT:domain=[0.31291345451502983,0.93149999999999999]:b=0.57481210010774642",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_153,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,153,24.106140496639163,1.2947906766556991,3,0.52828072708700846,1,"id=1:s=[32.171545168973658,32.671545168973658]:d=[-0.52874890681648112,-0.028748906816481123]","LEFT:domain=[0.3745403474830562,0.93149999999999999]:b=0.60562554659175949",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
