event_id,generator_stage,template,side,generation_order,path_digest,mapping_source,source_cell,analytic_branch_regime,returned_by_policy,discarded_side,d_target,s_probe,d_probe,d_mid,root_index,root_type,probe_location_rule,probe_anchor_rule,entry_scale,exit_scale,z0,z1,z2,z3,z4,validator_executed,hard_valid,first_failure_reason,waypoint0,margins,rank_tuple
DVE024,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,RIGHT,2,2ef1a9d9bd702a9f,FROZEN_V1,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,False,False,-0.45966705945396313,0.12155094608168238,-0.5396670594539631,-0.5396670594539602,0,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,0.5145810930150512,7.397546202396385,0.06777175367553831,0.11156395519701379,0.12155094608168238,0.13153793696635097,18.68832427962508,True,False,footprint_track_bound,"{""center_track_margin_m"":0.4085626985362322,""d_m"":-0.4014373014637679,""footprint_invalid"":false,""footprint_track_margin_m"":0.24374952570908584,""s_m"":1.5040652480150138,""x_m"":-11.135424548453065,""y_m"":3.909185821564656,""yaw_rad"":-1.7646276093908595}","{""center_track_m"":-4.361058794710956,""curvature_rate_margin_radpm2"":18.526063269254994,""footprint_track_m"":-4.522582550834925,""lateral_slope_margin"":-0.2518974016156821,""obstacle_m"":0.9927629813537238,""peak_curvature_rate_radpm2"":1.4739367307450046,""peak_lateral_slope"":1.0518974016156821,""peak_negative_curvature_radpm"":-0.33909277742618565,""peak_positive_curvature_radpm"":0.6271859798589386,""signed_curvature_margin_radpm"":0.6890805392200724}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2,""global_path_deviation_m"":2.068365796132568,""minimum_normalized_safety_slack"":-3.007372529807304,""velocity_loss"":0.14533523206756427}"
DVE024,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,RIGHT,3,4698176399066a0b,FROZEN_V1,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,False,False,-0.45966705945396313,0.12155094608168238,-0.5396670594539631,-0.539667059453963,0,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,1.310934367577036,0.6049868191659147,-1.3877787807814457e-17,0.11156395519701379,0.12155094608168238,0.13153793696635097,1.6491507826623748,True,False,shifted race line exceeds left control steering curvature,"{""center_track_margin_m"":0.35029963314627266,""d_m"":-0.45970036685372745,""footprint_invalid"":false,""footprint_track_margin_m"":0.1715369622898946,""s_m"":1.5040652480150138,""x_m"":-11.193673540302523,""y_m"":3.907905299344472,""yaw_rad"":-1.80896921296747}","{""center_track_m"":0.34594142051240023,""curvature_rate_margin_radpm2"":15.582252628953158,""footprint_track_m"":0.09776155734015737,""lateral_slope_margin"":-0.1938430010985992,""obstacle_m"":0.14534217556929402,""peak_curvature_rate_radpm2"":4.417747371046842,""peak_lateral_slope"":0.9938430010985992,""peak_negative_curvature_radpm"":-0.7481784758330217,""peak_positive_curvature_radpm"":1.3208529393298858,""signed_curvature_margin_radpm"":-0.004586420250874745}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":3,""global_path_deviation_m"":0.09706175084839107,""minimum_normalized_safety_slack"":-0.0034844160999277364,""velocity_loss"":0.1929490532569242}"
DVE024,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,RIGHT,4,ce36cff18c60f6e7,FROZEN_V1,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,False,False,-0.45966705945396313,0.12155094608168238,-0.5396670594539631,-0.539667059453963,0,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,1.310934367577036,3.94735730932694,-1.3877787807814457e-17,0.11156395519701379,0.12155094608168238,0.13153793696635097,10.033505995453549,True,False,quintic d-offset exceeds maximum_lateral_slope,"{""center_track_margin_m"":0.35029963314627266,""d_m"":-0.45970036685372745,""footprint_invalid"":false,""footprint_track_margin_m"":0.14895064921022785,""s_m"":1.5040652480150138,""x_m"":-11.193673540302523,""y_m"":3.907905299344472,""yaw_rad"":-1.4683675518175012}","{""center_track_m"":-1.8294373824980146,""curvature_rate_margin_radpm2"":19.236673316816923,""footprint_track_m"":-1.9987444912241763,""lateral_slope_margin"":-0.22067860273390738,""obstacle_m"":1.2424090475322038,""peak_curvature_rate_radpm2"":0.7633266831830761,""peak_lateral_slope"":1.0206786027339074,""peak_negative_curvature_radpm"":-0.46786241540363,""peak_positive_curvature_radpm"":0.5654763301117745,""signed_curvature_margin_radpm"":0.676213224059043}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":4,""global_path_deviation_m"":0.9905112516634696,""minimum_normalized_safety_slack"":-1.319624921665343,""velocity_loss"":0.2140439552800766}"
DVE024,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,RIGHT,5,10b3607b774a86b2,FROZEN_V1,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,False,False,-0.45966705945396313,0.12155094608168238,-0.5396670594539631,-0.539667059453963,0,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,1.310934367577036,7.397546202396385,-1.3877787807814457e-17,0.11156395519701379,0.12155094608168238,0.13153793696635097,18.68832427962508,True,False,footprint_track_bound,"{""center_track_margin_m"":0.35029963314627266,""d_m"":-0.45970036685372745,""footprint_invalid"":false,""footprint_track_margin_m"":0.15585276789862393,""s_m"":1.5040652480150138,""x_m"":-11.193673540302523,""y_m"":3.907905299344472,""yaw_rad"":-1.496370165348915}","{""center_track_m"":-4.361058794711121,""curvature_rate_margin_radpm2"":18.52606326925515,""footprint_track_m"":-4.52258255083509,""lateral_slope_margin"":-0.2518974016157194,""obstacle_m"":0.9927629813537413,""peak_curvature_rate_radpm2"":1.4739367307448499,""peak_lateral_slope"":1.0518974016157194,""peak_negative_curvature_radpm"":-0.3390927774261444,""peak_positive_curvature_radpm"":0.58645203072435,""signed_curvature_margin_radpm"":0.729814488354661}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":5,""global_path_deviation_m"":2.068979091557688,""minimum_normalized_safety_slack"":-3.007372529807414,""velocity_loss"":0.14533523206756294}"
DVE024,M1,ZERO_BOUNDARY_SHORT,RIGHT,2000,43a01a04f289cfc5,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ZERO_INTERFACE,ZERO_RIGHT__ZERO_BOTH__ZERO_LEFT,True,False,-0.46279726164999496,,,-0.46279726164999496,0,ZERO_INTERFACE,NONE,NONE,0.5145810930150512,0.4971684162574945,0.06777175367553831,0.11156395519701379,0.12155094608168238,0.13153793696635097,1.3786877112820144,True,False,shifted race line exceeds left control steering curvature,"{""center_track_margin_m"":0.40838032106150285,""d_m"":-0.40161967893849726,""footprint_invalid"":false,""footprint_track_margin_m"":0.20581088492590552,""s_m"":1.5040652480150138,""x_m"":-11.13560688187421,""y_m"":3.9091818132206515,""yaw_rad"":-1.8991191979015898}","{""center_track_m"":0.40838032106150285,""curvature_rate_margin_radpm2"":15.21447658527988,""footprint_track_m"":0.17268673586923947,""lateral_slope_margin"":0.14514528734100718,""obstacle_m"":0.058568575417577484,""peak_curvature_rate_radpm2"":4.78552341472012,""peak_lateral_slope"":0.6548547126589929,""peak_negative_curvature_radpm"":-0.4278470547513161,""peak_positive_curvature_radpm"":2.0714450217195144,""signed_curvature_margin_radpm"":-0.7551785026405033}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2000,""global_path_deviation_m"":0.05332685420388672,""minimum_normalized_safety_slack"":-0.5737276544638544,""velocity_loss"":0.2343332847176603}"
DVE024,M1,ZERO_BOUNDARY_SPAN,RIGHT,2001,b0f93c54e41013de,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ZERO_INTERFACE,ZERO_RIGHT__ZERO_BOTH__ZERO_LEFT,True,False,-0.46279726164999496,,,-0.46279726164999496,0,ZERO_INTERFACE,NONE,NONE,0.7136694116555473,0.4971684162574945,0.05082881525665374,0.11156395519701379,0.12155094608168238,0.13153793696635097,1.3786877112820144,True,False,shifted race line exceeds left control steering curvature,"{""center_track_margin_m"":0.39117935594699643,""d_m"":-0.4188206440530037,""footprint_invalid"":false,""footprint_track_margin_m"":0.20641348370996973,""s_m"":1.5040652480150138,""x_m"":-11.15280369206694,""y_m"":3.9088037655176975,""yaw_rad"":-1.8330617781685987}","{""center_track_m"":0.39117935594699643,""curvature_rate_margin_radpm2"":15.803222294815733,""footprint_track_m"":0.16843331349000915,""lateral_slope_margin"":0.14514528734100718,""obstacle_m"":0.058568575417577484,""peak_curvature_rate_radpm2"":4.1967777051842665,""peak_lateral_slope"":0.6548547126589929,""peak_negative_curvature_radpm"":-0.4278470547513043,""peak_positive_curvature_radpm"":1.897025491438592,""signed_curvature_margin_radpm"":-0.580758972359581}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2001,""global_path_deviation_m"":0.05398842978521389,""minimum_normalized_safety_slack"":-0.4412168538374256,""velocity_loss"":0.23332298514767433}"
DVE024,M1,NEAR_LONG,RIGHT,2002,23380a1a55695659,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.45966705945396313,0.12155094608168238,-0.5598335297269816,-0.5598335297269815,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,1.310934367577036,7.397546202396385,-1.3877787807814457e-17,0.11156395519701379,0.12155094608168238,0.13153793696635097,18.68832427962508,True,False,footprint_track_bound,"{""center_track_margin_m"":0.34362379680532057,""d_m"":-0.46637620319467954,""footprint_invalid"":false,""footprint_track_margin_m"":0.1396119529118959,""s_m"":1.5040652480150138,""x_m"":-11.200347764084086,""y_m"":3.907758575914874,""yaw_rad"":-1.4572033570856273}","{""center_track_m"":-5.6536980257257055,""curvature_rate_margin_radpm2"":18.32233609795622,""footprint_track_m"":-5.818238474578107,""lateral_slope_margin"":-0.5253244483355746,""obstacle_m"":1.1204318247757543,""peak_curvature_rate_radpm2"":1.677663902043778,""peak_lateral_slope"":1.3253244483355746,""peak_negative_curvature_radpm"":-0.41964491727766945,""peak_positive_curvature_radpm"":0.58645203072435,""signed_curvature_margin_radpm"":0.7244307221850035}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2002,""global_path_deviation_m"":2.5551253257020186,""minimum_normalized_safety_slack"":-3.8691320171504704,""velocity_loss"":0.1667078806700596}"
DVE024,M1,NEAR_BISECTED,RIGHT,2003,aa8ff5cfd3f92374,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.45966705945396313,0.12155094608168238,-0.5598335297269816,-0.559833529726985,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.9127577302960436,7.397546202396385,0.033885876837769155,0.11156395519701379,0.12155094608168238,0.13153793696635097,18.68832427962508,True,False,footprint_track_bound,"{""center_track_margin_m"":0.3669409474741104,""d_m"":-0.44305905252588973,""footprint_invalid"":false,""footprint_track_margin_m"":0.18937616119046632,""s_m"":1.5040652480150138,""x_m"":-11.177036245711882,""y_m"":3.9082710468832813,""yaw_rad"":-1.5628382276274402}","{""center_track_m"":-5.6536980257259275,""curvature_rate_margin_radpm2"":18.322336097956363,""footprint_track_m"":-5.818238474578329,""lateral_slope_margin"":-0.5253244483356241,""obstacle_m"":1.120431824775776,""peak_curvature_rate_radpm2"":1.677663902043636,""peak_lateral_slope"":1.3253244483356241,""peak_negative_curvature_radpm"":-0.41964491727763026,""peak_positive_curvature_radpm"":0.58645203072435,""signed_curvature_margin_radpm"":0.7244307221850428}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2003,""global_path_deviation_m"":2.5548798820108227,""minimum_normalized_safety_slack"":-3.8691320171506187,""velocity_loss"":0.16670788067005424}"
DVE024,M1,NEAR_BISECTED,RIGHT,2004,a72425367c89e08f,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.45966705945396313,0.12155094608168238,-0.5598335297269816,-0.5598335297269825,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.7136694116555473,7.397546202396385,0.05082881525665374,0.11156395519701379,0.12155094608168238,0.13153793696635097,18.68832427962508,True,False,footprint_track_bound,"{""center_track_margin_m"":0.38745046524522114,""d_m"":-0.42254953475477897,""footprint_invalid"":false,""footprint_track_margin_m"":0.23492952119175195,""s_m"":1.5040652480150138,""x_m"":-11.156531682048955,""y_m"":3.9087218108974193,""yaw_rad"":-1.655802595726386}","{""center_track_m"":-5.653698025725773,""curvature_rate_margin_radpm2"":18.322336097956185,""footprint_track_m"":-5.818238474578174,""lateral_slope_margin"":-0.5253244483355888,""obstacle_m"":1.1204318247757605,""peak_curvature_rate_radpm2"":1.6776639020438138,""peak_lateral_slope"":1.3253244483355888,""peak_negative_curvature_radpm"":-0.4196449172776767,""peak_positive_curvature_radpm"":0.58645203072435,""signed_curvature_margin_radpm"":0.7244307221849963}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2004,""global_path_deviation_m"":2.5546639923500174,""minimum_normalized_safety_slack"":-3.8691320171505157,""velocity_loss"":0.16670788067006162}"
DVE024,M1,NEAR_BISECTED,RIGHT,2005,213906c19d4af3ae,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.45966705945396313,0.12155094608168238,-0.5598335297269816,-0.5598335297269811,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.6141252523352992,7.397546202396385,0.059300284466096025,0.11156395519701379,0.12155094608168238,0.13153793696635097,18.68832427962508,True,False,footprint_track_bound,"{""center_track_margin_m"":0.3990320170471108,""d_m"":-0.41096798295288933,""footprint_invalid"":false,""footprint_track_margin_m"":0.2507859277856586,""s_m"":1.5040652480150138,""x_m"":-11.144952927790195,""y_m"":3.9089763535365214,""yaw_rad"":-1.7080949557093852}","{""center_track_m"":-5.653698025725674,""curvature_rate_margin_radpm2"":18.322336097956416,""footprint_track_m"":-5.818238474578075,""lateral_slope_margin"":-0.5253244483355692,""obstacle_m"":1.1204318247757514,""peak_curvature_rate_radpm2"":1.6776639020435833,""peak_lateral_slope"":1.3253244483355693,""peak_negative_curvature_radpm"":-0.41964491727762837,""peak_positive_curvature_radpm"":0.58645203072435,""signed_curvature_margin_radpm"":0.7244307221850446}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2005,""global_path_deviation_m"":2.5545420812783894,""minimum_normalized_safety_slack"":-3.86913201715045,""velocity_loss"":0.1667078806700557}"
DVE024,M1,NEAR_BISECTED,RIGHT,2006,23cd2b2b46b81654,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.45966705945396313,0.12155094608168238,-0.5598335297269816,-0.5598335297269814,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.5643531726751752,7.397546202396385,0.06353601907081718,0.11156395519701379,0.12155094608168238,0.13153793696635097,18.68832427962508,True,False,footprint_track_bound,"{""center_track_margin_m"":0.4042432459994285,""d_m"":-0.4057567540005716,""footprint_invalid"":false,""footprint_track_margin_m"":0.2490938630731873,""s_m"":1.5040652480150138,""x_m"":-11.139742957618912,""y_m"":3.9090908874084223,""yaw_rad"":-1.731540576278475}","{""center_track_m"":-5.653698025725691,""curvature_rate_margin_radpm2"":18.32233609795613,""footprint_track_m"":-5.818238474578091,""lateral_slope_margin"":-0.5253244483355728,""obstacle_m"":1.1204318247757536,""peak_curvature_rate_radpm2"":1.6776639020438704,""peak_lateral_slope"":1.3253244483355728,""peak_negative_curvature_radpm"":-0.41964491727769687,""peak_positive_curvature_radpm"":0.58645203072435,""signed_curvature_margin_radpm"":0.7244307221849762}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2006,""global_path_deviation_m"":2.5544872262367573,""minimum_normalized_safety_slack"":-3.869132017150461,""velocity_loss"":0.1667078806700633}"
DVE024,M1,NEAR_BISECTED,RIGHT,2007,1def43aef552e11c,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.45966705945396313,0.12155094608168238,-0.5598335297269816,-0.5598335297269792,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.5394671328451132,7.397546202396385,0.06565388637317773,0.11156395519701379,0.12155094608168238,0.13153793696635097,18.68832427962508,True,False,footprint_track_bound,"{""center_track_margin_m"":0.4064608612854551,""d_m"":-0.403539138714545,""footprint_invalid"":false,""footprint_track_margin_m"":0.24840380151523603,""s_m"":1.5040652480150138,""x_m"":-11.137525878001552,""y_m"":3.909139626787831,""yaw_rad"":-1.7414985282885482}","{""center_track_m"":-5.65369802572555,""curvature_rate_margin_radpm2"":18.32233609795632,""footprint_track_m"":-5.818238474577947,""lateral_slope_margin"":-0.5253244483355408,""obstacle_m"":1.1204318247757394,""peak_curvature_rate_radpm2"":1.6776639020436783,""peak_lateral_slope"":1.3253244483355409,""peak_negative_curvature_radpm"":-0.4196449172776488,""peak_positive_curvature_radpm"":0.58645203072435,""signed_curvature_margin_radpm"":0.7244307221850241}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2007,""global_path_deviation_m"":2.5544638829179203,""minimum_normalized_safety_slack"":-3.869132017150367,""velocity_loss"":0.16670788067005168}"
DVE024,M1,NEAR_BISECTED,RIGHT,2008,6f970ea5a89e54da,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.45966705945396313,0.12155094608168238,-0.5598335297269816,-0.559833529726985,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.5270241129300821,7.397546202396385,0.06671282002435804,0.11156395519701379,0.12155094608168238,0.13153793696635097,18.68832427962508,True,False,footprint_track_bound,"{""center_track_margin_m"":0.4074331632401704,""d_m"":-0.4025668367598297,""footprint_invalid"":false,""footprint_track_margin_m"":0.24810707507604915,""s_m"":1.5040652480150138,""x_m"":-11.136553810907994,""y_m"":3.9091609963166984,""yaw_rad"":-1.7458606340695693}","{""center_track_m"":-5.6536980257259275,""curvature_rate_margin_radpm2"":18.322336097956363,""footprint_track_m"":-5.818238474578329,""lateral_slope_margin"":-0.5253244483356241,""obstacle_m"":1.120431824775776,""peak_curvature_rate_radpm2"":1.677663902043636,""peak_lateral_slope"":1.3253244483356241,""peak_negative_curvature_radpm"":-0.41964491727763026,""peak_positive_curvature_radpm"":0.58645203072435,""signed_curvature_margin_radpm"":0.7244307221850428}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2008,""global_path_deviation_m"":2.554453648160654,""minimum_normalized_safety_slack"":-3.8691320171506187,""velocity_loss"":0.16670788067005424}"
DVE024,M1,NEAR_BISECTED,RIGHT,2009,131e61802e957ce2,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.45966705945396313,0.12155094608168238,-0.5598335297269816,-0.5598335297269795,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.5208026029725666,7.397546202396385,0.06724228684994818,0.11156395519701379,0.12155094608168238,0.13153793696635097,18.68832427962508,True,False,footprint_track_bound,"{""center_track_margin_m"":0.40788002969623743,""d_m"":-0.4021199703037627,""footprint_invalid"":false,""footprint_track_margin_m"":0.24797190802355276,""s_m"":1.5040652480150138,""x_m"":-11.136107052393264,""y_m"":3.9091708176747515,""yaw_rad"":-1.74786461787289}","{""center_track_m"":-5.653698025725571,""curvature_rate_margin_radpm2"":18.322336097956196,""footprint_track_m"":-5.818238474577973,""lateral_slope_margin"":-0.5253244483355497,""obstacle_m"":1.1204318247757414,""peak_curvature_rate_radpm2"":1.6776639020438027,""peak_lateral_slope"":1.3253244483355497,""peak_negative_curvature_radpm"":-0.4196449172776675,""peak_positive_curvature_radpm"":0.58645203072435,""signed_curvature_margin_radpm"":0.7244307221850055}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2009,""global_path_deviation_m"":2.5544489443030645,""minimum_normalized_safety_slack"":-3.869132017150381,""velocity_loss"":0.16670788067006137}"
DVE024,M1,NEAR_BISECTED,RIGHT,2010,3584ea3610651526,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.45966705945396313,0.12155094608168238,-0.5598335297269816,-0.5598335297269794,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.5176918479938089,7.397546202396385,0.06750702026274324,0.11156395519701379,0.12155094608168238,0.13153793696635097,18.68832427962508,True,False,footprint_track_bound,"{""center_track_margin_m"":0.4080930145895091,""d_m"":-0.401906985410491,""footprint_invalid"":false,""footprint_track_margin_m"":0.2479077539978947,""s_m"":1.5040652480150138,""x_m"":-11.135894118946847,""y_m"":3.909175498717305,""yaw_rad"":-1.7488195687806387}","{""center_track_m"":-5.653698025725559,""curvature_rate_margin_radpm2"":18.322336097956335,""footprint_track_m"":-5.818238474577959,""lateral_slope_margin"":-0.5253244483355461,""obstacle_m"":1.120431824775741,""peak_curvature_rate_radpm2"":1.6776639020436641,""peak_lateral_slope"":1.3253244483355462,""peak_negative_curvature_radpm"":-0.4196449172776456,""peak_positive_curvature_radpm"":0.58645203072435,""signed_curvature_margin_radpm"":0.7244307221850275}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2010,""global_path_deviation_m"":2.554446702356809,""minimum_normalized_safety_slack"":-3.8691320171503727,""velocity_loss"":0.16670788067005174}"
DVE024,M1,NEAR_BISECTED,RIGHT,2011,98ca03d87876af5d,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.45966705945396313,0.12155094608168238,-0.5598335297269816,-0.5598335297269814,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.51613647050443,7.397546202396385,0.06763938696914078,0.11156395519701379,0.12155094608168238,0.13153793696635097,18.68832427962508,True,False,footprint_track_bound,"{""center_track_margin_m"":0.40819681924228024,""d_m"":-0.40180318075771987,""footprint_invalid"":false,""footprint_track_margin_m"":0.2478765497253376,""s_m"":1.5040652480150138,""x_m"":-11.135790339368263,""y_m"":3.909177780165484,""yaw_rad"":-1.7492849494882194}","{""center_track_m"":-5.653698025725691,""curvature_rate_margin_radpm2"":18.32233609795613,""footprint_track_m"":-5.818238474578094,""lateral_slope_margin"":-0.5253244483355728,""obstacle_m"":1.1204318247757536,""peak_curvature_rate_radpm2"":1.6776639020438704,""peak_lateral_slope"":1.3253244483355728,""peak_negative_curvature_radpm"":-0.41964491727769687,""peak_positive_curvature_radpm"":0.58645203072435,""signed_curvature_margin_radpm"":0.7244307221849762}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2011,""global_path_deviation_m"":2.554445609676306,""minimum_normalized_safety_slack"":-3.869132017150461,""velocity_loss"":0.16670788067006356}"
DVE024,M1,NEAR_BISECTED,RIGHT,2012,22d8be45fb5acbc8,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.45966705945396313,0.12155094608168238,-0.5598335297269816,-0.5598335297269814,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.5153587817597406,7.397546202396385,0.06770557032233955,0.11156395519701379,0.12155094608168238,0.13153793696635097,18.68832427962508,True,False,footprint_track_bound,"{""center_track_margin_m"":0.4082480403880003,""d_m"":-0.40175195961199983,""footprint_invalid"":false,""footprint_track_margin_m"":0.24786116762204471,""s_m"":1.5040652480150138,""x_m"":-11.135739130595097,""y_m"":3.909178905918391,""yaw_rad"":-1.7495145753868848}","{""center_track_m"":-5.653698025725691,""curvature_rate_margin_radpm2"":18.32233609795613,""footprint_track_m"":-5.818238474578094,""lateral_slope_margin"":-0.5253244483355728,""obstacle_m"":1.1204318247757536,""peak_curvature_rate_radpm2"":1.6776639020438704,""peak_lateral_slope"":1.3253244483355728,""peak_negative_curvature_radpm"":-0.41964491727769687,""peak_positive_curvature_radpm"":0.58645203072435,""signed_curvature_margin_radpm"":0.7244307221849762}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2012,""global_path_deviation_m"":2.5544450705063513,""minimum_normalized_safety_slack"":-3.869132017150461,""velocity_loss"":0.16670788067006356}"
